trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
14,1,14,14,trial-014-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,127.6464,4.0,2,2,2,4,Sub6002_014_lavar.wav,8.4174,8.4174,fmri_naming_task-20251125-101453-NYSHK.log,4417
15,1,15,15,trial-015-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,136.5963,4.0,2,2,2,4,Sub6002_015_deprimir.wav,8.5219,8.5219,fmri_naming_task-20251125-101453-NYSHK.log,4522
16,1,16,16,trial-016-montas,9,montas,mantiando,as,-as,rule_as,3,145.6462,4.0,2,2,2,4,Sub6002_016_montas.wav,7.3081,7.3081,fmri_naming_task-20251125-101453-NYSHK.log,3308
17,1,17,17,trial-017-dominas,5,dominas,damitiando,as,-as,rule_as,3,153.4795,4.0,2,2,2,5,Sub6002_017_dominas.wav,9.4248,9.4248,fmri_naming_task-20251125-101453-NYSHK.log,5425
18,1,18,18,trial-018-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,163.4294,4.0,2,2,2,5,Sub6002_018_gustar.wav,8.6835,8.6835,fmri_naming_task-20251125-101453-NYSHK.log,4683
19,1,19,19,trial-019-partir,10,partir,partiondo,ir,-ir,rule_ir,2,172.646,4.0,2,2,2,5,Sub6002_019_partir.wav,7.9951,7.9951,fmri_naming_task-20251125-101453-NYSHK.log,3995
20,1,20,20,trial-020-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,181.1626,4.0,2,2,2,5,Sub6002_020_recibis.wav,7.3897,7.3897,fmri_naming_task-20251125-101453-NYSHK.log,3390
21,1,21,21,trial-021-sentis,12,sentis,sontiondo,is,-is,rule_is,4,189.0791,4.0,2,2,2,6,Sub6002_021_sentis.wav,10.4269,10.4269,fmri_naming_task-20251125-101453-NYSHK.log,6427
22,1,22,22,trial-022-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,200.0457,4.0,2,2,2,6,Sub6002_022_avanzar.wav,8.1799,8.1799,fmri_naming_task-20251125-101453-NYSHK.log,4180
23,1,23,23,trial-023-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,208.7456,4.0,2,2,2,6,Sub6002_023_impedir.wav,8.6307,8.6307,fmri_naming_task-20251125-101453-NYSHK.log,4631
24,1,24,24,trial-024-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,217.9122,4.0,2,2,2,6,Sub6002_024_comenzas.wav,7.1136,7.1136,fmri_naming_task-20251125-101453-NYSHK.log,3114
25,1,25,25,trial-025-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,225.5621,4.0,3,3,3,7,Sub6002_025_lavar.wav,9.2419,9.2419,fmri_naming_task-20251125-101453-NYSHK.log,5242
26,1,26,26,trial-026-partir,10,partir,partiondo,ir,-ir,rule_ir,2,235.3454,4.0,3,3,3,7,Sub6002_026_partir.wav,8.6347,8.6347,fmri_naming_task-20251125-101453-NYSHK.log,4635
27,1,27,27,trial-027-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,244.512,4.0,3,3,3,7,Sub6002_027_recibis.wav,8.2328,8.2328,fmri_naming_task-20251125-101453-NYSHK.log,4233
28,1,28,28,trial-028-sentis,12,sentis,sontiondo,is,-is,rule_is,4,253.2952,4.0,3,3,3,8,Sub6002_028_sentis.wav,9.1266,9.1266,fmri_naming_task-20251125-101453-NYSHK.log,5127
29,1,29,29,trial-029-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,262.9451,4.0,3,3,3,8,Sub6002_029_gustar.wav,9.226,9.226,fmri_naming_task-20251125-101453-NYSHK.log,5226
30,1,30,30,trial-030-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,272.6951,4.0,3,3,3,8,Sub6002_030_impedir.wav,11.5996,11.5996,fmri_naming_task-20251125-101453-NYSHK.log,7600
31,1,31,31,trial-031-dominas,5,dominas,damitiando,as,-as,rule_as,3,284.8283,4.0,3,3,3,7,Sub6002_031_dominas.wav,11.0373,11.0373,fmri_naming_task-20251125-101453-NYSHK.log,7037
32,1,32,32,trial-032-montas,9,montas,mantiando,as,-as,rule_as,3,296.3948,4.0,3,3,3,8,Sub6002_032_montas.wav,8.64,8.64,fmri_naming_task-20251125-101453-NYSHK.log,4640
33,1,33,33,trial-033-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,305.5614,4.0,3,3,3,9,Sub6002_033_comenzas.wav,8.6774,8.6774,fmri_naming_task-20251125-101453-NYSHK.log,4677
34,1,34,34,trial-034-definis,3,definis,dofiniondo,is,-is,rule_is,4,314.7613,4.0,3,3,3,9,Sub6002_034_definis.wav,8.4291,8.4291,fmri_naming_task-20251125-101453-NYSHK.log,4429
35,1,35,35,trial-035-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,323.7279,4.0,3,3,3,9,Sub6002_035_avanzar.wav,8.0177,8.0177,fmri_naming_task-20251125-101453-NYSHK.log,4018
36,1,36,36,trial-036-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,332.2778,4.0,3,3,3,9,Sub6002_036_deprimir.wav,10.4071,10.4071,fmri_naming_task-20251125-101453-NYSHK.log,6407
37,1,37,37,trial-037-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,343.2277,4.0,4,4,4,10,Sub6002_037_avanzar.wav,8.6099,8.6099,fmri_naming_task-20251125-101453-NYSHK.log,4610
38,1,38,38,trial-038-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,352.361,4.0,4,4,4,10,Sub6002_038_recibis.wav,8.7908,8.7908,fmri_naming_task-20251125-101453-NYSHK.log,4791
39,1,39,39,trial-039-partir,10,partir,partiondo,ir,-ir,rule_ir,2,361.6776,4.0,4,4,4,10,Sub6002_039_partir.wav,8.6671,8.6671,fmri_naming_task-20251125-101453-NYSHK.log,4667
40,1,40,40,trial-040-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,370.8942,4.0,4,4,4,11,Sub6002_040_deprimir.wav,9.7366,9.7366,fmri_naming_task-20251125-101453-NYSHK.log,5737
41,1,41,41,trial-041-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,381.1607,4.0,4,4,4,10,Sub6002_041_comenzas.wav,8.8619,8.8619,fmri_naming_task-20251125-101453-NYSHK.log,4862
42,1,42,42,trial-042-montas,9,montas,mantiando,as,-as,rule_as,3,390.544,4.0,4,4,4,11,Sub6002_042_montas.wav,9.7827,9.7827,fmri_naming_task-20251125-101453-NYSHK.log,5783
43,1,43,43,trial-043-dominas,5,dominas,damitiando,as,-as,rule_as,3,400.8772,4.0,4,4,4,12,Sub6002_043_dominas.wav,8.9202,8.9202,fmri_naming_task-20251125-101453-NYSHK.log,4920
44,1,44,44,trial-044-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,410.3271,4.0,4,4,4,11,Sub6002_044_gustar.wav,8.3222,8.3222,fmri_naming_task-20251125-101453-NYSHK.log,4322
45,1,45,45,trial-045-definis,3,definis,dofiniondo,is,-is,rule_is,4,419.177,4.0,4,4,4,11,Sub6002_045_definis.wav,7.4606,7.4606,fmri_naming_task-20251125-101453-NYSHK.log,3461
46,1,46,46,trial-046-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,427.1603,4.0,4,4,4,12,Sub6002_046_impedir.wav,9.6994,9.6994,fmri_naming_task-20251125-101453-NYSHK.log,5699
47,1,47,47,trial-047-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,437.3935,4.0,4,4,4,12,Sub6002_047_lavar.wav,7.9067,7.9067,fmri_naming_task-20251125-101453-NYSHK.log,3907
48,1,48,48,trial-048-sentis,12,sentis,sontiondo,is,-is,rule_is,4,445.8268,4.0,4,4,4,12,Sub6002_048_sentis.wav,7.9633,7.9633,fmri_naming_task-20251125-101453-NYSHK.log,3963
49,1,49,49,trial-049-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,454.3267,4.0,5,5,5,13,Sub6002_049_recibis.wav,8.6841,8.6841,fmri_naming_task-20251125-101453-NYSHK.log,4684
50,1,50,50,trial-050-dominas,5,dominas,damitiando,as,-as,rule_as,3,463.5433,4.0,5,5,5,13,Sub6002_050_dominas.wav,7.8127,7.8127,fmri_naming_task-20251125-101453-NYSHK.log,3813
51,1,51,51,trial-051-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,471.8766,4.0,5,5,5,13,Sub6002_051_gustar.wav,9.5833,9.5833,fmri_naming_task-20251125-101453-NYSHK.log,5583
52,1,52,52,trial-052-definis,3,definis,dofiniondo,is,-is,rule_is,4,481.9931,4.0,5,5,5,14,Sub6002_052_definis.wav,7.2233,7.2233,fmri_naming_task-20251125-101453-NYSHK.log,3223
53,1,53,53,trial-053-montas,9,montas,mantiando,as,-as,rule_as,3,489.7597,4.0,5,5,5,14,Sub6002_053_montas.wav,9.8909,9.8909,fmri_naming_task-20251125-101453-NYSHK.log,5891
54,1,54,54,trial-054-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,500.1763,4.0,5,5,5,14,Sub6002_054_avanzar.wav,8.4589,8.4589,fmri_naming_task-20251125-101453-NYSHK.log,4459
55,1,55,55,trial-055-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,509.1596,4.0,5,5,5,15,Sub6002_055_comenzas.wav,9.8886,9.8886,fmri_naming_task-20251125-101453-NYSHK.log,5889
56,1,56,56,trial-056-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,519.5761,4.0,5,5,5,15,Sub6002_056_lavar.wav,7.2324,7.2324,fmri_naming_task-20251125-101453-NYSHK.log,3232
57,1,57,57,trial-057-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,527.3594,4.0,5,5,5,13,Sub6002_057_deprimir.wav,8.8465,8.8465,fmri_naming_task-20251125-101453-NYSHK.log,4847
58,1,58,58,trial-058-partir,10,partir,partiondo,ir,-ir,rule_ir,2,536.7426,4.0,5,5,5,14,Sub6002_058_partir.wav,10.2591,10.2591,fmri_naming_task-20251125-101453-NYSHK.log,6259
59,1,59,59,trial-059-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,547.5259,4.0,5,5,5,15,Sub6002_059_impedir.wav,11.0699,11.0699,fmri_naming_task-20251125-101453-NYSHK.log,7070
60,1,60,60,trial-060-sentis,12,sentis,sontiondo,is,-is,rule_is,4,559.1258,4.0,5,5,5,15,Sub6002_060_sentis.wav,8.1094,8.1094,fmri_naming_task-20251125-101453-NYSHK.log,4109
61,2,1,61,trial-061-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,10.5274,4.0,1,6,6,16,Sub6002_061_avanzar.wav,8.3445,8.3445,fmri_naming_task-20251125-102541-OJHSG.log,4345
62,2,2,62,trial-062-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,19.394,4.0,1,6,6,16,Sub6002_062_recibis.wav,9.4703,9.4703,fmri_naming_task-20251125-102541-OJHSG.log,5470
63,2,3,63,trial-063-montas,9,montas,mantiando,as,-as,rule_as,3,29.3939,4.0,1,6,6,16,Sub6002_063_montas.wav,8.7796,8.7796,fmri_naming_task-20251125-102541-OJHSG.log,4780
64,2,4,64,trial-064-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,38.7271,4.0,1,6,6,17,Sub6002_064_lavar.wav,9.4589,9.4589,fmri_naming_task-20251125-102541-OJHSG.log,5459
65,2,5,65,trial-065-partir,10,partir,partiondo,ir,-ir,rule_ir,2,48.7104,4.0,1,6,6,16,Sub6002_065_partir.wav,9.7567,9.7567,fmri_naming_task-20251125-102541-OJHSG.log,5757
66,2,6,66,trial-066-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,58.9936,4.0,1,6,6,18,Sub6002_066_gustar.wav,10.4889,10.4889,fmri_naming_task-20251125-102541-OJHSG.log,6489
67,2,7,67,trial-067-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,70.0102,4.0,1,6,6,17,Sub6002_067_deprimir.wav,10.3138,10.3138,fmri_naming_task-20251125-102541-OJHSG.log,6314
68,2,8,68,trial-068-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,80.8601,4.0,1,6,6,18,Sub6002_068_impedir.wav,7.8763,7.8763,fmri_naming_task-20251125-102541-OJHSG.log,3876
69,2,9,69,trial-069-definis,3,definis,dofiniondo,is,-is,rule_is,4,89.26,4.0,1,6,6,17,Sub6002_069_definis.wav,8.5779,8.5779,fmri_naming_task-20251125-102541-OJHSG.log,4578
70,2,10,70,trial-070-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,98.3599,4.0,1,6,6,17,Sub6002_070_comenzas.wav,10.9675,10.9675,fmri_naming_task-20251125-102541-OJHSG.log,6967
71,2,11,71,trial-071-dominas,5,dominas,damitiando,as,-as,rule_as,3,109.8598,4.0,1,6,6,18,Sub6002_071_dominas.wav,10.2604,10.2604,fmri_naming_task-20251125-102541-OJHSG.log,6260
72,2,12,72,trial-072-sentis,12,sentis,sontiondo,is,-is,rule_is,4,120.6431,4.0,1,6,6,18,Sub6002_072_sentis.wav,8.2417,8.2417,fmri_naming_task-20251125-102541-OJHSG.log,4242
73,2,13,73,trial-073-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,129.4096,4.0,2,7,7,19,Sub6002_073_comenzas.wav,8.667,8.667,fmri_naming_task-20251125-102541-OJHSG.log,4667
74,2,14,74,trial-074-sentis,12,sentis,sontiondo,is,-is,rule_is,4,138.6096,4.0,2,7,7,19,Sub6002_074_sentis.wav,9.7048,9.7048,fmri_naming_task-20251125-102541-OJHSG.log,5705
75,2,15,75,trial-075-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,148.8428,4.0,2,7,7,19,Sub6002_075_impedir.wav,9.6157,9.6157,fmri_naming_task-20251125-102541-OJHSG.log,5616
76,2,16,76,trial-076-partir,10,partir,partiondo,ir,-ir,rule_ir,2,158.9927,4.0,2,7,7,20,Sub6002_076_partir.wav,8.7613,8.7613,fmri_naming_task-20251125-102541-OJHSG.log,4761
77,2,17,77,trial-077-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,168.276,4.0,2,7,7,19,Sub6002_077_gustar.wav,7.2055,7.2055,fmri_naming_task-20251125-102541-OJHSG.log,3206
78,2,18,78,trial-078-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,176.0259,4.0,2,7,7,21,Sub6002_078_deprimir.wav,7.9079,7.9079,fmri_naming_task-20251125-102541-OJHSG.log,3908
79,2,19,79,trial-079-dominas,5,dominas,damitiando,as,-as,rule_as,3,184.4758,4.0,2,7,7,20,Sub6002_079_dominas.wav,7.355,7.355,fmri_naming_task-20251125-102541-OJHSG.log,3355
80,2,20,80,trial-080-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,192.3591,4.0,2,7,7,20,Sub6002_080_recibis.wav,10.1423,10.1423,fmri_naming_task-20251125-102541-OJHSG.log,6142
81,2,21,81,trial-081-montas,9,montas,mantiando,as,-as,rule_as,3,203.0256,4.0,2,7,7,21,Sub6002_081_montas.wav,10.9087,10.9087,fmri_naming_task-20251125-102541-OJHSG.log,6909
82,2,22,82,trial-082-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,214.4589,4.0,2,7,7,20,Sub6002_082_lavar.wav,8.9659,8.9659,fmri_naming_task-20251125-102541-OJHSG.log,4966
83,2,23,83,trial-083-definis,3,definis,dofiniondo,is,-is,rule_is,4,223.9588,4.0,2,7,7,21,Sub6002_083_definis.wav,7.7146,7.7146,fmri_naming_task-20251125-102541-OJHSG.log,3715
84,2,24,84,trial-084-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,232.2087,4.0,2,7,7,21,Sub6002_084_avanzar.wav,8.406,8.406,fmri_naming_task-20251125-102541-OJHSG.log,4406
85,2,25,85,trial-085-definis,3,definis,dofiniondo,is,-is,rule_is,4,241.1586,4.0,3,8,8,22,Sub6002_085_definis.wav,9.3999,9.3999,fmri_naming_task-20251125-102541-OJHSG.log,5400
86,2,26,86,trial-086-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,251.0919,4.0,3,8,8,22,Sub6002_086_avanzar.wav,10.2223,10.2223,fmri_naming_task-20251125-102541-OJHSG.log,6222
87,2,27,87,trial-087-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,261.8418,4.0,3,8,8,22,Sub6002_087_deprimir.wav,8.2139,8.2139,fmri_naming_task-20251125-102541-OJHSG.log,4214
88,2,28,88,trial-088-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,270.5917,4.0,3,8,8,23,Sub6002_088_impedir.wav,7.3988,7.3988,fmri_naming_task-20251125-102541-OJHSG.log,3399
89,2,29,89,trial-089-montas,9,montas,mantiando,as,-as,rule_as,3,278.525,4.0,3,8,8,22,Sub6002_089_montas.wav,8.0021,8.0021,fmri_naming_task-20251125-102541-OJHSG.log,4002
90,2,30,90,trial-090-dominas,5,dominas,damitiando,as,-as,rule_as,3,287.0582,4.0,3,8,8,23,Sub6002_090_dominas.wav,7.582,7.582,fmri_naming_task-20251125-102541-OJHSG.log,3582
91,2,31,91,trial-091-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,295.1748,4.0,3,8,8,23,Sub6002_091_gustar.wav,8.5024,8.5024,fmri_naming_task-20251125-102541-OJHSG.log,4502
92,2,32,92,trial-092-sentis,12,sentis,sontiondo,is,-is,rule_is,4,304.2081,4.0,3,8,8,23,Sub6002_092_sentis.wav,9.273,9.273,fmri_naming_task-20251125-102541-OJHSG.log,5273
93,2,33,93,trial-093-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,314.008,4.0,3,8,8,24,Sub6002_093_lavar.wav,10.7826,10.7826,fmri_naming_task-20251125-102541-OJHSG.log,6783
94,2,34,94,trial-094-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,325.3245,4.0,3,8,8,24,Sub6002_094_comenzas.wav,9.2979,9.2979,fmri_naming_task-20251125-102541-OJHSG.log,5298
95,2,35,95,trial-095-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,335.1578,4.0,3,8,8,24,Sub6002_095_recibis.wav,9.0684,9.0684,fmri_naming_task-20251125-102541-OJHSG.log,5068
96,2,36,96,trial-096-partir,10,partir,partiondo,ir,-ir,rule_ir,2,344.7577,4.0,3,8,8,24,Sub6002_096_partir.wav,9.854,9.854,fmri_naming_task-20251125-102541-OJHSG.log,5854
97,2,37,97,trial-097-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,355.1409,4.0,4,9,9,25,Sub6002_097_gustar.wav,10.7094,10.7094,fmri_naming_task-20251125-102541-OJHSG.log,6709
98,2,38,98,trial-098-montas,9,montas,mantiando,as,-as,rule_as,3,366.3742,4.0,4,9,9,25,Sub6002_098_montas.wav,8.6575,8.6575,fmri_naming_task-20251125-102541-OJHSG.log,4658
99,2,39,99,trial-099-partir,10,partir,partiondo,ir,-ir,rule_ir,2,375.5574,4.0,4,9,9,25,Sub6002_099_partir.wav,9.5598,9.5598,fmri_naming_task-20251125-102541-OJHSG.log,5560
100,2,40,100,trial-100-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,385.6407,4.0,4,9,9,25,Sub6002_100_recibis.wav,10.3176,10.3176,fmri_naming_task-20251125-102541-OJHSG.log,6318
101,2,41,101,trial-101-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,396.4906,4.0,4,9,9,26,Sub6002_101_lavar.wav,8.8416,8.8416,fmri_naming_task-20251125-102541-OJHSG.log,4842
102,2,42,102,trial-102-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,405.8571,4.0,4,9,9,26,Sub6002_102_impedir.wav,8.4834,8.4834,fmri_naming_task-20251125-102541-OJHSG.log,4483
103,2,43,103,trial-103-definis,3,definis,dofiniondo,is,-is,rule_is,4,414.8737,4.0,4,9,9,26,Sub6002_103_definis.wav,8.857,8.857,fmri_naming_task-20251125-102541-OJHSG.log,4857
104,2,44,104,trial-104-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,424.257,4.0,4,9,9,27,Sub6002_104_deprimir.wav,11.1607,11.1607,fmri_naming_task-20251125-102541-OJHSG.log,7161
105,2,45,105,trial-105-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,435.9402,4.0,4,9,9,26,Sub6002_105_comenzas.wav,8.0473,8.0473,fmri_naming_task-20251125-102541-OJHSG.log,4047
106,2,46,106,trial-106-sentis,12,sentis,sontiondo,is,-is,rule_is,4,444.5235,4.0,4,9,9,27,Sub6002_106_sentis.wav,9.9038,9.9038,fmri_naming_task-20251125-102541-OJHSG.log,5904
107,2,47,107,trial-107-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,454.9567,4.0,4,9,9,27,Sub6002_107_avanzar.wav,7.1527,7.1527,fmri_naming_task-20251125-102541-OJHSG.log,3153
108,2,48,108,trial-108-dominas,5,dominas,damitiando,as,-as,rule_as,3,462.64,4.0,4,9,9,27,Sub6002_108_dominas.wav,8.6117,8.6117,fmri_naming_task-20251125-102541-OJHSG.log,4612
109,2,49,109,trial-109-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,471.7732,4.0,5,10,10,28,Sub6002_109_lavar.wav,8.5878,8.5878,fmri_naming_task-20251125-102541-OJHSG.log,4588
110,2,50,110,trial-110-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,480.8898,4.0,5,10,10,28,Sub6002_110_recibis.wav,8.3836,8.3836,fmri_naming_task-20251125-102541-OJHSG.log,4384
111,2,51,111,trial-111-partir,10,partir,partiondo,ir,-ir,rule_ir,2,489.8056,4.0,5,10,10,28,Sub6002_111_partir.wav,9.0449,9.0449,fmri_naming_task-20251125-102541-OJHSG.log,5045
112,2,52,112,trial-112-sentis,12,sentis,sontiondo,is,-is,rule_is,4,499.373,4.0,5,10,10,29,Sub6002_112_sentis.wav,8.9642,8.9642,fmri_naming_task-20251125-102541-OJHSG.log,4964
113,2,53,113,trial-113-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,508.8729,4.0,5,10,10,29,Sub6002_113_impedir.wav,10.4288,10.4288,fmri_naming_task-20251125-102541-OJHSG.log,6429
114,2,54,114,trial-114-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,519.8228,4.0,5,10,10,28,Sub6002_114_comenzas.wav,8.6272,8.6272,fmri_naming_task-20251125-102541-OJHSG.log,4627
115,2,55,115,trial-115-definis,3,definis,dofiniondo,is,-is,rule_is,4,528.9727,4.0,5,10,10,30,Sub6002_115_definis.wav,9.4606,9.4606,fmri_naming_task-20251125-102541-OJHSG.log,5461
116,2,56,116,trial-116-dominas,5,dominas,damitiando,as,-as,rule_as,3,538.956,4.0,5,10,10,29,Sub6002_116_dominas.wav,9.915,9.915,fmri_naming_task-20251125-102541-OJHSG.log,5915
117,2,57,117,trial-117-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,549.4059,4.0,5,10,10,30,Sub6002_117_deprimir.wav,10.2242,10.2242,fmri_naming_task-20251125-102541-OJHSG.log,6224
118,2,58,118,trial-118-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,560.1724,4.0,5,10,10,29,Sub6002_118_gustar.wav,9.4206,9.4206,fmri_naming_task-20251125-102541-OJHSG.log,5421
119,2,59,119,trial-119-montas,9,montas,mantiando,as,-as,rule_as,3,570.1223,4.0,5,10,10,30,Sub6002_119_montas.wav,10.7848,10.7848,fmri_naming_task-20251125-102541-OJHSG.log,6785
120,2,60,120,trial-120-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,581.4389,4.0,5,10,10,30,Sub6002_120_avanzar.wav,9.5206,9.5206,fmri_naming_task-20251125-102541-OJHSG.log,5521
121,3,1,121,trial-121-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,10.533,4.0,1,11,11,31,Sub6002_121_gustar.wav,10.9148,10.9148,fmri_naming_task-20251125-103642-XIKVK.log,6915
122,3,2,122,trial-122-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,21.9829,4.0,1,11,11,31,Sub6002_122_deprimir.wav,8.3774,8.3774,fmri_naming_task-20251125-103642-XIKVK.log,4377
123,3,3,123,trial-123-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,30.8828,4.0,1,11,11,31,Sub6002_123_recibis.wav,10.0818,10.0818,fmri_naming_task-20251125-103642-XIKVK.log,6082
124,3,4,124,trial-124-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,41.4994,4.0,1,11,11,32,Sub6002_124_lavar.wav,9.0872,9.0872,fmri_naming_task-20251125-103642-XIKVK.log,5087
