trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
13,1,13,13,trial-013-montas,9,montas,mantiando,as,-as,rule_as,3,128.3295,4.0,2,2,2,4,Sub6005_013_montas.wav,8.6054,8.6054,fmri_naming_task-20251125-163239-TDNEY.log,4605
14,1,14,14,trial-014-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,137.4628,4.0,2,2,2,4,Sub6005_014_gustar.wav,9.5596,9.5596,fmri_naming_task-20251125-163239-TDNEY.log,5560
15,1,15,15,trial-015-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,147.546,4.0,2,2,2,4,Sub6005_015_impedir.wav,8.3085,8.3085,fmri_naming_task-20251125-163239-TDNEY.log,4309
16,1,16,16,trial-016-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,156.3793,4.0,2,2,2,4,Sub6005_016_recibis.wav,10.593,10.593,fmri_naming_task-20251125-163239-TDNEY.log,6593
17,1,17,17,trial-017-sentis,12,sentis,sontiondo,is,-is,rule_is,4,167.4958,4.0,2,2,2,5,Sub6005_017_sentis.wav,8.4372,8.4372,fmri_naming_task-20251125-163239-TDNEY.log,4437
18,1,18,18,trial-018-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,176.4624,4.0,2,2,2,5,Sub6005_018_deprimir.wav,9.8309,9.8309,fmri_naming_task-20251125-163239-TDNEY.log,5831
19,1,19,19,trial-019-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,186.829,4.0,2,2,2,5,Sub6005_019_avanzar.wav,8.7687,8.7687,fmri_naming_task-20251125-163239-TDNEY.log,4769
20,1,20,20,trial-020-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,196.1289,4.0,2,2,2,6,Sub6005_020_lavar.wav,9.8072,9.8072,fmri_naming_task-20251125-163239-TDNEY.log,5807
21,1,21,21,trial-021-partir,10,partir,partiondo,ir,-ir,rule_ir,2,206.4621,4.0,2,2,2,6,Sub6005_021_partir.wav,8.9737,8.9737,fmri_naming_task-20251125-163239-TDNEY.log,4974
22,1,22,22,trial-022-dominas,5,dominas,damitiando,as,-as,rule_as,3,215.962,4.0,2,2,2,5,Sub6005_022_dominas.wav,7.6201,7.6201,fmri_naming_task-20251125-163239-TDNEY.log,3620
23,1,23,23,trial-023-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,224.112,4.0,2,2,2,6,Sub6005_023_comenzas.wav,8.1665,8.1665,fmri_naming_task-20251125-163239-TDNEY.log,4167
24,1,24,24,trial-024-definis,3,definis,dofiniondo,is,-is,rule_is,4,232.8119,4.0,2,2,2,6,Sub6005_024_definis.wav,7.704,7.704,fmri_naming_task-20251125-163239-TDNEY.log,3704
25,1,25,25,trial-025-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,241.0451,4.0,3,3,3,7,Sub6005_025_deprimir.wav,7.8196,7.8196,fmri_naming_task-20251125-163239-TDNEY.log,3820
26,1,26,26,trial-026-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,249.3951,4.0,3,3,3,7,Sub6005_026_recibis.wav,8.1999,8.1999,fmri_naming_task-20251125-163239-TDNEY.log,4200
27,1,27,27,trial-027-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,258.1283,4.0,3,3,3,7,Sub6005_027_gustar.wav,8.2634,8.2634,fmri_naming_task-20251125-163239-TDNEY.log,4263
28,1,28,28,trial-028-dominas,5,dominas,damitiando,as,-as,rule_as,3,266.9282,4.0,3,3,3,7,Sub6005_028_dominas.wav,7.8731,7.8731,fmri_naming_task-20251125-163239-TDNEY.log,3873
29,1,29,29,trial-029-definis,3,definis,dofiniondo,is,-is,rule_is,4,275.3282,4.0,3,3,3,8,Sub6005_029_definis.wav,7.8261,7.8261,fmri_naming_task-20251125-163239-TDNEY.log,3826
30,1,30,30,trial-030-montas,9,montas,mantiando,as,-as,rule_as,3,283.6781,4.0,3,3,3,8,Sub6005_030_montas.wav,7.7413,7.7413,fmri_naming_task-20251125-163239-TDNEY.log,3741
31,1,31,31,trial-031-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,291.9447,4.0,3,3,3,8,Sub6005_031_lavar.wav,8.306,8.306,fmri_naming_task-20251125-163239-TDNEY.log,4306
32,1,32,32,trial-032-partir,10,partir,partiondo,ir,-ir,rule_ir,2,300.7778,4.0,3,3,3,8,Sub6005_032_partir.wav,8.7724,8.7724,fmri_naming_task-20251125-163239-TDNEY.log,4772
33,1,33,33,trial-033-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,310.0778,4.0,3,3,3,9,Sub6005_033_impedir.wav,9.467,9.467,fmri_naming_task-20251125-163239-TDNEY.log,5467
34,1,34,34,trial-034-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,320.0778,4.0,3,3,3,9,Sub6005_034_avanzar.wav,8.3216,8.3216,fmri_naming_task-20251125-163239-TDNEY.log,4322
35,1,35,35,trial-035-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,328.9277,4.0,3,3,3,9,Sub6005_035_comenzas.wav,9.1763,9.1763,fmri_naming_task-20251125-163239-TDNEY.log,5176
36,1,36,36,trial-036-sentis,12,sentis,sontiondo,is,-is,rule_is,4,338.6442,4.0,3,3,3,9,Sub6005_036_sentis.wav,9.539,9.539,fmri_naming_task-20251125-163239-TDNEY.log,5539
37,1,37,37,trial-037-partir,10,partir,partiondo,ir,-ir,rule_ir,2,348.7108,4.0,4,4,4,10,Sub6005_037_partir.wav,11.7645,11.7645,fmri_naming_task-20251125-163239-TDNEY.log,7764
38,1,38,38,trial-038-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,361.0107,4.0,4,4,4,10,Sub6005_038_lavar.wav,8.6112,8.6112,fmri_naming_task-20251125-163239-TDNEY.log,4611
39,1,39,39,trial-039-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,370.144,4.0,4,4,4,11,Sub6005_039_deprimir.wav,9.0366,9.0366,fmri_naming_task-20251125-163239-TDNEY.log,5037
40,1,40,40,trial-040-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,379.7272,4.0,4,4,4,11,Sub6005_040_gustar.wav,10.2471,10.2471,fmri_naming_task-20251125-163239-TDNEY.log,6247
41,1,41,41,trial-041-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,390.5104,4.0,4,4,4,12,Sub6005_041_impedir.wav,8.9958,8.9958,fmri_naming_task-20251125-163239-TDNEY.log,4996
42,1,42,42,trial-042-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,400.027,4.0,4,4,4,10,Sub6005_042_comenzas.wav,8.7379,8.7379,fmri_naming_task-20251125-163239-TDNEY.log,4738
43,1,43,43,trial-043-dominas,5,dominas,damitiando,as,-as,rule_as,3,409.2936,4.0,4,4,4,11,Sub6005_043_dominas.wav,9.3255,9.3255,fmri_naming_task-20251125-163239-TDNEY.log,5325
44,1,44,44,trial-044-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,419.1602,4.0,4,4,4,10,Sub6005_044_recibis.wav,10.3355,10.3355,fmri_naming_task-20251125-163239-TDNEY.log,6336
45,1,45,45,trial-045-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,430.0267,4.0,4,4,4,12,Sub6005_045_avanzar.wav,9.6624,9.6624,fmri_naming_task-20251125-163239-TDNEY.log,5662
46,1,46,46,trial-046-definis,3,definis,dofiniondo,is,-is,rule_is,4,440.2266,4.0,4,4,4,11,Sub6005_046_definis.wav,7.5522,7.5522,fmri_naming_task-20251125-163239-TDNEY.log,3552
47,1,47,47,trial-047-montas,9,montas,mantiando,as,-as,rule_as,3,448.3099,4.0,4,4,4,12,Sub6005_047_montas.wav,9.228,9.228,fmri_naming_task-20251125-163239-TDNEY.log,5228
48,1,48,48,trial-048-sentis,12,sentis,sontiondo,is,-is,rule_is,4,458.0598,4.0,4,4,4,12,Sub6005_048_sentis.wav,7.8538,7.8538,fmri_naming_task-20251125-163239-TDNEY.log,3854
49,1,49,49,trial-049-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,466.4431,4.0,5,5,5,13,Sub6005_049_gustar.wav,9.1312,9.1312,fmri_naming_task-20251125-163239-TDNEY.log,5131
50,1,50,50,trial-050-montas,9,montas,mantiando,as,-as,rule_as,3,476.1097,4.0,5,5,5,13,Sub6005_050_montas.wav,9.3487,9.3487,fmri_naming_task-20251125-163239-TDNEY.log,5349
51,1,51,51,trial-051-partir,10,partir,partiondo,ir,-ir,rule_ir,2,485.9929,4.0,5,5,5,13,Sub6005_051_partir.wav,9.1893,9.1893,fmri_naming_task-20251125-163239-TDNEY.log,5189
52,1,52,52,trial-052-sentis,12,sentis,sontiondo,is,-is,rule_is,4,495.7095,4.0,5,5,5,13,Sub6005_052_sentis.wav,8.4982,8.4982,fmri_naming_task-20251125-163239-TDNEY.log,4498
53,1,53,53,trial-053-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,504.7427,4.0,5,5,5,14,Sub6005_053_comenzas.wav,8.4077,8.4077,fmri_naming_task-20251125-163239-TDNEY.log,4408
54,1,54,54,trial-054-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,513.676,4.0,5,5,5,14,Sub6005_054_deprimir.wav,8.7207,8.7207,fmri_naming_task-20251125-163239-TDNEY.log,4721
55,1,55,55,trial-055-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,522.9259,4.0,5,5,5,15,Sub6005_055_impedir.wav,9.8899,9.8899,fmri_naming_task-20251125-163239-TDNEY.log,5890
56,1,56,56,trial-056-definis,3,definis,dofiniondo,is,-is,rule_is,4,533.3425,4.0,5,5,5,14,Sub6005_056_definis.wav,7.7319,7.7319,fmri_naming_task-20251125-163239-TDNEY.log,3732
57,1,57,57,trial-057-dominas,5,dominas,damitiando,as,-as,rule_as,3,541.6091,4.0,5,5,5,15,Sub6005_057_dominas.wav,9.1879,9.1879,fmri_naming_task-20251125-163239-TDNEY.log,5188
58,1,58,58,trial-058-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,551.3256,4.0,5,5,5,15,Sub6005_058_recibis.wav,7.9425,7.9425,fmri_naming_task-20251125-163239-TDNEY.log,3942
59,1,59,59,trial-059-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,559.7922,4.0,5,5,5,14,Sub6005_059_lavar.wav,8.2831,8.2831,fmri_naming_task-20251125-163239-TDNEY.log,4283
60,1,60,60,trial-060-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,568.6088,4.0,5,5,5,15,Sub6005_060_avanzar.wav,9.084,9.084,fmri_naming_task-20251125-163239-TDNEY.log,5084
61,2,1,61,trial-061-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,10.5329,4.0,1,6,6,16,Sub6005_061_gustar.wav,8.1158,8.1158,fmri_naming_task-20251125-164508-ICZLC.log,4116
62,2,2,62,trial-062-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,19.1995,4.0,1,6,6,16,Sub6005_062_impedir.wav,9.0032,9.0032,fmri_naming_task-20251125-164508-ICZLC.log,5003
63,2,3,63,trial-063-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,28.7327,4.0,1,6,6,16,Sub6005_063_comenzas.wav,7.5969,7.5969,fmri_naming_task-20251125-164508-ICZLC.log,3597
64,2,4,64,trial-064-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,36.866,4.0,1,6,6,16,Sub6005_064_recibis.wav,8.7409,8.7409,fmri_naming_task-20251125-164508-ICZLC.log,4741
65,2,5,65,trial-065-sentis,12,sentis,sontiondo,is,-is,rule_is,4,46.1326,4.0,1,6,6,17,Sub6005_065_sentis.wav,8.3882,8.3882,fmri_naming_task-20251125-164508-ICZLC.log,4388
66,2,6,66,trial-066-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,55.0491,4.0,1,6,6,17,Sub6005_066_lavar.wav,10.2315,10.2315,fmri_naming_task-20251125-164508-ICZLC.log,6231
67,2,7,67,trial-067-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,65.8157,4.0,1,6,6,17,Sub6005_067_deprimir.wav,7.2535,7.2535,fmri_naming_task-20251125-164508-ICZLC.log,3253
68,2,8,68,trial-068-montas,9,montas,mantiando,as,-as,rule_as,3,73.599,4.0,1,6,6,17,Sub6005_068_montas.wav,8.2552,8.2552,fmri_naming_task-20251125-164508-ICZLC.log,4255
69,2,9,69,trial-069-dominas,5,dominas,damitiando,as,-as,rule_as,3,82.3822,4.0,1,6,6,18,Sub6005_069_dominas.wav,7.9101,7.9101,fmri_naming_task-20251125-164508-ICZLC.log,3910
70,2,10,70,trial-070-definis,3,definis,dofiniondo,is,-is,rule_is,4,90.8155,4.0,1,6,6,18,Sub6005_070_definis.wav,9.2914,9.2914,fmri_naming_task-20251125-164508-ICZLC.log,5291
71,2,11,71,trial-071-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,100.6321,4.0,1,6,6,18,Sub6005_071_avanzar.wav,7.5494,7.5494,fmri_naming_task-20251125-164508-ICZLC.log,3549
72,2,12,72,trial-072-partir,10,partir,partiondo,ir,-ir,rule_ir,2,108.7153,4.0,1,6,6,18,Sub6005_072_partir.wav,8.5549,8.5549,fmri_naming_task-20251125-164508-ICZLC.log,4555
73,2,13,73,trial-073-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,117.7986,4.0,2,7,7,19,Sub6005_073_gustar.wav,8.2004,8.2004,fmri_naming_task-20251125-164508-ICZLC.log,4200
74,2,14,74,trial-074-dominas,5,dominas,damitiando,as,-as,rule_as,3,126.5318,4.0,2,7,7,19,Sub6005_074_dominas.wav,8.7629,8.7629,fmri_naming_task-20251125-164508-ICZLC.log,4763
75,2,15,75,trial-075-montas,9,montas,mantiando,as,-as,rule_as,3,135.8317,4.0,2,7,7,20,Sub6005_075_montas.wav,8.3898,8.3898,fmri_naming_task-20251125-164508-ICZLC.log,4390
76,2,16,76,trial-076-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,144.7483,4.0,2,7,7,20,Sub6005_076_avanzar.wav,10.3869,10.3869,fmri_naming_task-20251125-164508-ICZLC.log,6387
77,2,17,77,trial-077-definis,3,definis,dofiniondo,is,-is,rule_is,4,155.6649,4.0,2,7,7,19,Sub6005_077_definis.wav,9.1407,9.1407,fmri_naming_task-20251125-164508-ICZLC.log,5141
78,2,18,78,trial-078-partir,10,partir,partiondo,ir,-ir,rule_ir,2,165.3314,4.0,2,7,7,19,Sub6005_078_partir.wav,8.4719,8.4719,fmri_naming_task-20251125-164508-ICZLC.log,4472
79,2,19,79,trial-079-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,174.3314,4.0,2,7,7,21,Sub6005_079_lavar.wav,9.8787,9.8787,fmri_naming_task-20251125-164508-ICZLC.log,5879
80,2,20,80,trial-080-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,184.748,4.0,2,7,7,21,Sub6005_080_comenzas.wav,8.7863,8.7863,fmri_naming_task-20251125-164508-ICZLC.log,4786
81,2,21,81,trial-081-sentis,12,sentis,sontiondo,is,-is,rule_is,4,194.0645,4.0,2,7,7,20,Sub6005_081_sentis.wav,9.2605,9.2605,fmri_naming_task-20251125-164508-ICZLC.log,5260
82,2,22,82,trial-082-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,203.8478,4.0,2,7,7,20,Sub6005_082_deprimir.wav,7.8378,7.8378,fmri_naming_task-20251125-164508-ICZLC.log,3838
83,2,23,83,trial-083-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,212.2144,4.0,2,7,7,21,Sub6005_083_impedir.wav,7.8935,7.8935,fmri_naming_task-20251125-164508-ICZLC.log,3894
84,2,24,84,trial-084-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,220.631,4.0,2,7,7,21,Sub6005_084_recibis.wav,7.6142,7.6142,fmri_naming_task-20251125-164508-ICZLC.log,3614
85,2,25,85,trial-085-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,228.7809,4.0,3,8,8,22,Sub6005_085_impedir.wav,10.5424,10.5424,fmri_naming_task-20251125-164508-ICZLC.log,6542
86,2,26,86,trial-086-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,239.8475,4.0,3,8,8,22,Sub6005_086_avanzar.wav,9.5024,9.5024,fmri_naming_task-20251125-164508-ICZLC.log,5502
87,2,27,87,trial-087-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,249.8807,4.0,3,8,8,22,Sub6005_087_recibis.wav,9.6788,9.6788,fmri_naming_task-20251125-164508-ICZLC.log,5679
88,2,28,88,trial-088-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,260.0806,4.0,3,8,8,23,Sub6005_088_deprimir.wav,10.103,10.103,fmri_naming_task-20251125-164508-ICZLC.log,6103
89,2,29,89,trial-089-definis,3,definis,dofiniondo,is,-is,rule_is,4,270.7138,4.0,3,8,8,23,Sub6005_089_definis.wav,8.8307,8.8307,fmri_naming_task-20251125-164508-ICZLC.log,4831
90,2,30,90,trial-090-dominas,5,dominas,damitiando,as,-as,rule_as,3,280.0804,4.0,3,8,8,22,Sub6005_090_dominas.wav,9.2312,9.2312,fmri_naming_task-20251125-164508-ICZLC.log,5231
91,2,31,91,trial-091-sentis,12,sentis,sontiondo,is,-is,rule_is,4,289.847,4.0,3,8,8,24,Sub6005_091_sentis.wav,9.3303,9.3303,fmri_naming_task-20251125-164508-ICZLC.log,5330
92,2,32,92,trial-092-partir,10,partir,partiondo,ir,-ir,rule_ir,2,299.7136,4.0,3,8,8,24,Sub6005_092_partir.wav,10.5583,10.5583,fmri_naming_task-20251125-164508-ICZLC.log,6558
93,2,33,93,trial-093-montas,9,montas,mantiando,as,-as,rule_as,3,310.7968,4.0,3,8,8,23,Sub6005_093_montas.wav,8.8678,8.8678,fmri_naming_task-20251125-164508-ICZLC.log,4868
94,2,34,94,trial-094-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,320.1967,4.0,3,8,8,24,Sub6005_094_comenzas.wav,9.2816,9.2816,fmri_naming_task-20251125-164508-ICZLC.log,5282
95,2,35,95,trial-095-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,330.03,4.0,3,8,8,23,Sub6005_095_gustar.wav,7.9171,7.9171,fmri_naming_task-20251125-164508-ICZLC.log,3917
96,2,36,96,trial-096-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,338.4799,4.0,3,8,8,24,Sub6005_096_lavar.wav,10.0016,10.0016,fmri_naming_task-20251125-164508-ICZLC.log,6002
97,2,37,97,trial-097-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,349.0298,4.0,4,9,9,25,Sub6005_097_comenzas.wav,9.3222,9.3222,fmri_naming_task-20251125-164508-ICZLC.log,5322
98,2,38,98,trial-098-definis,3,definis,dofiniondo,is,-is,rule_is,4,358.8797,4.0,4,9,9,25,Sub6005_098_definis.wav,8.4281,8.4281,fmri_naming_task-20251125-164508-ICZLC.log,4428
99,2,39,99,trial-099-partir,10,partir,partiondo,ir,-ir,rule_ir,2,367.8296,4.0,4,9,9,25,Sub6005_099_partir.wav,11.5135,11.5135,fmri_naming_task-20251125-164508-ICZLC.log,7514
100,2,40,100,trial-100-montas,9,montas,mantiando,as,-as,rule_as,3,379.8795,4.0,4,9,9,26,Sub6005_100_montas.wav,7.3722,7.3722,fmri_naming_task-20251125-164508-ICZLC.log,3372
101,2,41,101,trial-101-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,387.7794,4.0,4,9,9,25,Sub6005_101_gustar.wav,9.8568,9.8568,fmri_naming_task-20251125-164508-ICZLC.log,5857
102,2,42,102,trial-102-sentis,12,sentis,sontiondo,is,-is,rule_is,4,398.1627,4.0,4,9,9,26,Sub6005_102_sentis.wav,10.8111,10.8111,fmri_naming_task-20251125-164508-ICZLC.log,6811
103,2,43,103,trial-103-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,409.4959,4.0,4,9,9,26,Sub6005_103_deprimir.wav,7.9526,7.9526,fmri_naming_task-20251125-164508-ICZLC.log,3953
104,2,44,104,trial-104-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,417.9792,4.0,4,9,9,27,Sub6005_104_recibis.wav,9.0427,9.0427,fmri_naming_task-20251125-164508-ICZLC.log,5043
105,2,45,105,trial-105-dominas,5,dominas,damitiando,as,-as,rule_as,3,427.5457,4.0,4,9,9,27,Sub6005_105_dominas.wav,7.7739,7.7739,fmri_naming_task-20251125-164508-ICZLC.log,3774
106,2,46,106,trial-106-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,435.8457,4.0,4,9,9,26,Sub6005_106_lavar.wav,10.2737,10.2737,fmri_naming_task-20251125-164508-ICZLC.log,6274
107,2,47,107,trial-107-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,446.6456,4.0,4,9,9,27,Sub6005_107_avanzar.wav,10.8197,10.8197,fmri_naming_task-20251125-164508-ICZLC.log,6820
108,2,48,108,trial-108-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,457.9955,4.0,4,9,9,27,Sub6005_108_impedir.wav,8.6211,8.6211,fmri_naming_task-20251125-164508-ICZLC.log,4621
109,2,49,109,trial-109-definis,3,definis,dofiniondo,is,-is,rule_is,4,467.1454,4.0,5,10,10,28,Sub6005_109_definis.wav,10.6591,10.6591,fmri_naming_task-20251125-164508-ICZLC.log,6659
110,2,50,110,trial-110-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,478.3286,4.0,5,10,10,28,Sub6005_110_deprimir.wav,9.5951,9.5951,fmri_naming_task-20251125-164508-ICZLC.log,5595
111,2,51,111,trial-111-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,488.4452,4.0,5,10,10,28,Sub6005_111_gustar.wav,9.7603,9.7603,fmri_naming_task-20251125-164508-ICZLC.log,5760
112,2,52,112,trial-112-montas,9,montas,mantiando,as,-as,rule_as,3,498.7284,4.0,5,10,10,28,Sub6005_112_montas.wav,10.3591,10.3591,fmri_naming_task-20251125-164508-ICZLC.log,6359
113,2,53,113,trial-113-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,509.6117,4.0,5,10,10,29,Sub6005_113_impedir.wav,9.8115,9.8115,fmri_naming_task-20251125-164508-ICZLC.log,5812
114,2,54,114,trial-114-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,519.9449,4.0,5,10,10,29,Sub6005_114_comenzas.wav,8.615,8.615,fmri_naming_task-20251125-164508-ICZLC.log,4615
115,2,55,115,trial-115-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,529.0948,4.0,5,10,10,29,Sub6005_115_lavar.wav,7.8452,7.8452,fmri_naming_task-20251125-164508-ICZLC.log,3845
116,2,56,116,trial-116-dominas,5,dominas,damitiando,as,-as,rule_as,3,537.4614,4.0,5,10,10,30,Sub6005_116_dominas.wav,11.3299,11.3299,fmri_naming_task-20251125-164508-ICZLC.log,7330
117,2,57,117,trial-117-partir,10,partir,partiondo,ir,-ir,rule_ir,2,549.328,4.0,5,10,10,30,Sub6005_117_partir.wav,10.0606,10.0606,fmri_naming_task-20251125-164508-ICZLC.log,6061
118,2,58,118,trial-118-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,559.9112,4.0,5,10,10,29,Sub6005_118_recibis.wav,9.368,9.368,fmri_naming_task-20251125-164508-ICZLC.log,5368
119,2,59,119,trial-119-sentis,12,sentis,sontiondo,is,-is,rule_is,4,569.8111,4.0,5,10,10,30,Sub6005_119_sentis.wav,7.9805,7.9805,fmri_naming_task-20251125-164508-ICZLC.log,3981
120,2,60,120,trial-120-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,578.3277,4.0,5,10,10,30,Sub6005_120_avanzar.wav,8.0514,8.0514,fmri_naming_task-20251125-164508-ICZLC.log,4051
121,3,1,121,trial-121-dominas,5,dominas,damitiando,as,-as,rule_as,3,10.5302,4.0,1,11,11,31,Sub6005_121_dominas.wav,7.8796,7.8796,fmri_naming_task-20251125-165605-XOOON.log,3880
122,3,2,122,trial-122-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,18.9468,4.0,1,11,11,32,Sub6005_122_comenzas.wav,7.3298,7.3298,fmri_naming_task-20251125-165605-XOOON.log,3330
123,3,3,123,trial-123-sentis,12,sentis,sontiondo,is,-is,rule_is,4,26.8134,4.0,1,11,11,31,Sub6005_123_sentis.wav,8.5564,8.5564,fmri_naming_task-20251125-165605-XOOON.log,4556
124,3,4,124,trial-124-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,35.8966,4.0,1,11,11,31,Sub6005_124_deprimir.wav,9.3959,9.3959,fmri_naming_task-20251125-165605-XOOON.log,5396
