trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
22,1,22,22,trial-022-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,212.4894,4.0,2,2,2,6,Sub6007_022_impedir.wav,9.5245,9.5245,fmri_naming_task-20251204-090553-RDKDN.log,5525
23,1,23,23,trial-023-definis,3,definis,dofiniondo,is,-is,rule_is,4,222.556,4.0,2,2,2,6,Sub6007_023_definis.wav,7.3901,7.3901,fmri_naming_task-20251204-090553-RDKDN.log,3390
24,1,24,24,trial-024-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,230.4726,4.0,2,2,2,6,Sub6007_024_lavar.wav,8.0348,8.0348,fmri_naming_task-20251204-090553-RDKDN.log,4035
25,1,25,25,trial-025-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,239.0392,4.0,3,3,3,7,Sub6007_025_gustar.wav,9.4409,9.4409,fmri_naming_task-20251204-090553-RDKDN.log,5441
26,1,26,26,trial-026-sentis,12,sentis,sontiondo,is,-is,rule_is,4,249.0057,4.0,3,3,3,7,Sub6007_026_sentis.wav,8.3225,8.3225,fmri_naming_task-20251204-090553-RDKDN.log,4322
27,1,27,27,trial-027-partir,10,partir,partiondo,ir,-ir,rule_ir,2,257.8557,4.0,3,3,3,7,Sub6007_027_partir.wav,7.5972,7.5972,fmri_naming_task-20251204-090553-RDKDN.log,3597
28,1,28,28,trial-028-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,265.9884,4.0,3,3,3,8,Sub6007_028_impedir.wav,9.7192,9.7192,fmri_naming_task-20251204-090553-RDKDN.log,5719
29,1,29,29,trial-029-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,276.2388,4.0,3,3,3,7,Sub6007_029_comenzas.wav,8.4245,8.4245,fmri_naming_task-20251204-090553-RDKDN.log,4424
30,1,30,30,trial-030-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,285.1887,4.0,3,3,3,8,Sub6007_030_avanzar.wav,7.9554,7.9554,fmri_naming_task-20251204-090553-RDKDN.log,3955
31,1,31,31,trial-031-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,293.672,4.0,3,3,3,9,Sub6007_031_lavar.wav,8.5885,8.5885,fmri_naming_task-20251204-090553-RDKDN.log,4589
32,1,32,32,trial-032-definis,3,definis,dofiniondo,is,-is,rule_is,4,302.7886,4.0,3,3,3,8,Sub6007_032_definis.wav,9.5343,9.5343,fmri_naming_task-20251204-090553-RDKDN.log,5534
33,1,33,33,trial-033-montas,9,montas,mantiando,as,-as,rule_as,3,312.8551,4.0,3,3,3,8,Sub6007_033_montas.wav,7.9524,7.9524,fmri_naming_task-20251204-090553-RDKDN.log,3952
34,1,34,34,trial-034-dominas,5,dominas,damitiando,as,-as,rule_as,3,321.3384,4.0,3,3,3,9,Sub6007_034_dominas.wav,8.9234,8.9234,fmri_naming_task-20251204-090553-RDKDN.log,4923
35,1,35,35,trial-035-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,330.7883,4.0,3,3,3,9,Sub6007_035_deprimir.wav,8.9049,8.9049,fmri_naming_task-20251204-090553-RDKDN.log,4905
36,1,36,36,trial-036-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,340.2216,4.0,3,3,3,9,Sub6007_036_recibis.wav,7.9962,7.9962,fmri_naming_task-20251204-090553-RDKDN.log,3996
37,1,37,37,trial-037-definis,3,definis,dofiniondo,is,-is,rule_is,4,348.7546,4.0,4,4,4,10,Sub6007_037_definis.wav,8.9504,8.9504,fmri_naming_task-20251204-090553-RDKDN.log,4950
38,1,38,38,trial-038-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,358.2381,4.0,4,4,4,10,Sub6007_038_deprimir.wav,9.356,9.356,fmri_naming_task-20251204-090553-RDKDN.log,5356
39,1,39,39,trial-039-dominas,5,dominas,damitiando,as,-as,rule_as,3,368.138,4.0,4,4,4,10,Sub6007_039_dominas.wav,8.3042,8.3042,fmri_naming_task-20251204-090553-RDKDN.log,4304
40,1,40,40,trial-040-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,376.9712,4.0,4,4,4,10,Sub6007_040_avanzar.wav,8.8688,8.8688,fmri_naming_task-20251204-090553-RDKDN.log,4869
41,1,41,41,trial-041-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,386.3711,4.0,4,4,4,11,Sub6007_041_comenzas.wav,9.7069,9.7069,fmri_naming_task-20251204-090553-RDKDN.log,5707
42,1,42,42,trial-042-partir,10,partir,partiondo,ir,-ir,rule_ir,2,396.6044,4.0,4,4,4,11,Sub6007_042_partir.wav,9.5062,9.5062,fmri_naming_task-20251204-090553-RDKDN.log,5506
43,1,43,43,trial-043-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,406.6376,4.0,4,4,4,11,Sub6007_043_recibis.wav,7.895,7.895,fmri_naming_task-20251204-090553-RDKDN.log,3895
44,1,44,44,trial-044-montas,9,montas,mantiando,as,-as,rule_as,3,415.0542,4.0,4,4,4,12,Sub6007_044_montas.wav,9.0791,9.0791,fmri_naming_task-20251204-090553-RDKDN.log,5079
45,1,45,45,trial-045-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,424.6708,4.0,4,4,4,11,Sub6007_045_gustar.wav,7.9811,7.9811,fmri_naming_task-20251204-090553-RDKDN.log,3981
46,1,46,46,trial-046-sentis,12,sentis,sontiondo,is,-is,rule_is,4,433.1874,4.0,4,4,4,12,Sub6007_046_sentis.wav,9.8558,9.8558,fmri_naming_task-20251204-090553-RDKDN.log,5856
47,1,47,47,trial-047-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,443.5873,4.0,4,4,4,12,Sub6007_047_lavar.wav,8.407,8.407,fmri_naming_task-20251204-090553-RDKDN.log,4407
48,1,48,48,trial-048-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,452.5205,4.0,4,4,4,12,Sub6007_048_impedir.wav,8.5159,8.5159,fmri_naming_task-20251204-090553-RDKDN.log,4516
49,1,49,49,trial-049-dominas,5,dominas,damitiando,as,-as,rule_as,3,461.5704,4.0,5,5,5,13,Sub6007_049_dominas.wav,8.474,8.474,fmri_naming_task-20251204-090553-RDKDN.log,4474
50,1,50,50,trial-050-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,470.5703,4.0,5,5,5,13,Sub6007_050_recibis.wav,11.0899,11.0899,fmri_naming_task-20251204-090553-RDKDN.log,7090
51,1,51,51,trial-051-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,482.1869,4.0,5,5,5,13,Sub6007_051_deprimir.wav,8.0157,8.0157,fmri_naming_task-20251204-090553-RDKDN.log,4016
52,1,52,52,trial-052-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,490.7368,4.0,5,5,5,13,Sub6007_052_gustar.wav,11.3375,11.3375,fmri_naming_task-20251204-090553-RDKDN.log,7337
53,1,53,53,trial-053-definis,3,definis,dofiniondo,is,-is,rule_is,4,502.6034,4.0,5,5,5,14,Sub6007_053_definis.wav,10.7249,10.7249,fmri_naming_task-20251204-090553-RDKDN.log,6725
54,1,54,54,trial-054-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,513.8699,4.0,5,5,5,14,Sub6007_054_impedir.wav,8.0172,8.0172,fmri_naming_task-20251204-090553-RDKDN.log,4017
55,1,55,55,trial-055-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,522.4199,4.0,5,5,5,14,Sub6007_055_avanzar.wav,10.1458,10.1458,fmri_naming_task-20251204-090553-RDKDN.log,6146
56,1,56,56,trial-056-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,533.1198,4.0,5,5,5,14,Sub6007_056_comenzas.wav,8.7627,8.7627,fmri_naming_task-20251204-090553-RDKDN.log,4763
57,1,57,57,trial-057-sentis,12,sentis,sontiondo,is,-is,rule_is,4,542.4197,4.0,5,5,5,15,Sub6007_057_sentis.wav,7.731,7.731,fmri_naming_task-20251204-090553-RDKDN.log,3731
58,1,58,58,trial-058-montas,9,montas,mantiando,as,-as,rule_as,3,550.6863,4.0,5,5,5,15,Sub6007_058_montas.wav,9.9514,9.9514,fmri_naming_task-20251204-090553-RDKDN.log,5951
59,1,59,59,trial-059-partir,10,partir,partiondo,ir,-ir,rule_ir,2,561.1695,4.0,5,5,5,15,Sub6007_059_partir.wav,8.4489,8.4489,fmri_naming_task-20251204-090553-RDKDN.log,4449
60,1,60,60,trial-060-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,570.1528,4.0,5,5,5,15,Sub6007_060_lavar.wav,7.7998,7.7998,fmri_naming_task-20251204-090553-RDKDN.log,3800
61,2,1,61,trial-061-montas,9,montas,mantiando,as,-as,rule_as,3,10.5267,4.0,1,6,6,16,Sub6007_061_montas.wav,8.0825,8.0825,fmri_naming_task-20251204-091627-TLVWQ.log,4083
62,2,2,62,trial-062-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,19.1433,4.0,1,6,6,16,Sub6007_062_lavar.wav,10.1399,10.1399,fmri_naming_task-20251204-091627-TLVWQ.log,6140
63,2,3,63,trial-063-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,29.8265,4.0,1,6,6,16,Sub6007_063_impedir.wav,8.6866,8.6866,fmri_naming_task-20251204-091627-TLVWQ.log,4687
64,2,4,64,trial-064-definis,3,definis,dofiniondo,is,-is,rule_is,4,39.0431,4.0,1,6,6,16,Sub6007_064_definis.wav,8.0947,8.0947,fmri_naming_task-20251204-091627-TLVWQ.log,4095
65,2,5,65,trial-065-sentis,12,sentis,sontiondo,is,-is,rule_is,4,47.6597,4.0,1,6,6,17,Sub6007_065_sentis.wav,8.1956,8.1956,fmri_naming_task-20251204-091627-TLVWQ.log,4196
66,2,6,66,trial-066-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,56.3762,4.0,1,6,6,17,Sub6007_066_deprimir.wav,10.9097,10.9097,fmri_naming_task-20251204-091627-TLVWQ.log,6910
67,2,7,67,trial-067-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,67.8095,4.0,1,6,6,17,Sub6007_067_comenzas.wav,8.8434,8.8434,fmri_naming_task-20251204-091627-TLVWQ.log,4843
68,2,8,68,trial-068-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,77.1761,4.0,1,6,6,17,Sub6007_068_avanzar.wav,10.1061,10.1061,fmri_naming_task-20251204-091627-TLVWQ.log,6106
69,2,9,69,trial-069-dominas,5,dominas,damitiando,as,-as,rule_as,3,87.8093,4.0,1,6,6,18,Sub6007_069_dominas.wav,10.7558,10.7558,fmri_naming_task-20251204-091627-TLVWQ.log,6756
70,2,10,70,trial-070-partir,10,partir,partiondo,ir,-ir,rule_ir,2,99.0925,4.0,1,6,6,18,Sub6007_070_partir.wav,7.5087,7.5087,fmri_naming_task-20251204-091627-TLVWQ.log,3509
71,2,11,71,trial-071-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,107.1258,4.0,1,6,6,18,Sub6007_071_gustar.wav,8.4858,8.4858,fmri_naming_task-20251204-091627-TLVWQ.log,4486
72,2,12,72,trial-072-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,116.1424,4.0,1,6,6,18,Sub6007_072_recibis.wav,7.0963,7.0963,fmri_naming_task-20251204-091627-TLVWQ.log,3096
73,2,13,73,trial-073-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,123.7756,4.0,2,7,7,19,Sub6007_073_avanzar.wav,9.3547,9.3547,fmri_naming_task-20251204-091627-TLVWQ.log,5355
74,2,14,74,trial-074-sentis,12,sentis,sontiondo,is,-is,rule_is,4,133.6589,4.0,2,7,7,19,Sub6007_074_sentis.wav,7.9407,7.9407,fmri_naming_task-20251204-091627-TLVWQ.log,3941
75,2,15,75,trial-075-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,142.1254,4.0,2,7,7,19,Sub6007_075_deprimir.wav,9.1561,9.1561,fmri_naming_task-20251204-091627-TLVWQ.log,5156
76,2,16,76,trial-076-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,151.8087,4.0,2,7,7,20,Sub6007_076_recibis.wav,8.9617,8.9617,fmri_naming_task-20251204-091627-TLVWQ.log,4962
77,2,17,77,trial-077-montas,9,montas,mantiando,as,-as,rule_as,3,161.2919,4.0,2,7,7,19,Sub6007_077_montas.wav,9.7727,9.7727,fmri_naming_task-20251204-091627-TLVWQ.log,5773
78,2,18,78,trial-078-dominas,5,dominas,damitiando,as,-as,rule_as,3,171.5918,4.0,2,7,7,20,Sub6007_078_dominas.wav,8.9603,8.9603,fmri_naming_task-20251204-091627-TLVWQ.log,4960
79,2,19,79,trial-079-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,181.0751,4.0,2,7,7,20,Sub6007_079_gustar.wav,7.5553,7.5553,fmri_naming_task-20251204-091627-TLVWQ.log,3555
80,2,20,80,trial-080-partir,10,partir,partiondo,ir,-ir,rule_ir,2,189.1583,4.0,2,7,7,20,Sub6007_080_partir.wav,8.8752,8.8752,fmri_naming_task-20251204-091627-TLVWQ.log,4875
81,2,21,81,trial-081-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,198.5583,4.0,2,7,7,21,Sub6007_081_lavar.wav,9.7409,9.7409,fmri_naming_task-20251204-091627-TLVWQ.log,5741
82,2,22,82,trial-082-definis,3,definis,dofiniondo,is,-is,rule_is,4,208.8248,4.0,2,7,7,21,Sub6007_082_definis.wav,8.1069,8.1069,fmri_naming_task-20251204-091627-TLVWQ.log,4107
83,2,23,83,trial-083-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,217.4581,4.0,2,7,7,21,Sub6007_083_impedir.wav,10.9634,10.9634,fmri_naming_task-20251204-091627-TLVWQ.log,6963
84,2,24,84,trial-084-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,228.958,4.0,2,7,7,21,Sub6007_084_comenzas.wav,7.1757,7.1757,fmri_naming_task-20251204-091627-TLVWQ.log,3176
85,2,25,85,trial-085-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,236.6579,4.0,3,8,8,22,Sub6007_085_deprimir.wav,9.1842,9.1842,fmri_naming_task-20251204-091627-TLVWQ.log,5184
86,2,26,86,trial-086-montas,9,montas,mantiando,as,-as,rule_as,3,246.3744,4.0,3,8,8,22,Sub6007_086_montas.wav,9.7252,9.7252,fmri_naming_task-20251204-091627-TLVWQ.log,5725
87,2,27,87,trial-087-definis,3,definis,dofiniondo,is,-is,rule_is,4,256.6244,4.0,3,8,8,22,Sub6007_087_definis.wav,8.2253,8.2253,fmri_naming_task-20251204-091627-TLVWQ.log,4225
88,2,28,88,trial-088-dominas,5,dominas,damitiando,as,-as,rule_as,3,265.3742,4.0,3,8,8,23,Sub6007_088_dominas.wav,8.6825,8.6825,fmri_naming_task-20251204-091627-TLVWQ.log,4682
89,2,29,89,trial-089-partir,10,partir,partiondo,ir,-ir,rule_ir,2,274.59,4.0,3,8,8,23,Sub6007_089_partir.wav,9.4402,9.4402,fmri_naming_task-20251204-091627-TLVWQ.log,5440
90,2,30,90,trial-090-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,284.5575,4.0,3,8,8,22,Sub6007_090_lavar.wav,10.4171,10.4171,fmri_naming_task-20251204-091627-TLVWQ.log,6417
91,2,31,91,trial-091-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,295.5074,4.0,3,8,8,23,Sub6007_091_recibis.wav,9.6002,9.6002,fmri_naming_task-20251204-091627-TLVWQ.log,5600
92,2,32,92,trial-092-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,305.6406,4.0,3,8,8,24,Sub6007_092_impedir.wav,8.4984,8.4984,fmri_naming_task-20251204-091627-TLVWQ.log,4498
93,2,33,93,trial-093-sentis,12,sentis,sontiondo,is,-is,rule_is,4,314.6738,4.0,3,8,8,24,Sub6007_093_sentis.wav,9.3787,9.3787,fmri_naming_task-20251204-091627-TLVWQ.log,5379
94,2,34,94,trial-094-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,324.5738,4.0,3,8,8,23,Sub6007_094_gustar.wav,7.1442,7.1442,fmri_naming_task-20251204-091627-TLVWQ.log,3144
95,2,35,95,trial-095-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,332.2403,4.0,3,8,8,24,Sub6007_095_comenzas.wav,7.8571,7.8571,fmri_naming_task-20251204-091627-TLVWQ.log,3857
96,2,36,96,trial-096-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,340.6236,4.0,3,8,8,24,Sub6007_096_avanzar.wav,7.8565,7.8565,fmri_naming_task-20251204-091627-TLVWQ.log,3856
97,2,37,97,trial-097-partir,10,partir,partiondo,ir,-ir,rule_ir,2,349.0069,4.0,4,9,9,25,Sub6007_097_partir.wav,11.2717,11.2717,fmri_naming_task-20251204-091627-TLVWQ.log,7272
98,2,38,98,trial-098-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,360.8067,4.0,4,9,9,25,Sub6007_098_lavar.wav,7.4282,7.4282,fmri_naming_task-20251204-091627-TLVWQ.log,3428
99,2,39,99,trial-099-definis,3,definis,dofiniondo,is,-is,rule_is,4,368.7567,4.0,4,9,9,25,Sub6007_099_definis.wav,11.0554,11.0554,fmri_naming_task-20251204-091627-TLVWQ.log,7055
100,2,40,100,trial-100-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,380.3399,4.0,4,9,9,26,Sub6007_100_gustar.wav,8.1848,8.1848,fmri_naming_task-20251204-091627-TLVWQ.log,4185
101,2,41,101,trial-101-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,389.0565,4.0,4,9,9,26,Sub6007_101_deprimir.wav,8.6077,8.6077,fmri_naming_task-20251204-091627-TLVWQ.log,4608
102,2,42,102,trial-102-sentis,12,sentis,sontiondo,is,-is,rule_is,4,398.1897,4.0,4,9,9,26,Sub6007_102_sentis.wav,8.1597,8.1597,fmri_naming_task-20251204-091627-TLVWQ.log,4160
103,2,43,103,trial-103-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,406.873,4.0,4,9,9,25,Sub6007_103_comenzas.wav,9.1492,9.1492,fmri_naming_task-20251204-091627-TLVWQ.log,5149
104,2,44,104,trial-104-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,416.5562,4.0,4,9,9,27,Sub6007_104_recibis.wav,9.2045,9.2045,fmri_naming_task-20251204-091627-TLVWQ.log,5204
105,2,45,105,trial-105-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,426.2895,4.0,4,9,9,27,Sub6007_105_impedir.wav,7.4451,7.4451,fmri_naming_task-20251204-091627-TLVWQ.log,3445
106,2,46,106,trial-106-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,434.2727,4.0,4,9,9,27,Sub6007_106_avanzar.wav,7.8611,7.8611,fmri_naming_task-20251204-091627-TLVWQ.log,3861
107,2,47,107,trial-107-dominas,5,dominas,damitiando,as,-as,rule_as,3,442.656,4.0,4,9,9,26,Sub6007_107_dominas.wav,11.5232,11.5232,fmri_naming_task-20251204-091627-TLVWQ.log,7523
108,2,48,108,trial-108-montas,9,montas,mantiando,as,-as,rule_as,3,454.7059,4.0,4,9,9,27,Sub6007_108_montas.wav,8.0193,8.0193,fmri_naming_task-20251204-091627-TLVWQ.log,4019
109,2,49,109,trial-109-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,463.2558,4.0,5,10,10,28,Sub6007_109_gustar.wav,10.096,10.096,fmri_naming_task-20251204-091627-TLVWQ.log,6096
110,2,50,110,trial-110-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,473.889,4.0,5,10,10,28,Sub6007_110_impedir.wav,9.639,9.639,fmri_naming_task-20251204-091627-TLVWQ.log,5639
111,2,51,111,trial-111-montas,9,montas,mantiando,as,-as,rule_as,3,484.0556,4.0,5,10,10,28,Sub6007_111_montas.wav,9.3037,9.3037,fmri_naming_task-20251204-091627-TLVWQ.log,5304
112,2,52,112,trial-112-dominas,5,dominas,damitiando,as,-as,rule_as,3,493.9055,4.0,5,10,10,29,Sub6007_112_dominas.wav,8.1727,8.1727,fmri_naming_task-20251204-091627-TLVWQ.log,4173
113,2,53,113,trial-113-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,502.6054,4.0,5,10,10,29,Sub6007_113_avanzar.wav,9.8141,9.8141,fmri_naming_task-20251204-091627-TLVWQ.log,5814
114,2,54,114,trial-114-definis,3,definis,dofiniondo,is,-is,rule_is,4,512.9553,4.0,5,10,10,28,Sub6007_114_definis.wav,7.9615,7.9615,fmri_naming_task-20251204-091627-TLVWQ.log,3961
115,2,55,115,trial-115-sentis,12,sentis,sontiondo,is,-is,rule_is,4,521.4386,4.0,5,10,10,29,Sub6007_115_sentis.wav,7.9696,7.9696,fmri_naming_task-20251204-091627-TLVWQ.log,3970
116,2,56,116,trial-116-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,529.9385,4.0,5,10,10,29,Sub6007_116_deprimir.wav,10.0525,10.0525,fmri_naming_task-20251204-091627-TLVWQ.log,6052
117,2,57,117,trial-117-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,540.5217,4.0,5,10,10,30,Sub6007_117_comenzas.wav,8.2789,8.2789,fmri_naming_task-20251204-091627-TLVWQ.log,4279
118,2,58,118,trial-118-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,549.3217,4.0,5,10,10,30,Sub6007_118_recibis.wav,7.6747,7.6747,fmri_naming_task-20251204-091627-TLVWQ.log,3675
119,2,59,119,trial-119-partir,10,partir,partiondo,ir,-ir,rule_ir,2,557.5216,4.0,5,10,10,30,Sub6007_119_partir.wav,8.1177,8.1177,fmri_naming_task-20251204-091627-TLVWQ.log,4118
120,2,60,120,trial-120-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,566.1715,4.0,5,10,10,30,Sub6007_120_lavar.wav,7.8052,7.8052,fmri_naming_task-20251204-091627-TLVWQ.log,3805
121,3,1,121,trial-121-dominas,5,dominas,damitiando,as,-as,rule_as,3,10.5344,4.0,1,11,11,31,Sub6007_121_dominas.wav,9.1576,9.1576,fmri_naming_task-20251204-092726-QFWFP.log,5158
122,3,2,122,trial-122-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,20.2176,4.0,1,11,11,31,Sub6007_122_impedir.wav,9.4686,9.4686,fmri_naming_task-20251204-092726-QFWFP.log,5469
123,3,3,123,trial-123-sentis,12,sentis,sontiondo,is,-is,rule_is,4,30.2175,4.0,1,11,11,31,Sub6007_123_sentis.wav,7.6779,7.6779,fmri_naming_task-20251204-092726-QFWFP.log,3678
