trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
21,1,21,21,trial-021-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,202.9982,4.0,2,2,2,6,Sub6010_021_impedir.wav,9.2458,9.2458,fmri_naming_task-20251204-140316-RPNRP.log,5246
22,1,22,22,trial-022-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,212.7814,4.0,2,2,2,6,Sub6010_022_comenzas.wav,11.0071,11.0071,fmri_naming_task-20251204-140316-RPNRP.log,7007
23,1,23,23,trial-023-definis,3,definis,dofiniondo,is,-is,rule_is,4,224.3147,4.0,2,2,2,6,Sub6010_023_definis.wav,8.361,8.361,fmri_naming_task-20251204-140316-RPNRP.log,4361
24,1,24,24,trial-024-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,233.2146,4.0,2,2,2,6,Sub6010_024_gustar.wav,8.6114,8.6114,fmri_naming_task-20251204-140316-RPNRP.log,4611
25,1,25,25,trial-025-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,242.3478,4.0,3,3,3,7,Sub6010_025_comenzas.wav,7.9212,7.9212,fmri_naming_task-20251204-140316-RPNRP.log,3921
26,1,26,26,trial-026-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,250.7977,4.0,3,3,3,7,Sub6010_026_deprimir.wav,8.5013,8.5013,fmri_naming_task-20251204-140316-RPNRP.log,4501
27,1,27,27,trial-027-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,259.831,4.0,3,3,3,7,Sub6010_027_lavar.wav,9.3913,9.3913,fmri_naming_task-20251204-140316-RPNRP.log,5391
28,1,28,28,trial-028-definis,3,definis,dofiniondo,is,-is,rule_is,4,269.7475,4.0,3,3,3,7,Sub6010_028_definis.wav,11.6533,11.6533,fmri_naming_task-20251204-140316-RPNRP.log,7653
29,1,29,29,trial-029-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,281.9308,4.0,3,3,3,8,Sub6010_029_impedir.wav,9.6144,9.6144,fmri_naming_task-20251204-140316-RPNRP.log,5614
30,1,30,30,trial-030-dominas,5,dominas,damitiando,as,-as,rule_as,3,292.0807,4.0,3,3,3,8,Sub6010_030_dominas.wav,9.3372,9.3372,fmri_naming_task-20251204-140316-RPNRP.log,5337
31,1,31,31,trial-031-montas,9,montas,mantiando,as,-as,rule_as,3,301.9472,4.0,3,3,3,9,Sub6010_031_montas.wav,7.5749,7.5749,fmri_naming_task-20251204-140316-RPNRP.log,3575
32,1,32,32,trial-032-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,310.0472,4.0,3,3,3,8,Sub6010_032_avanzar.wav,7.3676,7.3676,fmri_naming_task-20251204-140316-RPNRP.log,3368
33,1,33,33,trial-033-partir,10,partir,partiondo,ir,-ir,rule_ir,2,317.9471,4.0,3,3,3,9,Sub6010_033_partir.wav,9.8792,9.8792,fmri_naming_task-20251204-140316-RPNRP.log,5879
34,1,34,34,trial-034-sentis,12,sentis,sontiondo,is,-is,rule_is,4,328.3637,4.0,3,3,3,8,Sub6010_034_sentis.wav,9.512,9.512,fmri_naming_task-20251204-140316-RPNRP.log,5512
35,1,35,35,trial-035-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,338.3969,4.0,3,3,3,9,Sub6010_035_gustar.wav,10.5075,10.5075,fmri_naming_task-20251204-140316-RPNRP.log,6508
36,1,36,36,trial-036-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,349.4468,4.0,3,3,3,9,Sub6010_036_recibis.wav,7.5624,7.5624,fmri_naming_task-20251204-140316-RPNRP.log,3562
37,1,37,37,trial-037-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,357.53,4.0,4,4,4,10,Sub6010_037_impedir.wav,9.2879,9.2879,fmri_naming_task-20251204-140316-RPNRP.log,5288
38,1,38,38,trial-038-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,367.3466,4.0,4,4,4,11,Sub6010_038_deprimir.wav,8.4975,8.4975,fmri_naming_task-20251204-140316-RPNRP.log,4497
39,1,39,39,trial-039-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,376.3799,4.0,4,4,4,10,Sub6010_039_comenzas.wav,9.5642,9.5642,fmri_naming_task-20251204-140316-RPNRP.log,5564
40,1,40,40,trial-040-dominas,5,dominas,damitiando,as,-as,rule_as,3,386.4798,4.0,4,4,4,11,Sub6010_040_dominas.wav,8.0223,8.0223,fmri_naming_task-20251204-140316-RPNRP.log,4022
41,1,41,41,trial-041-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,395.0297,4.0,4,4,4,10,Sub6010_041_lavar.wav,10.3474,10.3474,fmri_naming_task-20251204-140316-RPNRP.log,6347
42,1,42,42,trial-042-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,405.9129,4.0,4,4,4,11,Sub6010_042_avanzar.wav,10.4111,10.4111,fmri_naming_task-20251204-140316-RPNRP.log,6411
43,1,43,43,trial-043-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,416.8461,4.0,4,4,4,10,Sub6010_043_recibis.wav,10.9873,10.9873,fmri_naming_task-20251204-140316-RPNRP.log,6987
44,1,44,44,trial-044-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,428.3627,4.0,4,4,4,12,Sub6010_044_gustar.wav,9.487,9.487,fmri_naming_task-20251204-140316-RPNRP.log,5487
45,1,45,45,trial-045-partir,10,partir,partiondo,ir,-ir,rule_ir,2,438.3793,4.0,4,4,4,12,Sub6010_045_partir.wav,8.3997,8.3997,fmri_naming_task-20251204-140316-RPNRP.log,4400
46,1,46,46,trial-046-sentis,12,sentis,sontiondo,is,-is,rule_is,4,447.3125,4.0,4,4,4,11,Sub6010_046_sentis.wav,10.4806,10.4806,fmri_naming_task-20251204-140316-RPNRP.log,6481
47,1,47,47,trial-047-definis,3,definis,dofiniondo,is,-is,rule_is,4,458.3291,4.0,4,4,4,12,Sub6010_047_definis.wav,7.5441,7.5441,fmri_naming_task-20251204-140316-RPNRP.log,3544
48,1,48,48,trial-048-montas,9,montas,mantiando,as,-as,rule_as,3,466.3957,4.0,4,4,4,12,Sub6010_048_montas.wav,9.6947,9.6947,fmri_naming_task-20251204-140316-RPNRP.log,5695
49,1,49,49,trial-049-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,476.6122,4.0,5,5,5,13,Sub6010_049_impedir.wav,8.2877,8.2877,fmri_naming_task-20251204-140316-RPNRP.log,4288
50,1,50,50,trial-050-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,485.4288,4.0,5,5,5,13,Sub6010_050_avanzar.wav,10.4597,10.4597,fmri_naming_task-20251204-140316-RPNRP.log,6460
51,1,51,51,trial-051-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,496.4121,4.0,5,5,5,14,Sub6010_051_lavar.wav,7.9243,7.9243,fmri_naming_task-20251204-140316-RPNRP.log,3924
52,1,52,52,trial-052-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,504.862,4.0,5,5,5,15,Sub6010_052_gustar.wav,9.7358,9.7358,fmri_naming_task-20251204-140316-RPNRP.log,5736
53,1,53,53,trial-053-dominas,5,dominas,damitiando,as,-as,rule_as,3,515.1285,4.0,5,5,5,13,Sub6010_053_dominas.wav,8.4618,8.4618,fmri_naming_task-20251204-140316-RPNRP.log,4462
54,1,54,54,trial-054-montas,9,montas,mantiando,as,-as,rule_as,3,524.1284,4.0,5,5,5,14,Sub6010_054_montas.wav,7.4559,7.4559,fmri_naming_task-20251204-140316-RPNRP.log,3456
55,1,55,55,trial-055-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,532.1117,4.0,5,5,5,14,Sub6010_055_deprimir.wav,8.8503,8.8503,fmri_naming_task-20251204-140316-RPNRP.log,4850
56,1,56,56,trial-056-sentis,12,sentis,sontiondo,is,-is,rule_is,4,541.4949,4.0,5,5,5,13,Sub6010_056_sentis.wav,10.4757,10.4757,fmri_naming_task-20251204-140316-RPNRP.log,6476
57,1,57,57,trial-057-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,552.4948,4.0,5,5,5,15,Sub6010_057_comenzas.wav,9.953,9.953,fmri_naming_task-20251204-140316-RPNRP.log,5953
58,1,58,58,trial-058-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,562.9781,4.0,5,5,5,14,Sub6010_058_recibis.wav,8.0557,8.0557,fmri_naming_task-20251204-140316-RPNRP.log,4056
59,1,59,59,trial-059-partir,10,partir,partiondo,ir,-ir,rule_ir,2,571.5613,4.0,5,5,5,15,Sub6010_059_partir.wav,11.0251,11.0251,fmri_naming_task-20251204-140316-RPNRP.log,7025
60,1,60,60,trial-060-definis,3,definis,dofiniondo,is,-is,rule_is,4,583.1112,4.0,5,5,5,15,Sub6010_060_definis.wav,9.1468,9.1468,fmri_naming_task-20251204-140316-RPNRP.log,5147
61,2,1,61,trial-061-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,10.539,4.0,1,6,6,16,Sub6010_061_impedir.wav,8.2312,8.2312,fmri_naming_task-20251204-141532-RRLOM.log,4231
62,2,2,62,trial-062-dominas,5,dominas,damitiando,as,-as,rule_as,3,19.3222,4.0,1,6,6,16,Sub6010_062_dominas.wav,10.4505,10.4505,fmri_naming_task-20251204-141532-RRLOM.log,6451
63,2,3,63,trial-063-montas,9,montas,mantiando,as,-as,rule_as,3,30.3055,4.0,1,6,6,17,Sub6010_063_montas.wav,11.0204,11.0204,fmri_naming_task-20251204-141532-RRLOM.log,7020
64,2,4,64,trial-064-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,41.8554,4.0,1,6,6,16,Sub6010_064_lavar.wav,9.8804,9.8804,fmri_naming_task-20251204-141532-RRLOM.log,5880
65,2,5,65,trial-065-sentis,12,sentis,sontiondo,is,-is,rule_is,4,52.2719,4.0,1,6,6,16,Sub6010_065_sentis.wav,7.9593,7.9593,fmri_naming_task-20251204-141532-RRLOM.log,3959
66,2,6,66,trial-066-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,60.7552,4.0,1,6,6,18,Sub6010_066_comenzas.wav,7.7198,7.7198,fmri_naming_task-20251204-141532-RRLOM.log,3720
67,2,7,67,trial-067-partir,10,partir,partiondo,ir,-ir,rule_ir,2,69.0051,4.0,1,6,6,17,Sub6010_067_partir.wav,8.6535,8.6535,fmri_naming_task-20251204-141532-RRLOM.log,4654
68,2,8,68,trial-068-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,78.1884,4.0,1,6,6,18,Sub6010_068_deprimir.wav,7.4121,7.4121,fmri_naming_task-20251204-141532-RRLOM.log,3412
69,2,9,69,trial-069-definis,3,definis,dofiniondo,is,-is,rule_is,4,86.1216,4.0,1,6,6,17,Sub6010_069_definis.wav,7.9552,7.9552,fmri_naming_task-20251204-141532-RRLOM.log,3955
70,2,10,70,trial-070-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,94.6048,4.0,1,6,6,18,Sub6010_070_recibis.wav,8.8043,8.8043,fmri_naming_task-20251204-141532-RRLOM.log,4804
71,2,11,71,trial-071-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,103.9381,4.0,1,6,6,17,Sub6010_071_avanzar.wav,8.1546,8.1546,fmri_naming_task-20251204-141532-RRLOM.log,4155
72,2,12,72,trial-072-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,112.6214,4.0,1,6,6,18,Sub6010_072_gustar.wav,9.3095,9.3095,fmri_naming_task-20251204-141532-RRLOM.log,5310
73,2,13,73,trial-073-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,122.4546,4.0,2,7,7,19,Sub6010_073_comenzas.wav,7.2933,7.2933,fmri_naming_task-20251204-141532-RRLOM.log,3293
74,2,14,74,trial-074-montas,9,montas,mantiando,as,-as,rule_as,3,130.2712,4.0,2,7,7,20,Sub6010_074_montas.wav,9.6644,9.6644,fmri_naming_task-20251204-141532-RRLOM.log,5664
75,2,15,75,trial-075-sentis,12,sentis,sontiondo,is,-is,rule_is,4,140.4711,4.0,2,7,7,19,Sub6010_075_sentis.wav,8.1174,8.1174,fmri_naming_task-20251204-141532-RRLOM.log,4117
76,2,16,76,trial-076-definis,3,definis,dofiniondo,is,-is,rule_is,4,149.121,4.0,2,7,7,20,Sub6010_076_definis.wav,9.094,9.094,fmri_naming_task-20251204-141532-RRLOM.log,5094
77,2,17,77,trial-077-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,158.7376,4.0,2,7,7,19,Sub6010_077_avanzar.wav,8.4972,8.4972,fmri_naming_task-20251204-141532-RRLOM.log,4497
78,2,18,78,trial-078-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,167.7708,4.0,2,7,7,19,Sub6010_078_impedir.wav,10.8841,10.8841,fmri_naming_task-20251204-141532-RRLOM.log,6884
79,2,19,79,trial-079-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,179.1871,4.0,2,7,7,21,Sub6010_079_recibis.wav,8.8288,8.8288,fmri_naming_task-20251204-141532-RRLOM.log,4829
80,2,20,80,trial-080-partir,10,partir,partiondo,ir,-ir,rule_ir,2,188.5373,4.0,2,7,7,20,Sub6010_080_partir.wav,8.2945,8.2945,fmri_naming_task-20251204-141532-RRLOM.log,4295
81,2,21,81,trial-081-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,197.3539,4.0,2,7,7,20,Sub6010_081_lavar.wav,8.2678,8.2678,fmri_naming_task-20251204-141532-RRLOM.log,4268
82,2,22,82,trial-082-dominas,5,dominas,damitiando,as,-as,rule_as,3,206.1538,4.0,2,7,7,21,Sub6010_082_dominas.wav,7.5968,7.5968,fmri_naming_task-20251204-141532-RRLOM.log,3597
83,2,23,83,trial-083-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,214.2871,4.0,2,7,7,21,Sub6010_083_gustar.wav,7.2554,7.2554,fmri_naming_task-20251204-141532-RRLOM.log,3255
84,2,24,84,trial-084-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,222.0703,4.0,2,7,7,21,Sub6010_084_deprimir.wav,7.7808,7.7808,fmri_naming_task-20251204-141532-RRLOM.log,3781
85,2,25,85,trial-085-dominas,5,dominas,damitiando,as,-as,rule_as,3,230.4036,4.0,3,8,8,22,Sub6010_085_dominas.wav,10.4306,10.4306,fmri_naming_task-20251204-141532-RRLOM.log,6431
86,2,26,86,trial-086-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,241.3701,4.0,3,8,8,22,Sub6010_086_lavar.wav,11.5076,11.5076,fmri_naming_task-20251204-141532-RRLOM.log,7508
87,2,27,87,trial-087-sentis,12,sentis,sontiondo,is,-is,rule_is,4,253.4034,4.0,3,8,8,22,Sub6010_087_sentis.wav,8.0913,8.0913,fmri_naming_task-20251204-141532-RRLOM.log,4091
88,2,28,88,trial-088-definis,3,definis,dofiniondo,is,-is,rule_is,4,262.0199,4.0,3,8,8,23,Sub6010_088_definis.wav,8.6325,8.6325,fmri_naming_task-20251204-141532-RRLOM.log,4632
89,2,29,89,trial-089-partir,10,partir,partiondo,ir,-ir,rule_ir,2,271.1865,4.0,3,8,8,22,Sub6010_089_partir.wav,8.0475,8.0475,fmri_naming_task-20251204-141532-RRLOM.log,4048
90,2,30,90,trial-090-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,279.7698,4.0,3,8,8,23,Sub6010_090_deprimir.wav,9.574,9.574,fmri_naming_task-20251204-141532-RRLOM.log,5574
91,2,31,91,trial-091-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,289.8697,4.0,3,8,8,23,Sub6010_091_gustar.wav,7.1443,7.1443,fmri_naming_task-20251204-141532-RRLOM.log,3144
92,2,32,92,trial-092-montas,9,montas,mantiando,as,-as,rule_as,3,297.5529,4.0,3,8,8,23,Sub6010_092_montas.wav,8.8936,8.8936,fmri_naming_task-20251204-141532-RRLOM.log,4894
93,2,33,93,trial-093-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,306.9695,4.0,3,8,8,24,Sub6010_093_impedir.wav,8.153,8.153,fmri_naming_task-20251204-141532-RRLOM.log,4153
94,2,34,94,trial-094-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,315.6528,4.0,3,8,8,24,Sub6010_094_recibis.wav,8.4851,8.4851,fmri_naming_task-20251204-141532-RRLOM.log,4485
95,2,35,95,trial-095-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,324.686,4.0,3,8,8,24,Sub6010_095_avanzar.wav,8.1921,8.1921,fmri_naming_task-20251204-141532-RRLOM.log,4192
96,2,36,96,trial-096-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,333.4026,4.0,3,8,8,24,Sub6010_096_comenzas.wav,8.6293,8.6293,fmri_naming_task-20251204-141532-RRLOM.log,4629
97,2,37,97,trial-097-dominas,5,dominas,damitiando,as,-as,rule_as,3,342.5692,4.0,4,9,9,25,Sub6010_097_dominas.wav,9.0791,9.0791,fmri_naming_task-20251204-141532-RRLOM.log,5079
98,2,38,98,trial-098-sentis,12,sentis,sontiondo,is,-is,rule_is,4,352.1857,4.0,4,9,9,25,Sub6010_098_sentis.wav,8.3481,8.3481,fmri_naming_task-20251204-141532-RRLOM.log,4348
99,2,39,99,trial-099-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,361.069,4.0,4,9,9,25,Sub6010_099_gustar.wav,8.9029,8.9029,fmri_naming_task-20251204-141532-RRLOM.log,4903
100,2,40,100,trial-100-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,370.5022,4.0,4,9,9,26,Sub6010_100_lavar.wav,8.9886,8.9886,fmri_naming_task-20251204-141532-RRLOM.log,4989
101,2,41,101,trial-101-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,380.0188,4.0,4,9,9,25,Sub6010_101_deprimir.wav,9.9962,9.9962,fmri_naming_task-20251204-141532-RRLOM.log,5996
102,2,42,102,trial-102-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,390.5687,4.0,4,9,9,26,Sub6010_102_impedir.wav,11.3036,11.3036,fmri_naming_task-20251204-141532-RRLOM.log,7304
103,2,43,103,trial-103-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,402.4019,4.0,4,9,9,26,Sub6010_103_recibis.wav,9.8945,9.8945,fmri_naming_task-20251204-141532-RRLOM.log,5895
104,2,44,104,trial-104-partir,10,partir,partiondo,ir,-ir,rule_ir,2,412.8185,4.0,4,9,9,27,Sub6010_104_partir.wav,10.1926,10.1926,fmri_naming_task-20251204-141532-RRLOM.log,6193
105,2,45,105,trial-105-montas,9,montas,mantiando,as,-as,rule_as,3,423.5347,4.0,4,9,9,26,Sub6010_105_montas.wav,10.8175,10.8175,fmri_naming_task-20251204-141532-RRLOM.log,6817
106,2,46,106,trial-106-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,434.885,4.0,4,9,9,27,Sub6010_106_comenzas.wav,9.7002,9.7002,fmri_naming_task-20251204-141532-RRLOM.log,5700
107,2,47,107,trial-107-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,445.1182,4.0,4,9,9,27,Sub6010_107_avanzar.wav,8.9201,8.9201,fmri_naming_task-20251204-141532-RRLOM.log,4920
108,2,48,108,trial-108-definis,3,definis,dofiniondo,is,-is,rule_is,4,454.5681,4.0,4,9,9,27,Sub6010_108_definis.wav,7.9974,7.9974,fmri_naming_task-20251204-141532-RRLOM.log,3997
109,2,49,109,trial-109-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,463.1014,4.0,5,10,10,28,Sub6010_109_recibis.wav,10.8595,10.8595,fmri_naming_task-20251204-141532-RRLOM.log,6859
110,2,50,110,trial-110-montas,9,montas,mantiando,as,-as,rule_as,3,474.4846,4.0,5,10,10,28,Sub6010_110_montas.wav,7.8375,7.8375,fmri_naming_task-20251204-141532-RRLOM.log,3838
111,2,51,111,trial-111-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,482.8674,4.0,5,10,10,28,Sub6010_111_lavar.wav,10.0836,10.0836,fmri_naming_task-20251204-141532-RRLOM.log,6084
112,2,52,112,trial-112-dominas,5,dominas,damitiando,as,-as,rule_as,3,493.4844,4.0,5,10,10,29,Sub6010_112_dominas.wav,8.2818,8.2818,fmri_naming_task-20251204-141532-RRLOM.log,4282
113,2,53,113,trial-113-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,502.301,4.0,5,10,10,30,Sub6010_113_comenzas.wav,7.9725,7.9725,fmri_naming_task-20251204-141532-RRLOM.log,3972
114,2,54,114,trial-114-sentis,12,sentis,sontiondo,is,-is,rule_is,4,510.8009,4.0,5,10,10,29,Sub6010_114_sentis.wav,9.1351,9.1351,fmri_naming_task-20251204-141532-RRLOM.log,5135
115,2,55,115,trial-115-definis,3,definis,dofiniondo,is,-is,rule_is,4,520.4675,4.0,5,10,10,30,Sub6010_115_definis.wav,9.5403,9.5403,fmri_naming_task-20251204-141532-RRLOM.log,5540
116,2,56,116,trial-116-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,530.5341,4.0,5,10,10,29,Sub6010_116_avanzar.wav,8.6717,8.6717,fmri_naming_task-20251204-141532-RRLOM.log,4672
117,2,57,117,trial-117-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,539.734,4.0,5,10,10,30,Sub6010_117_gustar.wav,10.6959,10.6959,fmri_naming_task-20251204-141532-RRLOM.log,6696
118,2,58,118,trial-118-partir,10,partir,partiondo,ir,-ir,rule_ir,2,550.9505,4.0,5,10,10,28,Sub6010_118_partir.wav,9.1527,9.1527,fmri_naming_task-20251204-141532-RRLOM.log,5153
119,2,59,119,trial-119-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,560.6338,4.0,5,10,10,29,Sub6010_119_deprimir.wav,10.6075,10.6075,fmri_naming_task-20251204-141532-RRLOM.log,6608
120,2,60,120,trial-120-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,571.767,4.0,5,10,10,30,Sub6010_120_impedir.wav,8.6863,8.6863,fmri_naming_task-20251204-141532-RRLOM.log,4686
121,3,1,121,trial-121-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,10.5301,4.0,1,11,11,31,Sub6010_121_avanzar.wav,10.3369,10.3369,fmri_naming_task-20251204-142635-IJUIN.log,6337
122,3,2,122,trial-122-definis,3,definis,dofiniondo,is,-is,rule_is,4,21.3967,4.0,1,11,11,31,Sub6010_122_definis.wav,7.9471,7.9471,fmri_naming_task-20251204-142635-IJUIN.log,3947
123,3,3,123,trial-123-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,29.8799,4.0,1,11,11,32,Sub6010_123_gustar.wav,9.3453,9.3453,fmri_naming_task-20251204-142635-IJUIN.log,5345
124,3,4,124,trial-124-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,39.7632,4.0,1,11,11,33,Sub6010_124_lavar.wav,9.2781,9.2781,fmri_naming_task-20251204-142635-IJUIN.log,5278
