trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
31,1,31,31,trial-031-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,298.1623,4.0,3,3,3,8,Sub6023_031_comenzas.wav,10.3533,10.3533,fmri_naming_task-20251219-110815-BFOKH.log,6353
32,1,32,32,trial-032-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,309.0455,4.0,3,3,3,8,Sub6023_032_impedir.wav,7.998,7.998,fmri_naming_task-20251219-110815-BFOKH.log,3998
33,1,33,33,trial-033-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,317.5788,4.0,3,3,3,8,Sub6023_033_avanzar.wav,8.4359,8.4359,fmri_naming_task-20251219-110815-BFOKH.log,4436
34,1,34,34,trial-034-montas,9,montas,mantiando,as,-as,rule_as,3,326.5453,4.0,3,3,3,9,Sub6023_034_montas.wav,7.7144,7.7144,fmri_naming_task-20251219-110815-BFOKH.log,3714
35,1,35,35,trial-035-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,334.7953,4.0,3,3,3,9,Sub6023_035_gustar.wav,7.7012,7.7012,fmri_naming_task-20251219-110815-BFOKH.log,3701
36,1,36,36,trial-036-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,343.0452,4.0,3,3,3,9,Sub6023_036_deprimir.wav,9.4997,9.4997,fmri_naming_task-20251219-110815-BFOKH.log,5500
37,1,37,37,trial-037-dominas,5,dominas,daminiando,as,-as,rule_as,3,353.0784,4.0,4,4,4,10,Sub6023_037_dominas.wav,10.3185,10.3185,fmri_naming_task-20251219-110815-BFOKH.log,6319
38,1,38,38,trial-038-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,363.9283,4.0,4,4,4,10,Sub6023_038_lavar.wav,7.2987,7.2987,fmri_naming_task-20251219-110815-BFOKH.log,3299
39,1,39,39,trial-039-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,371.7616,4.0,4,4,4,11,Sub6023_039_avanzar.wav,7.742,7.742,fmri_naming_task-20251219-110815-BFOKH.log,3742
40,1,40,40,trial-040-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,380.0282,4.0,4,4,4,10,Sub6023_040_impedir.wav,10.9384,10.9384,fmri_naming_task-20251219-110815-BFOKH.log,6938
41,1,41,41,trial-041-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,391.4947,4.0,4,4,4,11,Sub6023_041_comenzas.wav,7.7635,7.7635,fmri_naming_task-20251219-110815-BFOKH.log,3764
42,1,42,42,trial-042-montas,9,montas,mantiando,as,-as,rule_as,3,399.7946,4.0,4,4,4,12,Sub6023_042_montas.wav,8.1848,8.1848,fmri_naming_task-20251219-110815-BFOKH.log,4185
43,1,43,43,trial-043-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,408.5112,4.0,4,4,4,11,Sub6023_043_deprimir.wav,8.6088,8.6088,fmri_naming_task-20251219-110815-BFOKH.log,4609
44,1,44,44,trial-044-definis,3,definis,dofiniondo,is,-is,rule_is,4,417.6445,4.0,4,4,4,10,Sub6023_044_definis.wav,9.0938,9.0938,fmri_naming_task-20251219-110815-BFOKH.log,5094
45,1,45,45,trial-045-sentis,12,sentis,sontiondo,is,-is,rule_is,4,427.261,4.0,4,4,4,11,Sub6023_045_sentis.wav,7.3706,7.3706,fmri_naming_task-20251219-110815-BFOKH.log,3371
46,1,46,46,trial-046-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,435.161,4.0,4,4,4,12,Sub6023_046_gustar.wav,9.7292,9.7292,fmri_naming_task-20251219-110815-BFOKH.log,5729
47,1,47,47,trial-047-partir,10,partir,partiondo,ir,-ir,rule_ir,2,445.4265,4.0,4,4,4,12,Sub6023_047_partir.wav,7.7861,7.7861,fmri_naming_task-20251219-110815-BFOKH.log,3786
48,1,48,48,trial-048-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,453.7441,4.0,4,4,4,12,Sub6023_048_recibis.wav,8.3895,8.3895,fmri_naming_task-20251219-110815-BFOKH.log,4389
49,1,49,49,trial-049-definis,3,definis,dofiniondo,is,-is,rule_is,4,462.6774,4.0,5,5,5,13,Sub6023_049_definis.wav,7.2961,7.2961,fmri_naming_task-20251219-110815-BFOKH.log,3296
50,1,50,50,trial-050-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,470.5106,4.0,5,5,5,13,Sub6023_050_avanzar.wav,10.4957,10.4957,fmri_naming_task-20251219-110815-BFOKH.log,6496
51,1,51,51,trial-051-sentis,12,sentis,sontiondo,is,-is,rule_is,4,481.5272,4.0,5,5,5,14,Sub6023_051_sentis.wav,8.5696,8.5696,fmri_naming_task-20251219-110815-BFOKH.log,4570
52,1,52,52,trial-052-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,490.6271,4.0,5,5,5,15,Sub6023_052_recibis.wav,8.066,8.066,fmri_naming_task-20251219-110815-BFOKH.log,4066
53,1,53,53,trial-053-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,499.227,4.0,5,5,5,13,Sub6023_053_deprimir.wav,8.7518,8.7518,fmri_naming_task-20251219-110815-BFOKH.log,4752
54,1,54,54,trial-054-dominas,5,dominas,daminiando,as,-as,rule_as,3,508.5102,4.0,5,5,5,13,Sub6023_054_dominas.wav,8.8488,8.8488,fmri_naming_task-20251219-110815-BFOKH.log,4849
55,1,55,55,trial-055-partir,10,partir,partiondo,ir,-ir,rule_ir,2,517.8935,4.0,5,5,5,14,Sub6023_055_partir.wav,7.643,7.643,fmri_naming_task-20251219-110815-BFOKH.log,3643
56,1,56,56,trial-056-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,526.0601,4.0,5,5,5,15,Sub6023_056_impedir.wav,8.0607,8.0607,fmri_naming_task-20251219-110815-BFOKH.log,4061
57,1,57,57,trial-057-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,534.6433,4.0,5,5,5,14,Sub6023_057_gustar.wav,8.0397,8.0397,fmri_naming_task-20251219-110815-BFOKH.log,4040
58,1,58,58,trial-058-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,543.2099,4.0,5,5,5,14,Sub6023_058_comenzas.wav,8.0081,8.0081,fmri_naming_task-20251219-110815-BFOKH.log,4008
59,1,59,59,trial-059-montas,9,montas,mantiando,as,-as,rule_as,3,551.7432,4.0,5,5,5,15,Sub6023_059_montas.wav,9.7987,9.7987,fmri_naming_task-20251219-110815-BFOKH.log,5799
60,1,60,60,trial-060-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,562.0764,4.0,5,5,5,15,Sub6023_060_lavar.wav,7.7846,7.7846,fmri_naming_task-20251219-110815-BFOKH.log,3785
61,2,1,61,trial-061-definis,3,definis,dofiniondo,is,-is,rule_is,4,10.5461,4.0,1,6,6,16,Sub6023_061_definis.wav,7.9934,7.9934,fmri_naming_task-20251219-112108-JMLDP.log,3993
62,2,2,62,trial-062-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,19.0627,4.0,1,6,6,16,Sub6023_062_comenzas.wav,9.9048,9.9048,fmri_naming_task-20251219-112108-JMLDP.log,5905
63,2,3,63,trial-063-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,29.4959,4.0,1,6,6,16,Sub6023_063_gustar.wav,8.6672,8.6672,fmri_naming_task-20251219-112108-JMLDP.log,4667
64,2,4,64,trial-064-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,38.6958,4.0,1,6,6,17,Sub6023_064_avanzar.wav,9.0715,9.0715,fmri_naming_task-20251219-112108-JMLDP.log,5072
65,2,5,65,trial-065-sentis,12,sentis,sontiondo,is,-is,rule_is,4,48.2956,4.0,1,6,6,17,Sub6023_065_sentis.wav,8.3487,8.3487,fmri_naming_task-20251219-112108-JMLDP.log,4349
66,2,6,66,trial-066-dominas,5,dominas,daminiando,as,-as,rule_as,3,57.179,4.0,1,6,6,17,Sub6023_066_dominas.wav,9.7853,9.7853,fmri_naming_task-20251219-112108-JMLDP.log,5785
67,2,7,67,trial-067-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,67.4955,4.0,1,6,6,18,Sub6023_067_recibis.wav,8.0635,8.0635,fmri_naming_task-20251219-112108-JMLDP.log,4063
68,2,8,68,trial-068-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,76.0955,4.0,1,6,6,18,Sub6023_068_lavar.wav,8.3275,8.3275,fmri_naming_task-20251219-112108-JMLDP.log,4327
69,2,9,69,trial-069-partir,10,partir,partiondo,ir,-ir,rule_ir,2,84.9454,4.0,1,6,6,16,Sub6023_069_partir.wav,8.2994,8.2994,fmri_naming_task-20251219-112108-JMLDP.log,4299
70,2,10,70,trial-070-montas,9,montas,mantiando,as,-as,rule_as,3,93.7953,4.0,1,6,6,18,Sub6023_070_montas.wav,10.2954,10.2954,fmri_naming_task-20251219-112108-JMLDP.log,6295
71,2,11,71,trial-071-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,104.6118,4.0,1,6,6,17,Sub6023_071_deprimir.wav,7.8603,7.8603,fmri_naming_task-20251219-112108-JMLDP.log,3860
72,2,12,72,trial-072-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,112.9951,4.0,1,6,6,18,Sub6023_072_impedir.wav,9.3376,9.3376,fmri_naming_task-20251219-112108-JMLDP.log,5338
73,2,13,73,trial-073-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,122.8617,4.0,2,7,7,19,Sub6023_073_recibis.wav,9.3231,9.3231,fmri_naming_task-20251219-112108-JMLDP.log,5323
74,2,14,74,trial-074-sentis,12,sentis,sontiondo,is,-is,rule_is,4,132.7116,4.0,2,7,7,20,Sub6023_074_sentis.wav,9.204,9.204,fmri_naming_task-20251219-112108-JMLDP.log,5204
75,2,15,75,trial-075-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,142.4448,4.0,2,7,7,19,Sub6023_075_gustar.wav,8.9225,8.9225,fmri_naming_task-20251219-112108-JMLDP.log,4922
76,2,16,76,trial-076-definis,3,definis,dofiniondo,is,-is,rule_is,4,151.8947,4.0,2,7,7,21,Sub6023_076_definis.wav,8.7589,8.7589,fmri_naming_task-20251219-112108-JMLDP.log,4759
77,2,17,77,trial-077-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,161.178,4.0,2,7,7,19,Sub6023_077_deprimir.wav,7.9814,7.9814,fmri_naming_task-20251219-112108-JMLDP.log,3981
78,2,18,78,trial-078-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,169.6945,4.0,2,7,7,20,Sub6023_078_avanzar.wav,7.8387,7.8387,fmri_naming_task-20251219-112108-JMLDP.log,3839
79,2,19,79,trial-079-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,178.0611,4.0,2,7,7,19,Sub6023_079_comenzas.wav,11.3728,11.3728,fmri_naming_task-20251219-112108-JMLDP.log,7373
80,2,20,80,trial-080-partir,10,partir,partiondo,ir,-ir,rule_ir,2,189.961,4.0,2,7,7,20,Sub6023_080_partir.wav,8.9103,8.9103,fmri_naming_task-20251219-112108-JMLDP.log,4910
81,2,21,81,trial-081-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,199.3942,4.0,2,7,7,21,Sub6023_081_lavar.wav,7.8775,7.8775,fmri_naming_task-20251219-112108-JMLDP.log,3878
82,2,22,82,trial-082-montas,9,montas,mantiando,as,-as,rule_as,3,207.7942,4.0,2,7,7,20,Sub6023_082_montas.wav,7.816,7.816,fmri_naming_task-20251219-112108-JMLDP.log,3816
83,2,23,83,trial-083-dominas,5,dominas,daminiando,as,-as,rule_as,3,216.1441,4.0,2,7,7,21,Sub6023_083_dominas.wav,10.2839,10.2839,fmri_naming_task-20251219-112108-JMLDP.log,6284
84,2,24,84,trial-084-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,226.9773,4.0,2,7,7,21,Sub6023_084_impedir.wav,8.6643,8.6643,fmri_naming_task-20251219-112108-JMLDP.log,4664
85,2,25,85,trial-085-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,236.1939,4.0,3,8,8,22,Sub6023_085_recibis.wav,9.408,9.408,fmri_naming_task-20251219-112108-JMLDP.log,5408
86,2,26,86,trial-086-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,246.1271,4.0,3,8,8,22,Sub6023_086_gustar.wav,8.0927,8.0927,fmri_naming_task-20251219-112108-JMLDP.log,4093
87,2,27,87,trial-087-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,254.7437,4.0,3,8,8,22,Sub6023_087_impedir.wav,8.0811,8.0811,fmri_naming_task-20251219-112108-JMLDP.log,4081
88,2,28,88,trial-088-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,263.3603,4.0,3,8,8,23,Sub6023_088_deprimir.wav,9.0662,9.0662,fmri_naming_task-20251219-112108-JMLDP.log,5066
89,2,29,89,trial-089-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,272.9602,4.0,3,8,8,23,Sub6023_089_lavar.wav,9.7475,9.7475,fmri_naming_task-20251219-112108-JMLDP.log,5747
90,2,30,90,trial-090-sentis,12,sentis,sontiondo,is,-is,rule_is,4,283.2434,4.0,3,8,8,23,Sub6023_090_sentis.wav,9.862,9.862,fmri_naming_task-20251219-112108-JMLDP.log,5862
91,2,31,91,trial-091-partir,10,partir,partiondo,ir,-ir,rule_ir,2,293.6433,4.0,3,8,8,24,Sub6023_091_partir.wav,7.5345,7.5345,fmri_naming_task-20251219-112108-JMLDP.log,3534
92,2,32,92,trial-092-dominas,5,dominas,daminiando,as,-as,rule_as,3,301.7099,4.0,3,8,8,22,Sub6023_092_dominas.wav,8.3789,8.3789,fmri_naming_task-20251219-112108-JMLDP.log,4379
93,2,33,93,trial-093-montas,9,montas,mantiando,as,-as,rule_as,3,310.6098,4.0,3,8,8,23,Sub6023_093_montas.wav,8.8071,8.8071,fmri_naming_task-20251219-112108-JMLDP.log,4807
94,2,34,94,trial-094-definis,3,definis,dofiniondo,is,-is,rule_is,4,319.9598,4.0,3,8,8,24,Sub6023_094_definis.wav,8.8462,8.8462,fmri_naming_task-20251219-112108-JMLDP.log,4846
95,2,35,95,trial-095-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,329.343,4.0,3,8,8,24,Sub6023_095_avanzar.wav,8.7881,8.7881,fmri_naming_task-20251219-112108-JMLDP.log,4788
96,2,36,96,trial-096-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,338.6596,4.0,3,8,8,24,Sub6023_096_comenzas.wav,8.2322,8.2322,fmri_naming_task-20251219-112108-JMLDP.log,4232
97,2,37,97,trial-097-sentis,12,sentis,sontiondo,is,-is,rule_is,4,347.4262,4.0,4,9,9,25,Sub6023_097_sentis.wav,9.1554,9.1554,fmri_naming_task-20251219-112108-JMLDP.log,5155
98,2,38,98,trial-098-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,357.1094,4.0,4,9,9,25,Sub6023_098_lavar.wav,8.5528,8.5528,fmri_naming_task-20251219-112108-JMLDP.log,4553
99,2,39,99,trial-099-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,366.1926,4.0,4,9,9,25,Sub6023_099_comenzas.wav,7.6798,7.6798,fmri_naming_task-20251219-112108-JMLDP.log,3680
100,2,40,100,trial-100-partir,10,partir,partiondo,ir,-ir,rule_ir,2,374.4092,4.0,4,9,9,25,Sub6023_100_partir.wav,8.7174,8.7174,fmri_naming_task-20251219-112108-JMLDP.log,4717
101,2,41,101,trial-101-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,383.6592,4.0,4,9,9,26,Sub6023_101_recibis.wav,10.8972,10.8972,fmri_naming_task-20251219-112108-JMLDP.log,6897
102,2,42,102,trial-102-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,395.0924,4.0,4,9,9,26,Sub6023_102_gustar.wav,9.9422,9.9422,fmri_naming_task-20251219-112108-JMLDP.log,5942
103,2,43,103,trial-103-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,405.5589,4.0,4,9,9,27,Sub6023_103_avanzar.wav,11.0364,11.0364,fmri_naming_task-20251219-112108-JMLDP.log,7036
104,2,44,104,trial-104-dominas,5,dominas,daminiando,as,-as,rule_as,3,417.1255,4.0,4,9,9,26,Sub6023_104_dominas.wav,9.96,9.96,fmri_naming_task-20251219-112108-JMLDP.log,5960
105,2,45,105,trial-105-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,427.6087,4.0,4,9,9,26,Sub6023_105_impedir.wav,8.9138,8.9138,fmri_naming_task-20251219-112108-JMLDP.log,4914
106,2,46,106,trial-106-montas,9,montas,mantiando,as,-as,rule_as,3,437.0586,4.0,4,9,9,27,Sub6023_106_montas.wav,9.0041,9.0041,fmri_naming_task-20251219-112108-JMLDP.log,5004
107,2,47,107,trial-107-definis,3,definis,dofiniondo,is,-is,rule_is,4,446.6085,4.0,4,9,9,27,Sub6023_107_definis.wav,9.3909,9.3909,fmri_naming_task-20251219-112108-JMLDP.log,5391
108,2,48,108,trial-108-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,456.5251,4.0,4,9,9,27,Sub6023_108_deprimir.wav,8.4048,8.4048,fmri_naming_task-20251219-112108-JMLDP.log,4405
109,2,49,109,trial-109-definis,3,definis,dofiniondo,is,-is,rule_is,4,465.4584,4.0,5,10,10,28,Sub6023_109_definis.wav,8.7731,8.7731,fmri_naming_task-20251219-112108-JMLDP.log,4773
110,2,50,110,trial-110-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,474.7583,4.0,5,10,10,28,Sub6023_110_lavar.wav,8.8003,8.8003,fmri_naming_task-20251219-112108-JMLDP.log,4800
111,2,51,111,trial-111-montas,9,montas,mantiando,as,-as,rule_as,3,484.0915,4.0,5,10,10,28,Sub6023_111_montas.wav,8.8352,8.8352,fmri_naming_task-20251219-112108-JMLDP.log,4835
112,2,52,112,trial-112-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,493.4748,4.0,5,10,10,28,Sub6023_112_impedir.wav,9.178,9.178,fmri_naming_task-20251219-112108-JMLDP.log,5178
113,2,53,113,trial-113-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,503.1747,4.0,5,10,10,29,Sub6023_113_comenzas.wav,8.377,8.377,fmri_naming_task-20251219-112108-JMLDP.log,4377
114,2,54,114,trial-114-partir,10,partir,partiondo,ir,-ir,rule_ir,2,512.0746,4.0,5,10,10,29,Sub6023_114_partir.wav,10.0265,10.0265,fmri_naming_task-20251219-112108-JMLDP.log,6027
115,2,55,115,trial-115-dominas,5,dominas,daminiando,as,-as,rule_as,3,522.6245,4.0,5,10,10,30,Sub6023_115_dominas.wav,9.9125,9.9125,fmri_naming_task-20251219-112108-JMLDP.log,5912
116,2,56,116,trial-116-sentis,12,sentis,sontiondo,is,-is,rule_is,4,533.0577,4.0,5,10,10,29,Sub6023_116_sentis.wav,7.2021,7.2021,fmri_naming_task-20251219-112108-JMLDP.log,3202
117,2,57,117,trial-117-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,540.8076,4.0,5,10,10,29,Sub6023_117_gustar.wav,7.8339,7.8339,fmri_naming_task-20251219-112108-JMLDP.log,3834
118,2,58,118,trial-118-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,549.1742,4.0,5,10,10,30,Sub6023_118_deprimir.wav,10.2832,10.2832,fmri_naming_task-20251219-112108-JMLDP.log,6283
119,2,59,119,trial-119-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,560.0074,4.0,5,10,10,30,Sub6023_119_avanzar.wav,11.0785,11.0785,fmri_naming_task-20251219-112108-JMLDP.log,7079
120,2,60,120,trial-120-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,571.6073,4.0,5,10,10,30,Sub6023_120_recibis.wav,9.5738,9.5738,fmri_naming_task-20251219-112108-JMLDP.log,5574
121,3,1,121,trial-121-sentis,12,sentis,sontiondo,is,-is,rule_is,4,10.528,4.0,1,11,11,31,Sub6023_121_sentis.wav,10.2172,10.2172,fmri_naming_task-20251219-113214-GJEWB.log,6217
122,3,2,122,trial-122-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,21.2779,4.0,1,11,11,31,Sub6023_122_avanzar.wav,8.3848,8.3848,fmri_naming_task-20251219-113214-GJEWB.log,4385
123,3,3,123,trial-123-partir,10,partir,partiondo,ir,-ir,rule_ir,2,30.1945,4.0,1,11,11,31,Sub6023_123_partir.wav,7.6755,7.6755,fmri_naming_task-20251219-113214-GJEWB.log,3676
124,3,4,124,trial-124-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,38.3944,4.0,1,11,11,32,Sub6023_124_impedir.wav,8.0567,8.0567,fmri_naming_task-20251219-113214-GJEWB.log,4057
