trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
23,1,23,23,trial-023-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,215.8934,4.0,2,2,2,6,Sub6014_023_deprimir.wav,8.3175,8.3175,fmri_naming_task-20251218-090700-SOTSW.log,4318
24,1,24,24,trial-024-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,224.7433,4.0,2,2,2,6,Sub6014_024_avanzar.wav,7.6634,7.6634,fmri_naming_task-20251218-090700-SOTSW.log,3663
25,1,25,25,trial-025-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,232.9432,4.0,3,3,3,7,Sub6014_025_recibis.wav,11.2427,11.2427,fmri_naming_task-20251218-090700-SOTSW.log,7243
26,1,26,26,trial-026-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,244.7098,4.0,3,3,3,7,Sub6014_026_comenzas.wav,7.7067,7.7067,fmri_naming_task-20251218-090700-SOTSW.log,3707
27,1,27,27,trial-027-sentis,12,sentis,sontiondo,is,-is,rule_is,4,252.9431,4.0,3,3,3,8,Sub6014_027_sentis.wav,11.2149,11.2149,fmri_naming_task-20251218-090700-SOTSW.log,7215
28,1,28,28,trial-028-montas,9,montas,mantiando,as,-as,rule_as,3,264.693,4.0,3,3,3,8,Sub6014_028_montas.wav,7.2131,7.2131,fmri_naming_task-20251218-090700-SOTSW.log,3213
29,1,29,29,trial-029-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,272.4429,4.0,3,3,3,7,Sub6014_029_lavar.wav,9.7347,9.7347,fmri_naming_task-20251218-090700-SOTSW.log,5735
30,1,30,30,trial-030-partir,10,partir,partiondo,ir,-ir,rule_ir,2,282.7095,4.0,3,3,3,7,Sub6014_030_partir.wav,9.3528,9.3528,fmri_naming_task-20251218-090700-SOTSW.log,5353
31,1,31,31,trial-031-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,292.5926,4.0,3,3,3,8,Sub6014_031_gustar.wav,8.8942,8.8942,fmri_naming_task-20251218-090700-SOTSW.log,4894
32,1,32,32,trial-032-definis,3,definis,dofiniondo,is,-is,rule_is,4,302.0093,4.0,3,3,3,9,Sub6014_032_definis.wav,11.5436,11.5436,fmri_naming_task-20251218-090700-SOTSW.log,7544
33,1,33,33,trial-033-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,314.0758,4.0,3,3,3,8,Sub6014_033_impedir.wav,7.9069,7.9069,fmri_naming_task-20251218-090700-SOTSW.log,3907
34,1,34,34,trial-034-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,322.5086,4.0,3,3,3,9,Sub6014_034_deprimir.wav,7.2431,7.2431,fmri_naming_task-20251218-090700-SOTSW.log,3243
35,1,35,35,trial-035-dominas,5,dominas,daminiando,as,-as,rule_as,3,330.2757,4.0,3,3,3,9,Sub6014_035_dominas.wav,10.9938,10.9938,fmri_naming_task-20251218-090700-SOTSW.log,6994
36,1,36,36,trial-036-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,341.7922,4.0,3,3,3,9,Sub6014_036_avanzar.wav,8.4847,8.4847,fmri_naming_task-20251218-090700-SOTSW.log,4485
37,1,37,37,trial-037-montas,9,montas,mantiando,as,-as,rule_as,3,350.8088,4.0,4,4,4,10,Sub6014_037_montas.wav,10.7496,10.7496,fmri_naming_task-20251218-090700-SOTSW.log,6750
38,1,38,38,trial-038-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,362.0921,4.0,4,4,4,10,Sub6014_038_impedir.wav,8.1247,8.1247,fmri_naming_task-20251218-090700-SOTSW.log,4125
39,1,39,39,trial-039-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,370.742,4.0,4,4,4,11,Sub6014_039_comenzas.wav,10.4675,10.4675,fmri_naming_task-20251218-090700-SOTSW.log,6467
40,1,40,40,trial-040-definis,3,definis,dofiniondo,is,-is,rule_is,4,381.7419,4.0,4,4,4,10,Sub6014_040_definis.wav,7.9972,7.9972,fmri_naming_task-20251218-090700-SOTSW.log,3997
41,1,41,41,trial-041-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,390.2751,4.0,4,4,4,11,Sub6014_041_recibis.wav,7.5052,7.5052,fmri_naming_task-20251218-090700-SOTSW.log,3505
42,1,42,42,trial-042-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,398.3084,4.0,4,4,4,10,Sub6014_042_gustar.wav,10.8657,10.8657,fmri_naming_task-20251218-090700-SOTSW.log,6866
43,1,43,43,trial-043-dominas,5,dominas,daminiando,as,-as,rule_as,3,409.7083,4.0,4,4,4,12,Sub6014_043_dominas.wav,9.8784,9.8784,fmri_naming_task-20251218-090700-SOTSW.log,5878
44,1,44,44,trial-044-partir,10,partir,partiondo,ir,-ir,rule_ir,2,420.1082,4.0,4,4,4,11,Sub6014_044_partir.wav,7.5073,7.5073,fmri_naming_task-20251218-090700-SOTSW.log,3507
45,1,45,45,trial-045-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,428.1414,4.0,4,4,4,12,Sub6014_045_deprimir.wav,7.7277,7.7277,fmri_naming_task-20251218-090700-SOTSW.log,3728
46,1,46,46,trial-046-sentis,12,sentis,sontiondo,is,-is,rule_is,4,436.3914,4.0,4,4,4,12,Sub6014_046_sentis.wav,9.8297,9.8297,fmri_naming_task-20251218-090700-SOTSW.log,5830
47,1,47,47,trial-047-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,446.7579,4.0,4,4,4,11,Sub6014_047_avanzar.wav,10.6245,10.6245,fmri_naming_task-20251218-090700-SOTSW.log,6624
48,1,48,48,trial-048-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,457.9078,4.0,4,4,4,12,Sub6014_048_lavar.wav,7.8934,7.8934,fmri_naming_task-20251218-090700-SOTSW.log,3893
49,1,49,49,trial-049-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,466.3361,4.0,5,5,5,13,Sub6014_049_deprimir.wav,9.1291,9.1291,fmri_naming_task-20251218-090700-SOTSW.log,5129
50,1,50,50,trial-050-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,475.991,4.0,5,5,5,13,Sub6014_050_comenzas.wav,8.2581,8.2581,fmri_naming_task-20251218-090700-SOTSW.log,4258
51,1,51,51,trial-051-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,484.7742,4.0,5,5,5,13,Sub6014_051_gustar.wav,11.5119,11.5119,fmri_naming_task-20251218-090700-SOTSW.log,7512
52,1,52,52,trial-052-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,496.8075,4.0,5,5,5,14,Sub6014_052_avanzar.wav,8.361,8.361,fmri_naming_task-20251218-090700-SOTSW.log,4361
53,1,53,53,trial-053-dominas,5,dominas,daminiando,as,-as,rule_as,3,505.6907,4.0,5,5,5,14,Sub6014_053_dominas.wav,8.6196,8.6196,fmri_naming_task-20251218-090700-SOTSW.log,4620
54,1,54,54,trial-054-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,514.8573,4.0,5,5,5,14,Sub6014_054_impedir.wav,8.4028,8.4028,fmri_naming_task-20251218-090700-SOTSW.log,4403
55,1,55,55,trial-055-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,523.7905,4.0,5,5,5,15,Sub6014_055_lavar.wav,9.2792,9.2792,fmri_naming_task-20251218-090700-SOTSW.log,5279
56,1,56,56,trial-056-montas,9,montas,mantiando,as,-as,rule_as,3,533.6071,4.0,5,5,5,15,Sub6014_056_montas.wav,7.8822,7.8822,fmri_naming_task-20251218-090700-SOTSW.log,3882
57,1,57,57,trial-057-definis,3,definis,dofiniondo,is,-is,rule_is,4,542.0237,4.0,5,5,5,13,Sub6014_057_definis.wav,9.8847,9.8847,fmri_naming_task-20251218-090700-SOTSW.log,5885
58,1,58,58,trial-058-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,552.4403,4.0,5,5,5,14,Sub6014_058_recibis.wav,11.2775,11.2775,fmri_naming_task-20251218-090700-SOTSW.log,7278
59,1,59,59,trial-059-sentis,12,sentis,sontiondo,is,-is,rule_is,4,564.2402,4.0,5,5,5,15,Sub6014_059_sentis.wav,8.1524,8.1524,fmri_naming_task-20251218-090700-SOTSW.log,4152
60,1,60,60,trial-060-partir,10,partir,partiondo,ir,-ir,rule_ir,2,572.9234,4.0,5,5,5,15,Sub6014_060_partir.wav,10.606,10.606,fmri_naming_task-20251218-090700-SOTSW.log,6606
61,2,1,61,trial-061-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,10.5306,4.0,1,6,6,16,Sub6014_061_recibis.wav,9.3127,9.3127,fmri_naming_task-20251218-092022-ZZUNG.log,5313
62,2,2,62,trial-062-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,20.3972,4.0,1,6,6,16,Sub6014_062_gustar.wav,8.9863,8.9863,fmri_naming_task-20251218-092022-ZZUNG.log,4986
63,2,3,63,trial-063-sentis,12,sentis,sontiondo,is,-is,rule_is,4,29.9138,4.0,1,6,6,17,Sub6014_063_sentis.wav,10.1388,10.1388,fmri_naming_task-20251218-092022-ZZUNG.log,6139
64,2,4,64,trial-064-montas,9,montas,mantiando,as,-as,rule_as,3,40.5803,4.0,1,6,6,16,Sub6014_064_montas.wav,7.9395,7.9395,fmri_naming_task-20251218-092022-ZZUNG.log,3939
65,2,5,65,trial-065-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,49.0469,4.0,1,6,6,17,Sub6014_065_avanzar.wav,8.9058,8.9058,fmri_naming_task-20251218-092022-ZZUNG.log,4906
66,2,6,66,trial-066-dominas,5,dominas,daminiando,as,-as,rule_as,3,58.4802,4.0,1,6,6,17,Sub6014_066_dominas.wav,8.4397,8.4397,fmri_naming_task-20251218-092022-ZZUNG.log,4440
67,2,7,67,trial-067-definis,3,definis,dofiniondo,is,-is,rule_is,4,67.4468,4.0,1,6,6,18,Sub6014_067_definis.wav,8.6073,8.6073,fmri_naming_task-20251218-092022-ZZUNG.log,4607
68,2,8,68,trial-068-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,76.58,4.0,1,6,6,18,Sub6014_068_comenzas.wav,10.6577,10.6577,fmri_naming_task-20251218-092022-ZZUNG.log,6658
69,2,9,69,trial-069-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,87.7632,4.0,1,6,6,16,Sub6014_069_deprimir.wav,8.9373,8.9373,fmri_naming_task-20251218-092022-ZZUNG.log,4937
70,2,10,70,trial-070-partir,10,partir,partiondo,ir,-ir,rule_ir,2,97.2298,4.0,1,6,6,17,Sub6014_070_partir.wav,8.2455,8.2455,fmri_naming_task-20251218-092022-ZZUNG.log,4246
71,2,11,71,trial-071-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,105.9964,4.0,1,6,6,18,Sub6014_071_lavar.wav,10.9606,10.9606,fmri_naming_task-20251218-092022-ZZUNG.log,6961
72,2,12,72,trial-072-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,117.4796,4.0,1,6,6,18,Sub6014_072_impedir.wav,8.4292,8.4292,fmri_naming_task-20251218-092022-ZZUNG.log,4429
73,2,13,73,trial-073-sentis,12,sentis,sontiondo,is,-is,rule_is,4,126.4462,4.0,2,7,7,19,Sub6014_073_sentis.wav,11.8795,11.8795,fmri_naming_task-20251218-092022-ZZUNG.log,7880
74,2,14,74,trial-074-montas,9,montas,mantiando,as,-as,rule_as,3,138.8628,4.0,2,7,7,19,Sub6014_074_montas.wav,9.1129,9.1129,fmri_naming_task-20251218-092022-ZZUNG.log,5113
75,2,15,75,trial-075-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,148.4959,4.0,2,7,7,19,Sub6014_075_impedir.wav,9.4346,9.4346,fmri_naming_task-20251218-092022-ZZUNG.log,5435
76,2,16,76,trial-076-dominas,5,dominas,daminiando,as,-as,rule_as,3,158.4626,4.0,2,7,7,20,Sub6014_076_dominas.wav,9.7946,9.7946,fmri_naming_task-20251218-092022-ZZUNG.log,5795
77,2,17,77,trial-077-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,168.7792,4.0,2,7,7,21,Sub6014_077_comenzas.wav,9.9485,9.9485,fmri_naming_task-20251218-092022-ZZUNG.log,5949
78,2,18,78,trial-078-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,179.2624,4.0,2,7,7,19,Sub6014_078_lavar.wav,7.992,7.992,fmri_naming_task-20251218-092022-ZZUNG.log,3992
79,2,19,79,trial-079-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,187.779,4.0,2,7,7,20,Sub6014_079_deprimir.wav,11.3932,11.3932,fmri_naming_task-20251218-092022-ZZUNG.log,7393
80,2,20,80,trial-080-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,199.6955,4.0,2,7,7,20,Sub6014_080_recibis.wav,8.6061,8.6061,fmri_naming_task-20251218-092022-ZZUNG.log,4606
81,2,21,81,trial-081-partir,10,partir,partiondo,ir,-ir,rule_ir,2,208.8455,4.0,2,7,7,21,Sub6014_081_partir.wav,7.8413,7.8413,fmri_naming_task-20251218-092022-ZZUNG.log,3841
82,2,22,82,trial-082-definis,3,definis,dofiniondo,is,-is,rule_is,4,217.212,4.0,2,7,7,21,Sub6014_082_definis.wav,8.7088,8.7088,fmri_naming_task-20251218-092022-ZZUNG.log,4709
83,2,23,83,trial-083-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,226.4453,4.0,2,7,7,20,Sub6014_083_gustar.wav,7.3625,7.3625,fmri_naming_task-20251218-092022-ZZUNG.log,3363
84,2,24,84,trial-084-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,234.3285,4.0,2,7,7,21,Sub6014_084_avanzar.wav,7.6523,7.6523,fmri_naming_task-20251218-092022-ZZUNG.log,3652
85,2,25,85,trial-085-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,242.5285,4.0,3,8,8,22,Sub6014_085_lavar.wav,9.7481,9.7481,fmri_naming_task-20251218-092022-ZZUNG.log,5748
86,2,26,86,trial-086-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,252.8117,4.0,3,8,8,22,Sub6014_086_recibis.wav,8.8174,8.8174,fmri_naming_task-20251218-092022-ZZUNG.log,4817
87,2,27,87,trial-087-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,262.1616,4.0,3,8,8,22,Sub6014_087_impedir.wav,9.2308,9.2308,fmri_naming_task-20251218-092022-ZZUNG.log,5231
88,2,28,88,trial-088-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,271.9282,4.0,3,8,8,22,Sub6014_088_comenzas.wav,8.5637,8.5637,fmri_naming_task-20251218-092022-ZZUNG.log,4564
89,2,29,89,trial-089-dominas,5,dominas,daminiando,as,-as,rule_as,3,281.0281,4.0,3,8,8,23,Sub6014_089_dominas.wav,7.7043,7.7043,fmri_naming_task-20251218-092022-ZZUNG.log,3704
90,2,30,90,trial-090-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,289.2614,4.0,3,8,8,23,Sub6014_090_deprimir.wav,8.3772,8.3772,fmri_naming_task-20251218-092022-ZZUNG.log,4377
91,2,31,91,trial-091-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,298.1613,4.0,3,8,8,23,Sub6014_091_gustar.wav,8.9078,8.9078,fmri_naming_task-20251218-092022-ZZUNG.log,4908
92,2,32,92,trial-092-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,307.5945,4.0,3,8,8,24,Sub6014_092_avanzar.wav,8.3218,8.3218,fmri_naming_task-20251218-092022-ZZUNG.log,4322
93,2,33,93,trial-093-sentis,12,sentis,sontiondo,is,-is,rule_is,4,316.4444,4.0,3,8,8,23,Sub6014_093_sentis.wav,8.8613,8.8613,fmri_naming_task-20251218-092022-ZZUNG.log,4861
94,2,34,94,trial-094-montas,9,montas,mantiando,as,-as,rule_as,3,325.8277,4.0,3,8,8,24,Sub6014_094_montas.wav,9.4255,9.4255,fmri_naming_task-20251218-092022-ZZUNG.log,5426
95,2,35,95,trial-095-partir,10,partir,partiondo,ir,-ir,rule_ir,2,335.7776,4.0,3,8,8,24,Sub6014_095_partir.wav,8.2203,8.2203,fmri_naming_task-20251218-092022-ZZUNG.log,4220
96,2,36,96,trial-096-definis,3,definis,dofiniondo,is,-is,rule_is,4,344.5275,4.0,3,8,8,24,Sub6014_096_definis.wav,10.2381,10.2381,fmri_naming_task-20251218-092022-ZZUNG.log,6238
97,2,37,97,trial-097-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,355.2941,4.0,4,9,9,25,Sub6014_097_comenzas.wav,8.123,8.123,fmri_naming_task-20251218-092022-ZZUNG.log,4123
98,2,38,98,trial-098-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,363.944,4.0,4,9,9,25,Sub6014_098_deprimir.wav,9.0956,9.0956,fmri_naming_task-20251218-092022-ZZUNG.log,5096
99,2,39,99,trial-099-dominas,5,dominas,daminiando,as,-as,rule_as,3,373.5773,4.0,4,9,9,26,Sub6014_099_dominas.wav,7.9496,7.9496,fmri_naming_task-20251218-092022-ZZUNG.log,3950
100,2,40,100,trial-100-sentis,12,sentis,sontiondo,is,-is,rule_is,4,382.0605,4.0,4,9,9,25,Sub6014_100_sentis.wav,8.0319,8.0319,fmri_naming_task-20251218-092022-ZZUNG.log,4032
101,2,41,101,trial-101-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,390.6271,4.0,4,9,9,26,Sub6014_101_impedir.wav,9.1149,9.1149,fmri_naming_task-20251218-092022-ZZUNG.log,5115
102,2,42,102,trial-102-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,400.277,4.0,4,9,9,25,Sub6014_102_lavar.wav,9.1836,9.1836,fmri_naming_task-20251218-092022-ZZUNG.log,5184
103,2,43,103,trial-103-montas,9,montas,mantiando,as,-as,rule_as,3,410.0103,4.0,4,9,9,27,Sub6014_103_montas.wav,7.8773,7.8773,fmri_naming_task-20251218-092022-ZZUNG.log,3877
104,2,44,104,trial-104-definis,3,definis,dofiniondo,is,-is,rule_is,4,418.4102,4.0,4,9,9,26,Sub6014_104_definis.wav,9.8814,9.8814,fmri_naming_task-20251218-092022-ZZUNG.log,5881
105,2,45,105,trial-105-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,428.8268,4.0,4,9,9,26,Sub6014_105_gustar.wav,9.5989,9.5989,fmri_naming_task-20251218-092022-ZZUNG.log,5599
106,2,46,106,trial-106-partir,10,partir,partiondo,ir,-ir,rule_ir,2,438.96,4.0,4,9,9,27,Sub6014_106_partir.wav,9.8868,9.8868,fmri_naming_task-20251218-092022-ZZUNG.log,5887
107,2,47,107,trial-107-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,449.3766,4.0,4,9,9,27,Sub6014_107_recibis.wav,10.3192,10.3192,fmri_naming_task-20251218-092022-ZZUNG.log,6319
108,2,48,108,trial-108-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,460.2265,4.0,4,9,9,27,Sub6014_108_avanzar.wav,9.8754,9.8754,fmri_naming_task-20251218-092022-ZZUNG.log,5875
109,2,49,109,trial-109-montas,9,montas,mantiando,as,-as,rule_as,3,470.6264,4.0,5,10,10,28,Sub6014_109_montas.wav,9.4958,9.4958,fmri_naming_task-20251218-092022-ZZUNG.log,5496
110,2,50,110,trial-110-definis,3,definis,dofiniondo,is,-is,rule_is,4,480.6429,4.0,5,10,10,28,Sub6014_110_definis.wav,7.9842,7.9842,fmri_naming_task-20251218-092022-ZZUNG.log,3984
111,2,51,111,trial-111-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,489.1595,4.0,5,10,10,29,Sub6014_111_recibis.wav,8.1663,8.1663,fmri_naming_task-20251218-092022-ZZUNG.log,4166
112,2,52,112,trial-112-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,497.8595,4.0,5,10,10,28,Sub6014_112_lavar.wav,9.6348,9.6348,fmri_naming_task-20251218-092022-ZZUNG.log,5635
113,2,53,113,trial-113-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,508.026,4.0,5,10,10,28,Sub6014_113_impedir.wav,8.5273,8.5273,fmri_naming_task-20251218-092022-ZZUNG.log,4527
114,2,54,114,trial-114-partir,10,partir,partiondo,ir,-ir,rule_ir,2,517.0759,4.0,5,10,10,29,Sub6014_114_partir.wav,10.3114,10.3114,fmri_naming_task-20251218-092022-ZZUNG.log,6311
115,2,55,115,trial-115-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,527.9092,4.0,5,10,10,30,Sub6014_115_deprimir.wav,8.8792,8.8792,fmri_naming_task-20251218-092022-ZZUNG.log,4879
116,2,56,116,trial-116-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,537.3257,4.0,5,10,10,29,Sub6014_116_avanzar.wav,8.3437,8.3437,fmri_naming_task-20251218-092022-ZZUNG.log,4344
117,2,57,117,trial-117-dominas,5,dominas,daminiando,as,-as,rule_as,3,546.1923,4.0,5,10,10,29,Sub6014_117_dominas.wav,8.3784,8.3784,fmri_naming_task-20251218-092022-ZZUNG.log,4378
118,2,58,118,trial-118-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,555.0923,4.0,5,10,10,30,Sub6014_118_gustar.wav,8.7889,8.7889,fmri_naming_task-20251218-092022-ZZUNG.log,4789
119,2,59,119,trial-119-sentis,12,sentis,sontiondo,is,-is,rule_is,4,564.4088,4.0,5,10,10,30,Sub6014_119_sentis.wav,8.9854,8.9854,fmri_naming_task-20251218-092022-ZZUNG.log,4985
120,2,60,120,trial-120-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,573.9421,4.0,5,10,10,30,Sub6014_120_comenzas.wav,9.6386,9.6386,fmri_naming_task-20251218-092022-ZZUNG.log,5639
121,3,1,121,trial-121-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,10.5448,4.0,1,11,11,31,Sub6014_121_deprimir_1.wav,9.4945,9.4945,fmri_naming_task-20251218-093500-RKIKO.log,5494
122,3,2,122,trial-122-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,20.5614,4.0,1,11,11,31,Sub6014_122_avanzar_1.wav,8.2363,8.2363,fmri_naming_task-20251218-093500-RKIKO.log,4236
123,3,3,123,trial-123-montas,9,montas,mantiando,as,-as,rule_as,3,29.3446,4.0,1,11,11,31,Sub6014_123_montas.wav,8.2575,8.2575,fmri_naming_task-20251218-093500-RKIKO.log,4258
