trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
62,2,2,62,trial-062-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,20.5831,4.0,1,6,6,16,Sub6015_062_deprimir.wav,7.1846,7.1846,fmri_naming_task-20251218-103956-YPXKS.log,3185
63,2,3,63,trial-063-partir,10,partir,partiondo,ir,-ir,rule_ir,2,28.2997,4.0,1,6,6,17,Sub6015_063_partir.wav,10.9509,10.9509,fmri_naming_task-20251218-103956-YPXKS.log,6951
64,2,4,64,trial-064-dominas,5,dominas,daminiando,as,-as,rule_as,3,39.7829,4.0,1,6,6,16,Sub6015_064_dominas.wav,8.0558,8.0558,fmri_naming_task-20251218-103956-YPXKS.log,4056
65,2,5,65,trial-065-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,48.3662,4.0,1,6,6,17,Sub6015_065_comenzas.wav,7.9038,7.9038,fmri_naming_task-20251218-103956-YPXKS.log,3904
66,2,6,66,trial-066-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,56.7994,4.0,1,6,6,18,Sub6015_066_impedir.wav,7.9848,7.9848,fmri_naming_task-20251218-103956-YPXKS.log,3985
67,2,7,67,trial-067-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,65.316,4.0,1,6,6,17,Sub6015_067_recibis.wav,8.7098,8.7098,fmri_naming_task-20251218-103956-YPXKS.log,4710
68,2,8,68,trial-068-definis,3,definis,dofiniondo,is,-is,rule_is,4,74.5493,4.0,1,6,6,18,Sub6015_068_definis.wav,9.542,9.542,fmri_naming_task-20251218-103956-YPXKS.log,5542
69,2,9,69,trial-069-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,84.6159,4.0,1,6,6,16,Sub6015_069_lavar.wav,8.2023,8.2023,fmri_naming_task-20251218-103956-YPXKS.log,4202
70,2,10,70,trial-070-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,93.3491,4.0,1,6,6,17,Sub6015_070_avanzar.wav,8.2009,8.2009,fmri_naming_task-20251218-103956-YPXKS.log,4201
71,2,11,71,trial-071-montas,9,montas,mantiando,as,-as,rule_as,3,102.0824,4.0,1,6,6,18,Sub6015_071_montas.wav,8.0115,8.0115,fmri_naming_task-20251218-103956-YPXKS.log,4012
72,2,12,72,trial-072-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,110.6323,4.0,1,6,6,18,Sub6015_072_gustar.wav,7.6338,7.6338,fmri_naming_task-20251218-103956-YPXKS.log,3634
73,2,13,73,trial-073-sentis,12,sentis,sontiondo,is,-is,rule_is,4,118.7988,4.0,2,7,7,19,Sub6015_073_sentis.wav,8.2807,8.2807,fmri_naming_task-20251218-103956-YPXKS.log,4281
74,2,14,74,trial-074-partir,10,partir,partiondo,ir,-ir,rule_ir,2,127.6154,4.0,2,7,7,19,Sub6015_074_partir.wav,8.5568,8.5568,fmri_naming_task-20251218-103956-YPXKS.log,4557
75,2,15,75,trial-075-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,136.6987,4.0,2,7,7,19,Sub6015_075_comenzas.wav,9.9782,9.9782,fmri_naming_task-20251218-103956-YPXKS.log,5978
76,2,16,76,trial-076-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,147.1986,4.0,2,7,7,20,Sub6015_076_deprimir.wav,10.7014,10.7014,fmri_naming_task-20251218-103956-YPXKS.log,6701
77,2,17,77,trial-077-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,158.4318,4.0,2,7,7,19,Sub6015_077_avanzar.wav,7.6813,7.6813,fmri_naming_task-20251218-103956-YPXKS.log,3681
78,2,18,78,trial-078-montas,9,montas,mantiando,as,-as,rule_as,3,166.6484,4.0,2,7,7,20,Sub6015_078_montas.wav,8.7025,8.7025,fmri_naming_task-20251218-103956-YPXKS.log,4702
79,2,19,79,trial-079-definis,3,definis,dofiniondo,is,-is,rule_is,4,175.8817,4.0,2,7,7,20,Sub6015_079_definis.wav,10.3815,10.3815,fmri_naming_task-20251218-103956-YPXKS.log,6381
80,2,20,80,trial-080-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,186.7982,4.0,2,7,7,20,Sub6015_080_lavar.wav,9.4649,9.4649,fmri_naming_task-20251218-103956-YPXKS.log,5465
81,2,21,81,trial-081-dominas,5,dominas,daminiando,as,-as,rule_as,3,196.7981,4.0,2,7,7,21,Sub6015_081_dominas.wav,10.1764,10.1764,fmri_naming_task-20251218-103956-YPXKS.log,6176
82,2,22,82,trial-082-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,207.498,4.0,2,7,7,21,Sub6015_082_impedir.wav,8.1221,8.1221,fmri_naming_task-20251218-103956-YPXKS.log,4122
83,2,23,83,trial-083-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,216.1479,4.0,2,7,7,21,Sub6015_083_gustar.wav,9.4773,9.4773,fmri_naming_task-20251218-103956-YPXKS.log,5477
84,2,24,84,trial-084-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,226.1462,4.0,2,7,7,21,Sub6015_084_recibis.wav,9.4574,9.4574,fmri_naming_task-20251218-103956-YPXKS.log,5457
85,2,25,85,trial-085-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,236.1311,4.0,3,8,8,22,Sub6015_085_gustar.wav,8.2472,8.2472,fmri_naming_task-20251218-103956-YPXKS.log,4247
86,2,26,86,trial-086-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,244.9143,4.0,3,8,8,23,Sub6015_086_lavar.wav,9.0027,9.0027,fmri_naming_task-20251218-103956-YPXKS.log,5003
87,2,27,87,trial-087-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,254.4476,4.0,3,8,8,24,Sub6015_087_avanzar.wav,7.9114,7.9114,fmri_naming_task-20251218-103956-YPXKS.log,3911
88,2,28,88,trial-088-dominas,5,dominas,daminiando,as,-as,rule_as,3,262.8808,4.0,3,8,8,22,Sub6015_088_dominas.wav,9.4827,9.4827,fmri_naming_task-20251218-103956-YPXKS.log,5483
89,2,29,89,trial-089-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,272.8974,4.0,3,8,8,22,Sub6015_089_recibis.wav,10.7268,10.7268,fmri_naming_task-20251218-103956-YPXKS.log,6727
90,2,30,90,trial-090-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,284.1473,4.0,3,8,8,22,Sub6015_090_deprimir.wav,7.9756,7.9756,fmri_naming_task-20251218-103956-YPXKS.log,3976
91,2,31,91,trial-091-montas,9,montas,mantiando,as,-as,rule_as,3,292.6472,4.0,3,8,8,23,Sub6015_091_montas.wav,7.5976,7.5976,fmri_naming_task-20251218-103956-YPXKS.log,3598
92,2,32,92,trial-092-sentis,12,sentis,sontiondo,is,-is,rule_is,4,300.7805,4.0,3,8,8,23,Sub6015_092_sentis.wav,7.9214,7.9214,fmri_naming_task-20251218-103956-YPXKS.log,3921
93,2,33,93,trial-093-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,309.2304,4.0,3,8,8,23,Sub6015_093_impedir.wav,8.758,8.758,fmri_naming_task-20251218-103956-YPXKS.log,4758
94,2,34,94,trial-094-definis,3,definis,dofiniondo,is,-is,rule_is,4,318.5136,4.0,3,8,8,24,Sub6015_094_definis.wav,8.8701,8.8701,fmri_naming_task-20251218-103956-YPXKS.log,4870
95,2,35,95,trial-095-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,327.9135,4.0,3,8,8,24,Sub6015_095_comenzas.wav,8.4229,8.4229,fmri_naming_task-20251218-103956-YPXKS.log,4423
96,2,36,96,trial-096-partir,10,partir,partiondo,ir,-ir,rule_ir,2,336.8634,4.0,3,8,8,24,Sub6015_096_partir.wav,8.2057,8.2057,fmri_naming_task-20251218-103956-YPXKS.log,4206
97,2,37,97,trial-097-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,345.5967,4.0,4,9,9,25,Sub6015_097_avanzar.wav,7.8937,7.8937,fmri_naming_task-20251218-103956-YPXKS.log,3894
98,2,38,98,trial-098-dominas,5,dominas,daminiando,as,-as,rule_as,3,354.0133,4.0,4,9,9,25,Sub6015_098_dominas.wav,11.4506,11.4506,fmri_naming_task-20251218-103956-YPXKS.log,7451
99,2,39,99,trial-099-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,365.9965,4.0,4,9,9,26,Sub6015_099_lavar.wav,11.199,11.199,fmri_naming_task-20251218-103956-YPXKS.log,7199
100,2,40,100,trial-100-partir,10,partir,partiondo,ir,-ir,rule_ir,2,377.7297,4.0,4,9,9,25,Sub6015_100_partir.wav,7.7354,7.7354,fmri_naming_task-20251218-103956-YPXKS.log,3735
101,2,41,101,trial-101-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,385.9963,4.0,4,9,9,27,Sub6015_101_gustar.wav,8.0477,8.0477,fmri_naming_task-20251218-103956-YPXKS.log,4048
102,2,42,102,trial-102-montas,9,montas,mantiando,as,-as,rule_as,3,394.5796,4.0,4,9,9,26,Sub6015_102_montas.wav,11.5557,11.5557,fmri_naming_task-20251218-103956-YPXKS.log,7556
103,2,43,103,trial-103-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,406.6628,4.0,4,9,9,27,Sub6015_103_comenzas.wav,9.5991,9.5991,fmri_naming_task-20251218-103956-YPXKS.log,5599
104,2,44,104,trial-104-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,416.796,4.0,4,9,9,25,Sub6015_104_recibis.wav,11.3614,11.3614,fmri_naming_task-20251218-103956-YPXKS.log,7361
105,2,45,105,trial-105-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,428.6959,4.0,4,9,9,26,Sub6015_105_impedir.wav,10.4449,10.4449,fmri_naming_task-20251218-103956-YPXKS.log,6445
106,2,46,106,trial-106-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,439.6625,4.0,4,9,9,27,Sub6015_106_deprimir.wav,8.8518,8.8518,fmri_naming_task-20251218-103956-YPXKS.log,4852
107,2,47,107,trial-107-sentis,12,sentis,sontiondo,is,-is,rule_is,4,449.0457,4.0,4,9,9,26,Sub6015_107_sentis.wav,9.4267,9.4267,fmri_naming_task-20251218-103956-YPXKS.log,5427
108,2,48,108,trial-108-definis,3,definis,dofiniondo,is,-is,rule_is,4,458.9956,4.0,4,9,9,27,Sub6015_108_definis.wav,8.4224,8.4224,fmri_naming_task-20251218-103956-YPXKS.log,4422
109,2,49,109,trial-109-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,467.9455,4.0,5,10,10,28,Sub6015_109_comenzas.wav,7.8471,7.8471,fmri_naming_task-20251218-103956-YPXKS.log,3847
110,2,50,110,trial-110-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,476.3288,4.0,5,10,10,28,Sub6015_110_gustar.wav,10.7618,10.7618,fmri_naming_task-20251218-103956-YPXKS.log,6762
111,2,51,111,trial-111-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,487.6287,4.0,5,10,10,29,Sub6015_111_lavar.wav,9.9648,9.9648,fmri_naming_task-20251218-103956-YPXKS.log,5965
112,2,52,112,trial-112-dominas,5,dominas,daminiando,as,-as,rule_as,3,498.1286,4.0,5,10,10,29,Sub6015_112_dominas.wav,8.4194,8.4194,fmri_naming_task-20251218-103956-YPXKS.log,4419
113,2,53,113,trial-113-sentis,12,sentis,sontiondo,is,-is,rule_is,4,507.0785,4.0,5,10,10,28,Sub6015_113_sentis.wav,8.039,8.039,fmri_naming_task-20251218-103956-YPXKS.log,4039
114,2,54,114,trial-114-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,515.6451,4.0,5,10,10,28,Sub6015_114_impedir.wav,9.0567,9.0567,fmri_naming_task-20251218-103956-YPXKS.log,5057
115,2,55,115,trial-115-montas,9,montas,mantiando,as,-as,rule_as,3,525.2283,4.0,5,10,10,30,Sub6015_115_montas.wav,11.0614,11.0614,fmri_naming_task-20251218-103956-YPXKS.log,7061
116,2,56,116,trial-116-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,536.8115,4.0,5,10,10,29,Sub6015_116_deprimir.wav,8.0012,8.0012,fmri_naming_task-20251218-103956-YPXKS.log,4001
117,2,57,117,trial-117-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,545.3615,4.0,5,10,10,30,Sub6015_117_avanzar.wav,7.6437,7.6437,fmri_naming_task-20251218-103956-YPXKS.log,3644
118,2,58,118,trial-118-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,553.5281,4.0,5,10,10,29,Sub6015_118_recibis.wav,10.3568,10.3568,fmri_naming_task-20251218-103956-YPXKS.log,6357
119,2,59,119,trial-119-partir,10,partir,partiondo,ir,-ir,rule_ir,2,564.4279,4.0,5,10,10,30,Sub6015_119_partir.wav,9.3206,9.3206,fmri_naming_task-20251218-103956-YPXKS.log,5321
120,2,60,120,trial-120-definis,3,definis,dofiniondo,is,-is,rule_is,4,574.2779,4.0,5,10,10,30,Sub6015_120_definis.wav,8.9714,8.9714,fmri_naming_task-20251218-103956-YPXKS.log,4971
121,3,1,121,trial-121-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,10.5465,4.0,1,11,11,31,Sub6015_121_impedir.wav,9.2195,9.2195,fmri_naming_task-20251218-105044-XEQAB.log,5220
122,3,2,122,trial-122-montas,9,montas,mantiando,as,-as,rule_as,3,20.2964,4.0,1,11,11,31,Sub6015_122_montas.wav,8.2812,8.2812,fmri_naming_task-20251218-105044-XEQAB.log,4281
123,3,3,123,trial-123-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,29.1297,4.0,1,11,11,31,Sub6015_123_recibis.wav,8.7753,8.7753,fmri_naming_task-20251218-105044-XEQAB.log,4775
124,3,4,124,trial-124-partir,10,partir,partiondo,ir,-ir,rule_ir,2,38.4296,4.0,1,11,11,32,Sub6015_124_partir.wav,8.6107,8.6107,fmri_naming_task-20251218-105044-XEQAB.log,4611
