trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
25,1,25,25,trial-025-definis,3,definis,dofiniondo,is,-is,rule_is,4,240.6961,4.0,3,3,3,7,Sub6012_025_definis.wav,8.7876,8.7876,fmri_naming_task-20251204-154613-DLHRY.log,4788
26,1,26,26,trial-026-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,250.0127,4.0,3,3,3,7,Sub6012_026_lavar.wav,7.9971,7.9971,fmri_naming_task-20251204-154613-DLHRY.log,3997
27,1,27,27,trial-027-sentis,12,sentis,sontiondo,is,-is,rule_is,4,258.5459,4.0,3,3,3,8,Sub6012_027_sentis.wav,10.2358,10.2358,fmri_naming_task-20251204-154613-DLHRY.log,6236
28,1,28,28,trial-028-dominas,5,dominas,daminiando,as,-as,rule_as,3,269.3125,4.0,3,3,3,7,Sub6012_028_dominas.wav,10.5755,10.5755,fmri_naming_task-20251204-154613-DLHRY.log,6576
29,1,29,29,trial-029-partir,10,partir,partiondo,ir,-ir,rule_ir,2,280.4124,4.0,3,3,3,7,Sub6012_029_partir.wav,7.9349,7.9349,fmri_naming_task-20251204-154613-DLHRY.log,3935
30,1,30,30,trial-030-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,288.879,4.0,3,3,3,8,Sub6012_030_avanzar.wav,9.9305,9.9305,fmri_naming_task-20251204-154613-DLHRY.log,5930
31,1,31,31,trial-031-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,299.3456,4.0,3,3,3,8,Sub6012_031_deprimir.wav,7.2705,7.2705,fmri_naming_task-20251204-154613-DLHRY.log,3270
32,1,32,32,trial-032-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,307.1455,4.0,3,3,3,9,Sub6012_032_impedir.wav,9.4937,9.4937,fmri_naming_task-20251204-154613-DLHRY.log,5494
33,1,33,33,trial-033-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,317.162,4.0,3,3,3,8,Sub6012_033_comenzas.wav,10.2608,10.2608,fmri_naming_task-20251204-154613-DLHRY.log,6261
34,1,34,34,trial-034-montas,9,montas,mantiando,as,-as,rule_as,3,327.9453,4.0,3,3,3,9,Sub6012_034_montas.wav,8.3299,8.3299,fmri_naming_task-20251204-154613-DLHRY.log,4330
35,1,35,35,trial-035-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,336.8285,4.0,3,3,3,9,Sub6012_035_gustar.wav,9.7314,9.7314,fmri_naming_task-20251204-154613-DLHRY.log,5731
36,1,36,36,trial-036-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,347.0951,4.0,3,3,3,9,Sub6012_036_recibis.wav,8.5605,8.5605,fmri_naming_task-20251204-154613-DLHRY.log,4560
37,1,37,37,trial-037-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,356.1783,4.0,4,4,4,10,Sub6012_037_impedir.wav,8.7036,8.7036,fmri_naming_task-20251204-154613-DLHRY.log,4704
38,1,38,38,trial-038-definis,3,definis,dofiniondo,is,-is,rule_is,4,365.4116,4.0,4,4,4,10,Sub6012_038_definis.wav,9.0807,9.0807,fmri_naming_task-20251204-154613-DLHRY.log,5081
39,1,39,39,trial-039-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,375.0282,4.0,4,4,4,10,Sub6012_039_lavar.wav,8.585,8.585,fmri_naming_task-20251204-154613-DLHRY.log,4585
40,1,40,40,trial-040-partir,10,partir,partiondo,ir,-ir,rule_ir,2,384.1614,4.0,4,4,4,11,Sub6012_040_partir.wav,7.0702,7.0702,fmri_naming_task-20251204-154613-DLHRY.log,3070
41,1,41,41,trial-041-sentis,12,sentis,sontiondo,is,-is,rule_is,4,391.7613,4.0,4,4,4,11,Sub6012_041_sentis.wav,7.764,7.764,fmri_naming_task-20251204-154613-DLHRY.log,3764
42,1,42,42,trial-042-montas,9,montas,mantiando,as,-as,rule_as,3,400.0779,4.0,4,4,4,10,Sub6012_042_montas.wav,9.7633,9.7633,fmri_naming_task-20251204-154613-DLHRY.log,5763
43,1,43,43,trial-043-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,410.3945,4.0,4,4,4,11,Sub6012_043_avanzar.wav,8.3632,8.3632,fmri_naming_task-20251204-154613-DLHRY.log,4363
44,1,44,44,trial-044-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,419.2944,4.0,4,4,4,12,Sub6012_044_gustar.wav,9.7677,9.7677,fmri_naming_task-20251204-154613-DLHRY.log,5768
45,1,45,45,trial-045-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,429.5943,4.0,4,4,4,12,Sub6012_045_deprimir.wav,7.688,7.688,fmri_naming_task-20251204-154613-DLHRY.log,3688
46,1,46,46,trial-046-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,437.8275,4.0,4,4,4,12,Sub6012_046_recibis.wav,8.4879,8.4879,fmri_naming_task-20251204-154613-DLHRY.log,4488
47,1,47,47,trial-047-dominas,5,dominas,daminiando,as,-as,rule_as,3,446.8441,4.0,4,4,4,11,Sub6012_047_dominas.wav,9.616,9.616,fmri_naming_task-20251204-154613-DLHRY.log,5616
48,1,48,48,trial-048-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,456.994,4.0,4,4,4,12,Sub6012_048_comenzas.wav,8.4586,8.4586,fmri_naming_task-20251204-154613-DLHRY.log,4459
49,1,49,49,trial-049-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,465.9773,4.0,5,5,5,13,Sub6012_049_recibis.wav,7.6208,7.6208,fmri_naming_task-20251204-154613-DLHRY.log,3621
50,1,50,50,trial-050-definis,3,definis,dofiniondo,is,-is,rule_is,4,474.1272,4.0,5,5,5,14,Sub6012_050_definis.wav,10.2262,10.2262,fmri_naming_task-20251204-154613-DLHRY.log,6226
51,1,51,51,trial-051-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,484.8771,4.0,5,5,5,13,Sub6012_051_gustar.wav,8.0149,8.0149,fmri_naming_task-20251204-154613-DLHRY.log,4015
52,1,52,52,trial-052-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,493.427,4.0,5,5,5,13,Sub6012_052_deprimir.wav,9.8059,9.8059,fmri_naming_task-20251204-154613-DLHRY.log,5806
53,1,53,53,trial-053-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,503.7602,4.0,5,5,5,13,Sub6012_053_comenzas.wav,9.0803,9.0803,fmri_naming_task-20251204-154613-DLHRY.log,5080
54,1,54,54,trial-054-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,513.3768,4.0,5,5,5,14,Sub6012_054_lavar.wav,7.9104,7.9104,fmri_naming_task-20251204-154613-DLHRY.log,3910
55,1,55,55,trial-055-montas,9,montas,mantiando,as,-as,rule_as,3,521.8101,4.0,5,5,5,14,Sub6012_055_montas.wav,8.2419,8.2419,fmri_naming_task-20251204-154613-DLHRY.log,4242
56,1,56,56,trial-056-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,530.5933,4.0,5,5,5,14,Sub6012_056_impedir.wav,9.7826,9.7826,fmri_naming_task-20251204-154613-DLHRY.log,5783
57,1,57,57,trial-057-partir,10,partir,partiondo,ir,-ir,rule_ir,2,540.9099,4.0,5,5,5,15,Sub6012_057_partir.wav,9.376,9.376,fmri_naming_task-20251204-154613-DLHRY.log,5376
58,1,58,58,trial-058-dominas,5,dominas,daminiando,as,-as,rule_as,3,550.8098,4.0,5,5,5,15,Sub6012_058_dominas.wav,9.1574,9.1574,fmri_naming_task-20251204-154613-DLHRY.log,5157
59,1,59,59,trial-059-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,560.493,4.0,5,5,5,15,Sub6012_059_avanzar.wav,10.0179,10.0179,fmri_naming_task-20251204-154613-DLHRY.log,6018
60,1,60,60,trial-060-sentis,12,sentis,sontiondo,is,-is,rule_is,4,571.0596,4.0,5,5,5,15,Sub6012_060_sentis.wav,10.7901,10.7901,fmri_naming_task-20251204-154613-DLHRY.log,6790
61,2,1,61,trial-061-definis,3,definis,dofiniondo,is,-is,rule_is,4,10.5547,4.0,1,6,6,16,Sub6012_061_definis.wav,8.3978,8.3978,fmri_naming_task-20251204-160035-HYIOT.log,4398
62,2,2,62,trial-062-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,19.5046,4.0,1,6,6,17,Sub6012_062_recibis.wav,8.5798,8.5798,fmri_naming_task-20251204-160035-HYIOT.log,4580
63,2,3,63,trial-063-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,28.6212,4.0,1,6,6,16,Sub6012_063_avanzar.wav,7.6835,7.6835,fmri_naming_task-20251204-160035-HYIOT.log,3684
64,2,4,64,trial-064-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,36.8544,4.0,1,6,6,17,Sub6012_064_gustar.wav,7.6959,7.6959,fmri_naming_task-20251204-160035-HYIOT.log,3696
65,2,5,65,trial-065-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,45.0877,4.0,1,6,6,16,Sub6012_065_comenzas.wav,10.0677,10.0677,fmri_naming_task-20251204-160035-HYIOT.log,6068
66,2,6,66,trial-066-partir,10,partir,partiondo,ir,-ir,rule_ir,2,55.6876,4.0,1,6,6,16,Sub6012_066_partir.wav,10.5588,10.5588,fmri_naming_task-20251204-160035-HYIOT.log,6559
67,2,7,67,trial-067-dominas,5,dominas,daminiando,as,-as,rule_as,3,66.7708,4.0,1,6,6,17,Sub6012_067_dominas.wav,9.9257,9.9257,fmri_naming_task-20251204-160035-HYIOT.log,5926
68,2,8,68,trial-068-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,77.2207,4.0,1,6,6,17,Sub6012_068_impedir.wav,9.5915,9.5915,fmri_naming_task-20251204-160035-HYIOT.log,5591
69,2,9,69,trial-069-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,87.3373,4.0,1,6,6,18,Sub6012_069_deprimir.wav,8.517,8.517,fmri_naming_task-20251204-160035-HYIOT.log,4517
70,2,10,70,trial-070-sentis,12,sentis,sontiondo,is,-is,rule_is,4,96.4038,4.0,1,6,6,18,Sub6012_070_sentis.wav,8.603,8.603,fmri_naming_task-20251204-160035-HYIOT.log,4603
71,2,11,71,trial-071-montas,9,montas,mantiando,as,-as,rule_as,3,105.5371,4.0,1,6,6,18,Sub6012_071_montas.wav,10.3537,10.3537,fmri_naming_task-20251204-160035-HYIOT.log,6354
72,2,12,72,trial-072-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,116.4203,4.0,1,6,6,18,Sub6012_072_lavar.wav,8.246,8.246,fmri_naming_task-20251204-160035-HYIOT.log,4246
73,2,13,73,trial-073-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,125.1869,4.0,2,7,7,19,Sub6012_073_avanzar.wav,8.4901,8.4901,fmri_naming_task-20251204-160035-HYIOT.log,4490
74,2,14,74,trial-074-sentis,12,sentis,sontiondo,is,-is,rule_is,4,134.2035,4.0,2,7,7,19,Sub6012_074_sentis.wav,7.945,7.945,fmri_naming_task-20251204-160035-HYIOT.log,3945
75,2,15,75,trial-075-montas,9,montas,mantiando,as,-as,rule_as,3,142.6701,4.0,2,7,7,19,Sub6012_075_montas.wav,8.1459,8.1459,fmri_naming_task-20251204-160035-HYIOT.log,4146
76,2,16,76,trial-076-definis,3,definis,dofiniondo,is,-is,rule_is,4,151.3367,4.0,2,7,7,20,Sub6012_076_definis.wav,10.8041,10.8041,fmri_naming_task-20251204-160035-HYIOT.log,6804
77,2,17,77,trial-077-dominas,5,dominas,daminiando,as,-as,rule_as,3,162.6699,4.0,2,7,7,20,Sub6012_077_dominas.wav,10.1529,10.1529,fmri_naming_task-20251204-160035-HYIOT.log,6153
78,2,18,78,trial-078-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,173.3531,4.0,2,7,7,19,Sub6012_078_impedir.wav,8.2001,8.2001,fmri_naming_task-20251204-160035-HYIOT.log,4200
79,2,19,79,trial-079-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,182.0864,4.0,2,7,7,20,Sub6012_079_gustar.wav,9.7038,9.7038,fmri_naming_task-20251204-160035-HYIOT.log,5704
80,2,20,80,trial-080-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,192.3196,4.0,2,7,7,21,Sub6012_080_recibis.wav,8.6765,8.6765,fmri_naming_task-20251204-160035-HYIOT.log,4676
81,2,21,81,trial-081-partir,10,partir,partiondo,ir,-ir,rule_ir,2,201.5195,4.0,2,7,7,20,Sub6012_081_partir.wav,8.8619,8.8619,fmri_naming_task-20251204-160035-HYIOT.log,4862
82,2,22,82,trial-082-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,210.9194,4.0,2,7,7,21,Sub6012_082_lavar.wav,9.2067,9.2067,fmri_naming_task-20251204-160035-HYIOT.log,5207
83,2,23,83,trial-083-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,220.6527,4.0,2,7,7,21,Sub6012_083_deprimir.wav,9.3329,9.3329,fmri_naming_task-20251204-160035-HYIOT.log,5333
84,2,24,84,trial-084-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,230.5192,4.0,2,7,7,21,Sub6012_084_comenzas.wav,8.4245,8.4245,fmri_naming_task-20251204-160035-HYIOT.log,4424
85,2,25,85,trial-085-definis,3,definis,dofiniondo,is,-is,rule_is,4,239.4692,4.0,3,8,8,22,Sub6012_085_definis.wav,8.0331,8.0331,fmri_naming_task-20251204-160035-HYIOT.log,4033
86,2,26,86,trial-086-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,248.0357,4.0,3,8,8,22,Sub6012_086_gustar.wav,8.6691,8.6691,fmri_naming_task-20251204-160035-HYIOT.log,4669
87,2,27,87,trial-087-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,257.2357,4.0,3,8,8,23,Sub6012_087_avanzar.wav,10.5558,10.5558,fmri_naming_task-20251204-160035-HYIOT.log,6556
88,2,28,88,trial-088-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,268.3189,4.0,3,8,8,22,Sub6012_088_deprimir.wav,7.4704,7.4704,fmri_naming_task-20251204-160035-HYIOT.log,3470
89,2,29,89,trial-089-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,276.3188,4.0,3,8,8,23,Sub6012_089_recibis.wav,11.1747,11.1747,fmri_naming_task-20251204-160035-HYIOT.log,7175
90,2,30,90,trial-090-dominas,5,dominas,daminiando,as,-as,rule_as,3,288.0187,4.0,3,8,8,22,Sub6012_090_dominas.wav,8.1206,8.1206,fmri_naming_task-20251204-160035-HYIOT.log,4121
91,2,31,91,trial-091-sentis,12,sentis,sontiondo,is,-is,rule_is,4,296.6686,4.0,3,8,8,24,Sub6012_091_sentis.wav,8.3041,8.3041,fmri_naming_task-20251204-160035-HYIOT.log,4304
92,2,32,92,trial-092-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,305.5019,4.0,3,8,8,23,Sub6012_092_impedir.wav,8.7293,8.7293,fmri_naming_task-20251204-160035-HYIOT.log,4729
93,2,33,93,trial-093-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,314.7684,4.0,3,8,8,23,Sub6012_093_comenzas.wav,10.3602,10.3602,fmri_naming_task-20251204-160035-HYIOT.log,6360
94,2,34,94,trial-094-partir,10,partir,partiondo,ir,-ir,rule_ir,2,325.6517,4.0,3,8,8,24,Sub6012_094_partir.wav,10.4698,10.4698,fmri_naming_task-20251204-160035-HYIOT.log,6470
95,2,35,95,trial-095-montas,9,montas,mantiando,as,-as,rule_as,3,336.6682,4.0,3,8,8,24,Sub6012_095_montas.wav,8.2859,8.2859,fmri_naming_task-20251204-160035-HYIOT.log,4286
96,2,36,96,trial-096-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,345.4848,4.0,3,8,8,24,Sub6012_096_lavar.wav,7.9511,7.9511,fmri_naming_task-20251204-160035-HYIOT.log,3951
97,2,37,97,trial-097-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,353.9681,4.0,4,9,9,25,Sub6012_097_recibis.wav,7.3554,7.3554,fmri_naming_task-20251204-160035-HYIOT.log,3355
98,2,38,98,trial-098-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,361.8513,4.0,4,9,9,25,Sub6012_098_impedir.wav,8.4116,8.4116,fmri_naming_task-20251204-160035-HYIOT.log,4412
99,2,39,99,trial-099-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,370.7846,4.0,4,9,9,25,Sub6012_099_lavar.wav,7.496,7.496,fmri_naming_task-20251204-160035-HYIOT.log,3496
100,2,40,100,trial-100-sentis,12,sentis,sontiondo,is,-is,rule_is,4,378.8012,4.0,4,9,9,26,Sub6012_100_sentis.wav,8.2717,8.2717,fmri_naming_task-20251204-160035-HYIOT.log,4272
101,2,41,101,trial-101-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,387.6011,4.0,4,9,9,26,Sub6012_101_avanzar.wav,7.9608,7.9608,fmri_naming_task-20251204-160035-HYIOT.log,3961
102,2,42,102,trial-102-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,396.0843,4.0,4,9,9,27,Sub6012_102_gustar.wav,9.6595,9.6595,fmri_naming_task-20251204-160035-HYIOT.log,5659
103,2,43,103,trial-103-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,406.2842,4.0,4,9,9,25,Sub6012_103_comenzas.wav,7.5875,7.5875,fmri_naming_task-20251204-160035-HYIOT.log,3588
104,2,44,104,trial-104-partir,10,partir,partiondo,ir,-ir,rule_ir,2,414.4008,4.0,4,9,9,26,Sub6012_104_partir.wav,8.1741,8.1741,fmri_naming_task-20251204-160035-HYIOT.log,4174
105,2,45,105,trial-105-definis,3,definis,dofiniondo,is,-is,rule_is,4,423.1007,4.0,4,9,9,27,Sub6012_105_definis.wav,8.1464,8.1464,fmri_naming_task-20251204-160035-HYIOT.log,4146
106,2,46,106,trial-106-dominas,5,dominas,daminiando,as,-as,rule_as,3,431.784,4.0,4,9,9,26,Sub6012_106_dominas.wav,8.3811,8.3811,fmri_naming_task-20251204-160035-HYIOT.log,4381
107,2,47,107,trial-107-montas,9,montas,mantiando,as,-as,rule_as,3,440.7006,4.0,4,9,9,27,Sub6012_107_montas.wav,10.6853,10.6853,fmri_naming_task-20251204-160035-HYIOT.log,6685
108,2,48,108,trial-108-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,451.9171,4.0,4,9,9,27,Sub6012_108_deprimir.wav,8.4048,8.4048,fmri_naming_task-20251204-160035-HYIOT.log,4405
109,2,49,109,trial-109-partir,10,partir,partiondo,ir,-ir,rule_ir,2,460.8504,4.0,5,10,10,28,Sub6012_109_partir.wav,8.7071,8.7071,fmri_naming_task-20251204-160035-HYIOT.log,4707
110,2,50,110,trial-110-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,470.0836,4.0,5,10,10,28,Sub6012_110_gustar.wav,8.161,8.161,fmri_naming_task-20251204-160035-HYIOT.log,4161
111,2,51,111,trial-111-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,478.7669,4.0,5,10,10,29,Sub6012_111_deprimir.wav,7.8069,7.8069,fmri_naming_task-20251204-160035-HYIOT.log,3807
112,2,52,112,trial-112-definis,3,definis,dofiniondo,is,-is,rule_is,4,487.1001,4.0,5,10,10,28,Sub6012_112_definis.wav,8.976,8.976,fmri_naming_task-20251204-160035-HYIOT.log,4976
113,2,53,113,trial-113-sentis,12,sentis,sontiondo,is,-is,rule_is,4,496.6,4.0,5,10,10,29,Sub6012_113_sentis.wav,10.0501,10.0501,fmri_naming_task-20251204-160035-HYIOT.log,6050
114,2,54,114,trial-114-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,507.1833,4.0,5,10,10,30,Sub6012_114_recibis.wav,8.1429,8.1429,fmri_naming_task-20251204-160035-HYIOT.log,4143
115,2,55,115,trial-115-dominas,5,dominas,daminiando,as,-as,rule_as,3,515.8499,4.0,5,10,10,28,Sub6012_115_dominas.wav,8.5459,8.5459,fmri_naming_task-20251204-160035-HYIOT.log,4546
116,2,56,116,trial-116-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,524.9164,4.0,5,10,10,30,Sub6012_116_impedir.wav,8.274,8.274,fmri_naming_task-20251204-160035-HYIOT.log,4274
117,2,57,117,trial-117-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,533.7164,4.0,5,10,10,29,Sub6012_117_avanzar.wav,7.3495,7.3495,fmri_naming_task-20251204-160035-HYIOT.log,3350
118,2,58,118,trial-118-montas,9,montas,mantiando,as,-as,rule_as,3,541.5996,4.0,5,10,10,29,Sub6012_118_montas.wav,7.7024,7.7024,fmri_naming_task-20251204-160035-HYIOT.log,3702
119,2,59,119,trial-119-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,549.8329,4.0,5,10,10,30,Sub6012_119_comenzas.wav,10.3078,10.3078,fmri_naming_task-20251204-160035-HYIOT.log,6308
120,2,60,120,trial-120-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,560.6661,4.0,5,10,10,30,Sub6012_120_lavar.wav,10.1099,10.1099,fmri_naming_task-20251204-160035-HYIOT.log,6110
121,3,1,121,trial-121-partir,10,partir,partiondo,ir,-ir,rule_ir,2,10.5496,4.0,1,11,11,31,Sub6012_121_partir.wav,8.1903,8.1903,fmri_naming_task-20251204-161928-NNSPW.log,4190
122,3,2,122,trial-122-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,19.2826,4.0,1,11,11,31,Sub6012_122_gustar.wav,8.5661,8.5661,fmri_naming_task-20251204-161928-NNSPW.log,4566
123,3,3,123,trial-123-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,28.3828,4.0,1,11,11,31,Sub6012_123_recibis.wav,9.588,9.588,fmri_naming_task-20251204-161928-NNSPW.log,5588
124,3,4,124,trial-124-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,38.4994,4.0,1,11,11,32,Sub6012_124_deprimir.wav,8.562,8.562,fmri_naming_task-20251204-161928-NNSPW.log,4562
