trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
94,2,34,94,trial-094-partir,10,partir,partiondo,ir,-ir,rule_ir,2,318.5035,4.0,3,8,8,24,Sub6022_094_partir.wav,10.2358,10.2358,fmri_naming_task-20251219-100808-UVHMF.log,6236
95,2,35,95,trial-095-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,329.2701,4.0,3,8,8,24,Sub6022_095_recibis.wav,11.246,11.246,fmri_naming_task-20251219-100808-UVHMF.log,7246
96,2,36,96,trial-096-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,341.0533,4.0,3,8,8,24,Sub6022_096_gustar.wav,8.8486,8.8486,fmri_naming_task-20251219-100808-UVHMF.log,4849
97,2,37,97,trial-097-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,350.4532,4.0,4,9,9,25,Sub6022_097_impedir.wav,7.7604,7.7604,fmri_naming_task-20251219-100808-UVHMF.log,3760
98,2,38,98,trial-098-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,358.7365,4.0,4,9,9,25,Sub6022_098_comenzas.wav,9.7307,9.7307,fmri_naming_task-20251219-100808-UVHMF.log,5731
99,2,39,99,trial-099-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,369.0031,4.0,4,9,9,25,Sub6022_099_avanzar.wav,9.5787,9.5787,fmri_naming_task-20251219-100808-UVHMF.log,5579
100,2,40,100,trial-100-montas,9,montas,mantiando,as,-as,rule_as,3,379.103,4.0,4,9,9,26,Sub6022_100_montas.wav,7.7727,7.7727,fmri_naming_task-20251219-100808-UVHMF.log,3773
101,2,41,101,trial-101-sentis,12,sentis,sontiondo,is,-is,rule_is,4,387.4029,4.0,4,9,9,25,Sub6022_101_sentis.wav,9.7991,9.7991,fmri_naming_task-20251219-100808-UVHMF.log,5799
102,2,42,102,trial-102-definis,3,definis,dofiniondo,is,-is,rule_is,4,397.7361,4.0,4,9,9,26,Sub6022_102_definis.wav,7.3384,7.3384,fmri_naming_task-20251219-100808-UVHMF.log,3338
103,2,43,103,trial-103-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,405.6027,4.0,4,9,9,27,Sub6022_103_recibis.wav,8.8689,8.8689,fmri_naming_task-20251219-100808-UVHMF.log,4869
104,2,44,104,trial-104-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,415.0026,4.0,4,9,9,26,Sub6022_104_deprimir.wav,8.8785,8.8785,fmri_naming_task-20251219-100808-UVHMF.log,4879
105,2,45,105,trial-105-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,424.4025,4.0,4,9,9,26,Sub6022_105_lavar.wav,9.7142,9.7142,fmri_naming_task-20251219-100808-UVHMF.log,5714
106,2,46,106,trial-106-partir,10,partir,partiondo,ir,-ir,rule_ir,2,434.6524,4.0,4,9,9,27,Sub6022_106_partir.wav,8.1134,8.1134,fmri_naming_task-20251219-100808-UVHMF.log,4113
107,2,47,107,trial-107-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,443.3023,4.0,4,9,9,27,Sub6022_107_gustar.wav,10.8132,10.8132,fmri_naming_task-20251219-100808-UVHMF.log,6813
108,2,48,108,trial-108-dominas,5,dominas,daminiando,as,-as,rule_as,3,454.6522,4.0,4,9,9,27,Sub6022_108_dominas.wav,10.8844,10.8844,fmri_naming_task-20251219-100808-UVHMF.log,6884
109,2,49,109,trial-109-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,466.0688,4.0,5,10,10,28,Sub6022_109_recibis.wav,8.054,8.054,fmri_naming_task-20251219-100808-UVHMF.log,4054
110,2,50,110,trial-110-dominas,5,dominas,daminiando,as,-as,rule_as,3,474.652,4.0,5,10,10,28,Sub6022_110_dominas.wav,9.9365,9.9365,fmri_naming_task-20251219-100808-UVHMF.log,5937
111,2,51,111,trial-111-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,485.1186,4.0,5,10,10,28,Sub6022_111_lavar.wav,9.2732,9.2732,fmri_naming_task-20251219-100808-UVHMF.log,5273
112,2,52,112,trial-112-sentis,12,sentis,sontiondo,is,-is,rule_is,4,494.9352,4.0,5,10,10,29,Sub6022_112_sentis.wav,8.0065,8.0065,fmri_naming_task-20251219-100808-UVHMF.log,4007
113,2,53,113,trial-113-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,503.4684,4.0,5,10,10,29,Sub6022_113_comenzas.wav,9.5505,9.5505,fmri_naming_task-20251219-100808-UVHMF.log,5551
114,2,54,114,trial-114-partir,10,partir,partiondo,ir,-ir,rule_ir,2,513.5517,4.0,5,10,10,28,Sub6022_114_partir.wav,9.9615,9.9615,fmri_naming_task-20251219-100808-UVHMF.log,5962
115,2,55,115,trial-115-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,524.0349,4.0,5,10,10,29,Sub6022_115_impedir.wav,8.5698,8.5698,fmri_naming_task-20251219-100808-UVHMF.log,4570
116,2,56,116,trial-116-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,533.1348,4.0,5,10,10,29,Sub6022_116_gustar.wav,7.9442,7.9442,fmri_naming_task-20251219-100808-UVHMF.log,3944
117,2,57,117,trial-117-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,541.6014,4.0,5,10,10,30,Sub6022_117_avanzar.wav,11.1659,11.1659,fmri_naming_task-20251219-100808-UVHMF.log,7166
118,2,58,118,trial-118-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,553.3013,4.0,5,10,10,30,Sub6022_118_deprimir.wav,7.5638,7.5638,fmri_naming_task-20251219-100808-UVHMF.log,3564
119,2,59,119,trial-119-definis,3,definis,dofiniondo,is,-is,rule_is,4,561.4012,4.0,5,10,10,30,Sub6022_119_definis.wav,7.7816,7.7816,fmri_naming_task-20251219-100808-UVHMF.log,3782
120,2,60,120,trial-120-montas,9,montas,mantiando,as,-as,rule_as,3,569.7178,4.0,5,10,10,30,Sub6022_120_montas.wav,8.7311,8.7311,fmri_naming_task-20251219-100808-UVHMF.log,4731
121,3,1,121,trial-121-partir,10,partir,partiondo,ir,-ir,rule_ir,2,10.5353,4.0,1,11,11,31,Sub6022_121_partir.wav,7.4875,7.4875,fmri_naming_task-20251219-101857-SNWRD.log,3488
122,3,2,122,trial-122-sentis,12,sentis,sontiondo,is,-is,rule_is,4,18.5519,4.0,1,11,11,31,Sub6022_122_sentis.wav,8.2648,8.2648,fmri_naming_task-20251219-101857-SNWRD.log,4265
123,3,3,123,trial-123-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,27.3518,4.0,1,11,11,31,Sub6022_123_comenzas.wav,8.784,8.784,fmri_naming_task-20251219-101857-SNWRD.log,4784
