trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
38,1,38,38,trial-038-partir,10,partir,partiondo,ir,-ir,rule_ir,2,377.8226,4.0,4,4,4,10,Sub6004_038_partir.wav,7.2871,7.2871,fmri_naming_task-20251125-152018-EZQJD.log,3287
39,1,39,39,trial-039-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,385.6392,4.0,4,4,4,11,Sub6004_039_impedir.wav,7.8714,7.8714,fmri_naming_task-20251125-152018-EZQJD.log,3871
40,1,40,40,trial-040-definis,3,definis,dofiniondo,is,-is,rule_is,4,394.0391,4.0,4,4,4,10,Sub6004_040_definis.wav,8.2942,8.2942,fmri_naming_task-20251125-152018-EZQJD.log,4294
41,1,41,41,trial-041-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,402.8557,4.0,4,4,4,11,Sub6004_041_recibis.wav,8.0543,8.0543,fmri_naming_task-20251125-152018-EZQJD.log,4054
42,1,42,42,trial-042-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,411.4389,4.0,4,4,4,10,Sub6004_042_avanzar.wav,11.5554,11.5554,fmri_naming_task-20251125-152018-EZQJD.log,7555
43,1,43,43,trial-043-sentis,12,sentis,sontiondo,is,-is,rule_is,4,423.5222,4.0,4,4,4,12,Sub6004_043_sentis.wav,8.3462,8.3462,fmri_naming_task-20251125-152018-EZQJD.log,4346
44,1,44,44,trial-044-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,432.4054,4.0,4,4,4,11,Sub6004_044_comenzas.wav,10.4771,10.4771,fmri_naming_task-20251125-152018-EZQJD.log,6477
45,1,45,45,trial-045-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,443.4053,4.0,4,4,4,12,Sub6004_045_deprimir.wav,8.1446,8.1446,fmri_naming_task-20251125-152018-EZQJD.log,4145
46,1,46,46,trial-046-montas,9,montas,mantiando,as,-as,rule_as,3,452.0719,4.0,4,4,4,12,Sub6004_046_montas.wav,7.3158,7.3158,fmri_naming_task-20251125-152018-EZQJD.log,3316
47,1,47,47,trial-047-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,459.9218,4.0,4,4,4,11,Sub6004_047_lavar.wav,8.2911,8.2911,fmri_naming_task-20251125-152018-EZQJD.log,4291
48,1,48,48,trial-048-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,468.7384,4.0,4,4,4,12,Sub6004_048_gustar.wav,7.7169,7.7169,fmri_naming_task-20251125-152018-EZQJD.log,3717
49,1,49,49,trial-049-sentis,12,sentis,sontiondo,is,-is,rule_is,4,476.9883,4.0,5,5,5,13,Sub6004_049_sentis.wav,7.7696,7.7696,fmri_naming_task-20251125-152018-EZQJD.log,3770
50,1,50,50,trial-050-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,485.3049,4.0,5,5,5,13,Sub6004_050_lavar.wav,7.6859,7.6859,fmri_naming_task-20251125-152018-EZQJD.log,3686
51,1,51,51,trial-051-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,493.5215,4.0,5,5,5,14,Sub6004_051_gustar.wav,8.4654,8.4654,fmri_naming_task-20251125-152018-EZQJD.log,4465
52,1,52,52,trial-052-partir,10,partir,partiondo,ir,-ir,rule_ir,2,502.5214,4.0,5,5,5,13,Sub6004_052_partir.wav,8.168,8.168,fmri_naming_task-20251125-152018-EZQJD.log,4168
53,1,53,53,trial-053-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,511.2214,4.0,5,5,5,14,Sub6004_053_deprimir.wav,7.3858,7.3858,fmri_naming_task-20251125-152018-EZQJD.log,3386
54,1,54,54,trial-054-dominas,5,dominas,daminiando,as,-as,rule_as,3,519.138,4.0,5,5,5,13,Sub6004_054_dominas.wav,7.9873,7.9873,fmri_naming_task-20251125-152018-EZQJD.log,3987
55,1,55,55,trial-055-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,527.6545,4.0,5,5,5,15,Sub6004_055_avanzar.wav,8.9595,8.9595,fmri_naming_task-20251125-152018-EZQJD.log,4960
56,1,56,56,trial-056-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,537.1545,4.0,5,5,5,14,Sub6004_056_comenzas.wav,8.519,8.519,fmri_naming_task-20251125-152018-EZQJD.log,4519
57,1,57,57,trial-057-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,546.2044,4.0,5,5,5,14,Sub6004_057_recibis.wav,10.9591,10.9591,fmri_naming_task-20251125-152018-EZQJD.log,6959
58,1,58,58,trial-058-montas,9,montas,mantiando,as,-as,rule_as,3,557.6876,4.0,5,5,5,15,Sub6004_058_montas.wav,9.9479,9.9479,fmri_naming_task-20251125-152018-EZQJD.log,5948
59,1,59,59,trial-059-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,568.1708,4.0,5,5,5,15,Sub6004_059_impedir.wav,8.6687,8.6687,fmri_naming_task-20251125-152018-EZQJD.log,4669
60,1,60,60,trial-060-definis,3,definis,dofiniondo,is,-is,rule_is,4,577.3708,4.0,5,5,5,15,Sub6004_060_definis.wav,7.6637,7.6637,fmri_naming_task-20251125-152018-EZQJD.log,3664
61,2,1,61,trial-061-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,10.5317,4.0,1,6,6,16,Sub6004_061_avanzar.wav,9.2583,9.2583,fmri_naming_task-20251125-153113-ZOWNU.log,5258
62,2,2,62,trial-062-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,20.315,4.0,1,6,6,17,Sub6004_062_gustar.wav,8.4725,8.4725,fmri_naming_task-20251125-153113-ZOWNU.log,4473
63,2,3,63,trial-063-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,29.3315,4.0,1,6,6,16,Sub6004_063_recibis.wav,9.2136,9.2136,fmri_naming_task-20251125-153113-ZOWNU.log,5214
64,2,4,64,trial-064-dominas,5,dominas,daminiando,as,-as,rule_as,3,39.0814,4.0,1,6,6,16,Sub6004_064_dominas.wav,8.5119,8.5119,fmri_naming_task-20251125-153113-ZOWNU.log,4512
65,2,5,65,trial-065-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,48.1147,4.0,1,6,6,17,Sub6004_065_comenzas.wav,10.8457,10.8457,fmri_naming_task-20251125-153113-ZOWNU.log,6846
66,2,6,66,trial-066-sentis,12,sentis,sontiondo,is,-is,rule_is,4,59.4813,4.0,1,6,6,17,Sub6004_066_sentis.wav,8.2647,8.2647,fmri_naming_task-20251125-153113-ZOWNU.log,4265
67,2,7,67,trial-067-montas,9,montas,mantiando,as,-as,rule_as,3,68.2978,4.0,1,6,6,18,Sub6004_067_montas.wav,9.6957,9.6957,fmri_naming_task-20251125-153113-ZOWNU.log,5696
68,2,8,68,trial-068-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,78.5144,4.0,1,6,6,18,Sub6004_068_lavar.wav,8.7367,8.7367,fmri_naming_task-20251125-153113-ZOWNU.log,4737
69,2,9,69,trial-069-partir,10,partir,partiondo,ir,-ir,rule_ir,2,87.781,4.0,1,6,6,16,Sub6004_069_partir.wav,10.1282,10.1282,fmri_naming_task-20251125-153113-ZOWNU.log,6128
70,2,10,70,trial-070-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,98.4309,4.0,1,6,6,17,Sub6004_070_impedir.wav,11.5679,11.5679,fmri_naming_task-20251125-153113-ZOWNU.log,7568
71,2,11,71,trial-071-definis,3,definis,dofiniondo,is,-is,rule_is,4,110.5308,4.0,1,6,6,18,Sub6004_071_definis.wav,8.3554,8.3554,fmri_naming_task-20251125-153113-ZOWNU.log,4355
72,2,12,72,trial-072-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,119.414,4.0,1,6,6,18,Sub6004_072_deprimir.wav,9.7517,9.7517,fmri_naming_task-20251125-153113-ZOWNU.log,5752
73,2,13,73,trial-073-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,129.6973,4.0,2,7,7,19,Sub6004_073_impedir.wav,10.6396,10.6396,fmri_naming_task-20251125-153113-ZOWNU.log,6640
74,2,14,74,trial-074-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,140.8638,4.0,2,7,7,19,Sub6004_074_recibis.wav,7.6477,7.6477,fmri_naming_task-20251125-153113-ZOWNU.log,3648
75,2,15,75,trial-075-dominas,5,dominas,daminiando,as,-as,rule_as,3,149.0471,4.0,2,7,7,19,Sub6004_075_dominas.wav,7.9623,7.9623,fmri_naming_task-20251125-153113-ZOWNU.log,3962
76,2,16,76,trial-076-partir,10,partir,partiondo,ir,-ir,rule_ir,2,157.547,4.0,2,7,7,20,Sub6004_076_partir.wav,9.2264,9.2264,fmri_naming_task-20251125-153113-ZOWNU.log,5226
77,2,17,77,trial-077-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,167.2969,4.0,2,7,7,19,Sub6004_077_lavar.wav,8.559,8.559,fmri_naming_task-20251125-153113-ZOWNU.log,4559
78,2,18,78,trial-078-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,176.3969,4.0,2,7,7,20,Sub6004_078_comenzas.wav,7.988,7.988,fmri_naming_task-20251125-153113-ZOWNU.log,3988
79,2,19,79,trial-079-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,184.9301,4.0,2,7,7,20,Sub6004_079_avanzar.wav,9.7085,9.7085,fmri_naming_task-20251125-153113-ZOWNU.log,5709
80,2,20,80,trial-080-montas,9,montas,mantiando,as,-as,rule_as,3,195.1633,4.0,2,7,7,21,Sub6004_080_montas.wav,8.481,8.481,fmri_naming_task-20251125-153113-ZOWNU.log,4481
81,2,21,81,trial-081-definis,3,definis,dofiniondo,is,-is,rule_is,4,204.1966,4.0,2,7,7,20,Sub6004_081_definis.wav,8.3489,8.3489,fmri_naming_task-20251125-153113-ZOWNU.log,4349
82,2,22,82,trial-082-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,213.0798,4.0,2,7,7,21,Sub6004_082_gustar.wav,10.9747,10.9747,fmri_naming_task-20251125-153113-ZOWNU.log,6975
83,2,23,83,trial-083-sentis,12,sentis,sontiondo,is,-is,rule_is,4,224.5797,4.0,2,7,7,21,Sub6004_083_sentis.wav,10.4909,10.4909,fmri_naming_task-20251125-153113-ZOWNU.log,6491
84,2,24,84,trial-084-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,235.613,4.0,2,7,7,21,Sub6004_084_deprimir.wav,8.0894,8.0894,fmri_naming_task-20251125-153113-ZOWNU.log,4089
85,2,25,85,trial-085-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,244.2296,4.0,3,8,8,22,Sub6004_085_avanzar.wav,10.3306,10.3306,fmri_naming_task-20251125-153113-ZOWNU.log,6331
86,2,26,86,trial-086-partir,10,partir,partiondo,ir,-ir,rule_ir,2,255.0961,4.0,3,8,8,22,Sub6004_086_partir.wav,8.5526,8.5526,fmri_naming_task-20251125-153113-ZOWNU.log,4553
87,2,27,87,trial-087-definis,3,definis,dofiniondo,is,-is,rule_is,4,264.1794,4.0,3,8,8,22,Sub6004_087_definis.wav,7.9086,7.9086,fmri_naming_task-20251125-153113-ZOWNU.log,3909
88,2,28,88,trial-088-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,272.6126,4.0,3,8,8,23,Sub6004_088_recibis.wav,11.2477,11.2477,fmri_naming_task-20251125-153113-ZOWNU.log,7248
89,2,29,89,trial-089-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,284.3959,4.0,3,8,8,23,Sub6004_089_deprimir.wav,8.0776,8.0776,fmri_naming_task-20251125-153113-ZOWNU.log,4078
90,2,30,90,trial-090-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,292.9958,4.0,3,8,8,23,Sub6004_090_lavar.wav,7.4686,7.4686,fmri_naming_task-20251125-153113-ZOWNU.log,3469
91,2,31,91,trial-091-dominas,5,dominas,daminiando,as,-as,rule_as,3,301.0124,4.0,3,8,8,22,Sub6004_091_dominas.wav,7.512,7.512,fmri_naming_task-20251125-153113-ZOWNU.log,3512
92,2,32,92,trial-092-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,309.0456,4.0,3,8,8,24,Sub6004_092_impedir.wav,8.2191,8.2191,fmri_naming_task-20251125-153113-ZOWNU.log,4219
93,2,33,93,trial-093-sentis,12,sentis,sontiondo,is,-is,rule_is,4,317.7955,4.0,3,8,8,24,Sub6004_093_sentis.wav,10.3191,10.3191,fmri_naming_task-20251125-153113-ZOWNU.log,6319
94,2,34,94,trial-094-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,328.6455,4.0,3,8,8,23,Sub6004_094_comenzas.wav,8.1802,8.1802,fmri_naming_task-20251125-153113-ZOWNU.log,4180
95,2,35,95,trial-095-montas,9,montas,mantiando,as,-as,rule_as,3,337.362,4.0,3,8,8,24,Sub6004_095_montas.wav,8.3647,8.3647,fmri_naming_task-20251125-153113-ZOWNU.log,4365
96,2,36,96,trial-096-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,346.262,4.0,3,8,8,24,Sub6004_096_gustar.wav,8.7223,8.7223,fmri_naming_task-20251125-153113-ZOWNU.log,4722
97,2,37,97,trial-097-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,355.5119,4.0,4,9,9,25,Sub6004_097_lavar.wav,8.5165,8.5165,fmri_naming_task-20251125-153113-ZOWNU.log,4516
98,2,38,98,trial-098-partir,10,partir,partiondo,ir,-ir,rule_ir,2,364.5618,4.0,4,9,9,25,Sub6004_098_partir.wav,8.6082,8.6082,fmri_naming_task-20251125-153113-ZOWNU.log,4608
99,2,39,99,trial-099-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,373.695,4.0,4,9,9,25,Sub6004_099_recibis.wav,8.18,8.18,fmri_naming_task-20251125-153113-ZOWNU.log,4180
100,2,40,100,trial-100-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,382.4116,4.0,4,9,9,25,Sub6004_100_comenzas.wav,9.7893,9.7893,fmri_naming_task-20251125-153113-ZOWNU.log,5789
101,2,41,101,trial-101-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,392.7282,4.0,4,9,9,26,Sub6004_101_gustar.wav,7.7849,7.7849,fmri_naming_task-20251125-153113-ZOWNU.log,3785
102,2,42,102,trial-102-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,401.0448,4.0,4,9,9,26,Sub6004_102_deprimir.wav,8.1309,8.1309,fmri_naming_task-20251125-153113-ZOWNU.log,4131
103,2,43,103,trial-103-sentis,12,sentis,sontiondo,is,-is,rule_is,4,409.7114,4.0,4,9,9,26,Sub6004_103_sentis.wav,8.7044,8.7044,fmri_naming_task-20251125-153113-ZOWNU.log,4704
104,2,44,104,trial-104-dominas,5,dominas,daminiando,as,-as,rule_as,3,418.9613,4.0,4,9,9,26,Sub6004_104_dominas.wav,10.3468,10.3468,fmri_naming_task-20251125-153113-ZOWNU.log,6347
105,2,45,105,trial-105-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,429.8445,4.0,4,9,9,27,Sub6004_105_avanzar.wav,8.0878,8.0878,fmri_naming_task-20251125-153113-ZOWNU.log,4088
106,2,46,106,trial-106-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,438.4611,4.0,4,9,9,27,Sub6004_106_impedir.wav,9.1282,9.1282,fmri_naming_task-20251125-153113-ZOWNU.log,5128
107,2,47,107,trial-107-montas,9,montas,mantiando,as,-as,rule_as,3,448.111,4.0,4,9,9,27,Sub6004_107_montas.wav,9.0442,9.0442,fmri_naming_task-20251125-153113-ZOWNU.log,5044
108,2,48,108,trial-108-definis,3,definis,dofiniondo,is,-is,rule_is,4,457.6776,4.0,4,9,9,27,Sub6004_108_definis.wav,9.584,9.584,fmri_naming_task-20251125-153113-ZOWNU.log,5584
109,2,49,109,trial-109-montas,9,montas,mantiando,as,-as,rule_as,3,467.7942,4.0,5,10,10,28,Sub6004_109_montas.wav,8.0069,8.0069,fmri_naming_task-20251125-153113-ZOWNU.log,4007
110,2,50,110,trial-110-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,476.3274,4.0,5,10,10,28,Sub6004_110_gustar.wav,7.3564,7.3564,fmri_naming_task-20251125-153113-ZOWNU.log,3356
111,2,51,111,trial-111-sentis,12,sentis,sontiondo,is,-is,rule_is,4,484.2107,4.0,5,10,10,28,Sub6004_111_sentis.wav,8.8739,8.8739,fmri_naming_task-20251125-153113-ZOWNU.log,4874
112,2,52,112,trial-112-definis,3,definis,dofiniondo,is,-is,rule_is,4,493.6106,4.0,5,10,10,29,Sub6004_112_definis.wav,7.8257,7.8257,fmri_naming_task-20251125-153113-ZOWNU.log,3826
113,2,53,113,trial-113-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,501.9605,4.0,5,10,10,30,Sub6004_113_recibis.wav,10.9834,10.9834,fmri_naming_task-20251125-153113-ZOWNU.log,6983
114,2,54,114,trial-114-dominas,5,dominas,daminiando,as,-as,rule_as,3,513.4771,4.0,5,10,10,29,Sub6004_114_dominas.wav,8.988,8.988,fmri_naming_task-20251125-153113-ZOWNU.log,4988
115,2,55,115,trial-115-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,522.9937,4.0,5,10,10,28,Sub6004_115_impedir.wav,8.4555,8.4555,fmri_naming_task-20251125-153113-ZOWNU.log,4456
116,2,56,116,trial-116-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,531.9936,4.0,5,10,10,30,Sub6004_116_comenzas.wav,8.1577,8.1577,fmri_naming_task-20251125-153113-ZOWNU.log,4158
117,2,57,117,trial-117-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,540.6768,4.0,5,10,10,29,Sub6004_117_deprimir.wav,11.0431,11.0431,fmri_naming_task-20251125-153113-ZOWNU.log,7043
118,2,58,118,trial-118-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,552.2434,4.0,5,10,10,29,Sub6004_118_avanzar.wav,7.9604,7.9604,fmri_naming_task-20251125-153113-ZOWNU.log,3960
119,2,59,119,trial-119-partir,10,partir,partiondo,ir,-ir,rule_ir,2,560.7267,4.0,5,10,10,30,Sub6004_119_partir.wav,7.5348,7.5348,fmri_naming_task-20251125-153113-ZOWNU.log,3535
120,2,60,120,trial-120-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,568.7933,4.0,5,10,10,30,Sub6004_120_lavar.wav,7.7348,7.7348,fmri_naming_task-20251125-153113-ZOWNU.log,3735
121,3,1,121,trial-121-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,10.5303,4.0,1,11,11,31,Sub6004_121_comenzas.wav,8.996,8.996,fmri_naming_task-20251125-154213-PWTYD.log,4996
122,3,2,122,trial-122-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,20.0636,4.0,1,11,11,31,Sub6004_122_deprimir.wav,7.673,7.673,fmri_naming_task-20251125-154213-PWTYD.log,3673
123,3,3,123,trial-123-sentis,12,sentis,sontiondo,is,-is,rule_is,4,28.2635,4.0,1,11,11,31,Sub6004_123_sentis.wav,9.1709,9.1709,fmri_naming_task-20251125-154213-PWTYD.log,5171
