trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
28,1,28,28,trial-028-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,272.7638,4.0,3,3,3,7,Sub6006_028_gustar.wav,7.5359,7.5359,fmri_naming_task-20251125-174841-QXQZB.log,3536
29,1,29,29,trial-029-dominas,5,dominas,daminiando,as,-as,rule_as,3,280.8304,4.0,3,3,3,8,Sub6006_029_dominas.wav,8.25,8.25,fmri_naming_task-20251125-174841-QXQZB.log,4250
30,1,30,30,trial-030-definis,3,definis,dofiniondo,is,-is,rule_is,4,289.6136,4.0,3,3,3,8,Sub6006_030_definis.wav,8.2328,8.2328,fmri_naming_task-20251125-174841-QXQZB.log,4233
31,1,31,31,trial-031-partir,10,partir,partiondo,ir,-ir,rule_ir,2,298.3802,4.0,3,3,3,8,Sub6006_031_partir.wav,7.5447,7.5447,fmri_naming_task-20251125-174841-QXQZB.log,3545
32,1,32,32,trial-032-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,306.4635,4.0,3,3,3,9,Sub6006_032_impedir.wav,8.6659,8.6659,fmri_naming_task-20251125-174841-QXQZB.log,4666
33,1,33,33,trial-033-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,315.6634,4.0,3,3,3,9,Sub6006_033_recibis.wav,10.3534,10.3534,fmri_naming_task-20251125-174841-QXQZB.log,6353
34,1,34,34,trial-034-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,326.5466,4.0,3,3,3,8,Sub6006_034_lavar.wav,7.199,7.199,fmri_naming_task-20251125-174841-QXQZB.log,3199
35,1,35,35,trial-035-montas,9,montas,mantiando,as,-as,rule_as,3,334.2799,4.0,3,3,3,9,Sub6006_035_montas.wav,7.8807,7.8807,fmri_naming_task-20251125-174841-QXQZB.log,3881
36,1,36,36,trial-036-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,342.6965,4.0,3,3,3,9,Sub6006_036_avanzar.wav,9.8632,9.8632,fmri_naming_task-20251125-174841-QXQZB.log,5863
37,1,37,37,trial-037-montas,9,montas,mantiando,as,-as,rule_as,3,353.0963,4.0,4,4,4,10,Sub6006_037_montas.wav,8.1778,8.1778,fmri_naming_task-20251125-174841-QXQZB.log,4178
38,1,38,38,trial-038-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,361.7963,4.0,4,4,4,10,Sub6006_038_lavar.wav,8.0725,8.0725,fmri_naming_task-20251125-174841-QXQZB.log,4073
39,1,39,39,trial-039-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,370.3962,4.0,4,4,4,11,Sub6006_039_comenzas.wav,8.994,8.994,fmri_naming_task-20251125-174841-QXQZB.log,4994
40,1,40,40,trial-040-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,379.9128,4.0,4,4,4,10,Sub6006_040_impedir.wav,9.5401,9.5401,fmri_naming_task-20251125-174841-QXQZB.log,5540
41,1,41,41,trial-041-dominas,5,dominas,daminiando,as,-as,rule_as,3,389.9794,4.0,4,4,4,12,Sub6006_041_dominas.wav,8.1329,8.1329,fmri_naming_task-20251125-174841-QXQZB.log,4133
42,1,42,42,trial-042-sentis,12,sentis,sontiondo,is,-is,rule_is,4,398.646,4.0,4,4,4,10,Sub6006_042_sentis.wav,10.1476,10.1476,fmri_naming_task-20251125-174841-QXQZB.log,6148
43,1,43,43,trial-043-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,409.3292,4.0,4,4,4,11,Sub6006_043_deprimir.wav,10.2375,10.2375,fmri_naming_task-20251125-174841-QXQZB.log,6237
44,1,44,44,trial-044-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,420.0958,4.0,4,4,4,11,Sub6006_044_gustar.wav,8.9843,8.9843,fmri_naming_task-20251125-174841-QXQZB.log,4984
45,1,45,45,trial-045-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,429.629,4.0,4,4,4,12,Sub6006_045_avanzar.wav,8.8447,8.8447,fmri_naming_task-20251125-174841-QXQZB.log,4845
46,1,46,46,trial-046-partir,10,partir,partiondo,ir,-ir,rule_ir,2,438.9956,4.0,4,4,4,12,Sub6006_046_partir.wav,8.8478,8.8478,fmri_naming_task-20251125-174841-QXQZB.log,4848
47,1,47,47,trial-047-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,448.3788,4.0,4,4,4,11,Sub6006_047_recibis.wav,8.7897,8.7897,fmri_naming_task-20251125-174841-QXQZB.log,4790
48,1,48,48,trial-048-definis,3,definis,dofiniondo,is,-is,rule_is,4,457.6954,4.0,4,4,4,12,Sub6006_048_definis.wav,7.8547,7.8547,fmri_naming_task-20251125-174841-QXQZB.log,3855
49,1,49,49,trial-049-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,466.0787,4.0,5,5,5,13,Sub6006_049_avanzar.wav,10.6235,10.6235,fmri_naming_task-20251125-174841-QXQZB.log,6623
50,1,50,50,trial-050-sentis,12,sentis,sontiondo,is,-is,rule_is,4,477.2286,4.0,5,5,5,13,Sub6006_050_sentis.wav,9.5247,9.5247,fmri_naming_task-20251125-174841-QXQZB.log,5525
51,1,51,51,trial-051-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,487.2951,4.0,5,5,5,14,Sub6006_051_gustar.wav,10.6982,10.6982,fmri_naming_task-20251125-174841-QXQZB.log,6698
52,1,52,52,trial-052-montas,9,montas,mantiando,as,-as,rule_as,3,498.5284,4.0,5,5,5,13,Sub6006_052_montas.wav,8.1131,8.1131,fmri_naming_task-20251125-174841-QXQZB.log,4113
53,1,53,53,trial-053-dominas,5,dominas,daminiando,as,-as,rule_as,3,507.1783,4.0,5,5,5,14,Sub6006_053_dominas.wav,8.1055,8.1055,fmri_naming_task-20251125-174841-QXQZB.log,4105
54,1,54,54,trial-054-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,515.8116,4.0,5,5,5,15,Sub6006_054_lavar.wav,8.6135,8.6135,fmri_naming_task-20251125-174841-QXQZB.log,4613
55,1,55,55,trial-055-definis,3,definis,dofiniondo,is,-is,rule_is,4,524.9614,4.0,5,5,5,14,Sub6006_055_definis.wav,7.3063,7.3063,fmri_naming_task-20251125-174841-QXQZB.log,3306
56,1,56,56,trial-056-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,532.7947,4.0,5,5,5,13,Sub6006_056_impedir.wav,9.3051,9.3051,fmri_naming_task-20251125-174841-QXQZB.log,5305
57,1,57,57,trial-057-partir,10,partir,partiondo,ir,-ir,rule_ir,2,542.628,4.0,5,5,5,14,Sub6006_057_partir.wav,9.4321,9.4321,fmri_naming_task-20251125-174841-QXQZB.log,5432
58,1,58,58,trial-058-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,552.5945,4.0,5,5,5,15,Sub6006_058_comenzas.wav,7.7823,7.7823,fmri_naming_task-20251125-174841-QXQZB.log,3782
59,1,59,59,trial-059-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,560.9111,4.0,5,5,5,15,Sub6006_059_recibis.wav,8.1805,8.1805,fmri_naming_task-20251125-174841-QXQZB.log,4180
60,1,60,60,trial-060-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,569.6277,4.0,5,5,5,15,Sub6006_060_deprimir.wav,11.0364,11.0364,fmri_naming_task-20251125-174841-QXQZB.log,7036
61,2,1,61,trial-061-partir,10,partir,partiondo,ir,-ir,rule_ir,2,10.5628,4.0,1,6,6,16,Sub6006_061_partir.wav,7.2675,7.2675,fmri_naming_task-20251125-180023-BZUOE.log,3267
62,2,2,62,trial-062-definis,3,definis,dofiniondo,is,-is,rule_is,4,18.3627,4.0,1,6,6,16,Sub6006_062_definis.wav,8.5985,8.5985,fmri_naming_task-20251125-180023-BZUOE.log,4598
63,2,3,63,trial-063-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,27.496,4.0,1,6,6,17,Sub6006_063_deprimir.wav,7.6969,7.6969,fmri_naming_task-20251125-180023-BZUOE.log,3697
64,2,4,64,trial-064-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,35.7292,4.0,1,6,6,18,Sub6006_064_impedir.wav,8.6818,8.6818,fmri_naming_task-20251125-180023-BZUOE.log,4682
65,2,5,65,trial-065-sentis,12,sentis,sontiondo,is,-is,rule_is,4,44.9458,4.0,1,6,6,17,Sub6006_065_sentis.wav,8.5907,8.5907,fmri_naming_task-20251125-180023-BZUOE.log,4591
66,2,6,66,trial-066-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,54.0624,4.0,1,6,6,18,Sub6006_066_recibis.wav,8.0556,8.0556,fmri_naming_task-20251125-180023-BZUOE.log,4056
67,2,7,67,trial-067-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,62.6457,4.0,1,6,6,16,Sub6006_067_lavar.wav,7.7764,7.7764,fmri_naming_task-20251125-180023-BZUOE.log,3776
68,2,8,68,trial-068-dominas,5,dominas,daminiando,as,-as,rule_as,3,70.9456,4.0,1,6,6,16,Sub6006_068_dominas.wav,7.8507,7.8507,fmri_naming_task-20251125-180023-BZUOE.log,3851
69,2,9,69,trial-069-montas,9,montas,mantiando,as,-as,rule_as,3,79.3288,4.0,1,6,6,17,Sub6006_069_montas.wav,8.0178,8.0178,fmri_naming_task-20251125-180023-BZUOE.log,4018
70,2,10,70,trial-070-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,87.8788,4.0,1,6,6,17,Sub6006_070_gustar.wav,9.7403,9.7403,fmri_naming_task-20251125-180023-BZUOE.log,5740
71,2,11,71,trial-071-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,98.1453,4.0,1,6,6,18,Sub6006_071_comenzas.wav,9.7419,9.7419,fmri_naming_task-20251125-180023-BZUOE.log,5742
72,2,12,72,trial-072-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,108.4119,4.0,1,6,6,18,Sub6006_072_avanzar.wav,10.2789,10.2789,fmri_naming_task-20251125-180023-BZUOE.log,6279
73,2,13,73,trial-073-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,119.2285,4.0,2,7,7,19,Sub6006_073_lavar.wav,8.7006,8.7006,fmri_naming_task-20251125-180023-BZUOE.log,4701
74,2,14,74,trial-074-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,128.4617,4.0,2,7,7,19,Sub6006_074_deprimir.wav,8.6571,8.6571,fmri_naming_task-20251125-180023-BZUOE.log,4657
75,2,15,75,trial-075-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,137.645,4.0,2,7,7,20,Sub6006_075_gustar.wav,7.7534,7.7534,fmri_naming_task-20251125-180023-BZUOE.log,3753
76,2,16,76,trial-076-montas,9,montas,mantiando,as,-as,rule_as,3,145.9282,4.0,2,7,7,19,Sub6006_076_montas.wav,8.1542,8.1542,fmri_naming_task-20251125-180023-BZUOE.log,4154
77,2,17,77,trial-077-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,154.6115,4.0,2,7,7,20,Sub6006_077_impedir.wav,8.0385,8.0385,fmri_naming_task-20251125-180023-BZUOE.log,4038
78,2,18,78,trial-078-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,163.1947,4.0,2,7,7,19,Sub6006_078_recibis.wav,7.697,7.697,fmri_naming_task-20251125-180023-BZUOE.log,3697
79,2,19,79,trial-079-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,171.428,4.0,2,7,7,20,Sub6006_079_comenzas.wav,10.8188,10.8188,fmri_naming_task-20251125-180023-BZUOE.log,6819
80,2,20,80,trial-080-partir,10,partir,partiondo,ir,-ir,rule_ir,2,182.7779,4.0,2,7,7,21,Sub6006_080_partir.wav,7.5553,7.5553,fmri_naming_task-20251125-180023-BZUOE.log,3555
81,2,21,81,trial-081-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,190.8611,4.0,2,7,7,21,Sub6006_081_avanzar.wav,7.1987,7.1987,fmri_naming_task-20251125-180023-BZUOE.log,3199
82,2,22,82,trial-082-sentis,12,sentis,sontiondo,is,-is,rule_is,4,198.5944,4.0,2,7,7,20,Sub6006_082_sentis.wav,7.8117,7.8117,fmri_naming_task-20251125-180023-BZUOE.log,3812
83,2,23,83,trial-083-definis,3,definis,dofiniondo,is,-is,rule_is,4,206.9277,4.0,2,7,7,21,Sub6006_083_definis.wav,9.3237,9.3237,fmri_naming_task-20251125-180023-BZUOE.log,5324
84,2,24,84,trial-084-dominas,5,dominas,daminiando,as,-as,rule_as,3,216.7776,4.0,2,7,7,21,Sub6006_084_dominas.wav,11.0466,11.0466,fmri_naming_task-20251125-180023-BZUOE.log,7047
85,2,25,85,trial-085-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,228.3608,4.0,3,8,8,22,Sub6006_085_impedir.wav,9.3342,9.3342,fmri_naming_task-20251125-180023-BZUOE.log,5334
86,2,26,86,trial-086-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,238.2274,4.0,3,8,8,23,Sub6006_086_deprimir.wav,9.9353,9.9353,fmri_naming_task-20251125-180023-BZUOE.log,5935
87,2,27,87,trial-087-sentis,12,sentis,sontiondo,is,-is,rule_is,4,248.694,4.0,3,8,8,22,Sub6006_087_sentis.wav,9.4712,9.4712,fmri_naming_task-20251125-180023-BZUOE.log,5471
88,2,28,88,trial-088-definis,3,definis,dofiniondo,is,-is,rule_is,4,258.6939,4.0,3,8,8,23,Sub6006_088_definis.wav,8.3156,8.3156,fmri_naming_task-20251125-180023-BZUOE.log,4316
89,2,29,89,trial-089-montas,9,montas,mantiando,as,-as,rule_as,3,267.5438,4.0,3,8,8,22,Sub6006_089_montas.wav,9.0954,9.0954,fmri_naming_task-20251125-180023-BZUOE.log,5095
90,2,30,90,trial-090-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,277.177,4.0,3,8,8,22,Sub6006_090_avanzar.wav,8.6255,8.6255,fmri_naming_task-20251125-180023-BZUOE.log,4625
91,2,31,91,trial-091-partir,10,partir,partiondo,ir,-ir,rule_ir,2,286.3269,4.0,3,8,8,24,Sub6006_091_partir.wav,9.9241,9.9241,fmri_naming_task-20251125-180023-BZUOE.log,5924
92,2,32,92,trial-092-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,296.7769,4.0,3,8,8,23,Sub6006_092_gustar.wav,8.9182,8.9182,fmri_naming_task-20251125-180023-BZUOE.log,4918
93,2,33,93,trial-093-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,306.2268,4.0,3,8,8,24,Sub6006_093_recibis.wav,10.1124,10.1124,fmri_naming_task-20251125-180023-BZUOE.log,6112
94,2,34,94,trial-094-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,316.86,4.0,3,8,8,23,Sub6006_094_comenzas.wav,9.0496,9.0496,fmri_naming_task-20251125-180023-BZUOE.log,5050
95,2,35,95,trial-095-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,326.4432,4.0,3,8,8,24,Sub6006_095_lavar.wav,9.3423,9.3423,fmri_naming_task-20251125-180023-BZUOE.log,5342
96,2,36,96,trial-096-dominas,5,dominas,daminiando,as,-as,rule_as,3,336.3098,4.0,3,8,8,24,Sub6006_096_dominas.wav,9.9665,9.9665,fmri_naming_task-20251125-180023-BZUOE.log,5967
97,2,37,97,trial-097-montas,9,montas,mantiando,as,-as,rule_as,3,346.8097,4.0,4,9,9,25,Sub6006_097_montas.wav,7.9477,7.9477,fmri_naming_task-20251125-180023-BZUOE.log,3948
98,2,38,98,trial-098-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,355.293,4.0,4,9,9,25,Sub6006_098_gustar.wav,7.7421,7.7421,fmri_naming_task-20251125-180023-BZUOE.log,3742
99,2,39,99,trial-099-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,363.5596,4.0,4,9,9,26,Sub6006_099_comenzas.wav,9.6602,9.6602,fmri_naming_task-20251125-180023-BZUOE.log,5660
100,2,40,100,trial-100-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,373.7428,4.0,4,9,9,26,Sub6006_100_avanzar.wav,8.6881,8.6881,fmri_naming_task-20251125-180023-BZUOE.log,4688
101,2,41,101,trial-101-definis,3,definis,dofiniondo,is,-is,rule_is,4,382.9594,4.0,4,9,9,25,Sub6006_101_definis.wav,8.2177,8.2177,fmri_naming_task-20251125-180023-BZUOE.log,4218
102,2,42,102,trial-102-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,391.7093,4.0,4,9,9,25,Sub6006_102_deprimir.wav,9.0123,9.0123,fmri_naming_task-20251125-180023-BZUOE.log,5012
103,2,43,103,trial-103-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,401.2592,4.0,4,9,9,26,Sub6006_103_impedir.wav,10.2194,10.2194,fmri_naming_task-20251125-180023-BZUOE.log,6219
104,2,44,104,trial-104-sentis,12,sentis,sontiondo,is,-is,rule_is,4,412.0091,4.0,4,9,9,26,Sub6006_104_sentis.wav,10.6827,10.6827,fmri_naming_task-20251125-180023-BZUOE.log,6683
105,2,45,105,trial-105-dominas,5,dominas,daminiando,as,-as,rule_as,3,423.2257,4.0,4,9,9,27,Sub6006_105_dominas.wav,9.068,9.068,fmri_naming_task-20251125-180023-BZUOE.log,5068
106,2,46,106,trial-106-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,432.8256,4.0,4,9,9,27,Sub6006_106_lavar.wav,10.7673,10.7673,fmri_naming_task-20251125-180023-BZUOE.log,6767
107,2,47,107,trial-107-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,444.1255,4.0,4,9,9,27,Sub6006_107_recibis.wav,7.6529,7.6529,fmri_naming_task-20251125-180023-BZUOE.log,3653
108,2,48,108,trial-108-partir,10,partir,partiondo,ir,-ir,rule_ir,2,452.3088,4.0,4,9,9,27,Sub6006_108_partir.wav,8.7719,8.7719,fmri_naming_task-20251125-180023-BZUOE.log,4772
109,2,49,109,trial-109-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,461.6087,4.0,5,10,10,28,Sub6006_109_recibis.wav,10.6655,10.6655,fmri_naming_task-20251125-180023-BZUOE.log,6665
110,2,50,110,trial-110-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,472.8086,4.0,5,10,10,28,Sub6006_110_impedir.wav,7.7459,7.7459,fmri_naming_task-20251125-180023-BZUOE.log,3746
111,2,51,111,trial-111-partir,10,partir,partiondo,ir,-ir,rule_ir,2,481.0752,4.0,5,10,10,29,Sub6006_111_partir.wav,8.7211,8.7211,fmri_naming_task-20251125-180023-BZUOE.log,4721
112,2,52,112,trial-112-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,490.3251,4.0,5,10,10,28,Sub6006_112_lavar.wav,9.5587,9.5587,fmri_naming_task-20251125-180023-BZUOE.log,5559
113,2,53,113,trial-113-montas,9,montas,mantiando,as,-as,rule_as,3,500.4083,4.0,5,10,10,28,Sub6006_113_montas.wav,10.9314,10.9314,fmri_naming_task-20251125-180023-BZUOE.log,6931
114,2,54,114,trial-114-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,511.8749,4.0,5,10,10,29,Sub6006_114_comenzas.wav,8.8548,8.8548,fmri_naming_task-20251125-180023-BZUOE.log,4855
115,2,55,115,trial-115-sentis,12,sentis,sontiondo,is,-is,rule_is,4,521.2581,4.0,5,10,10,29,Sub6006_115_sentis.wav,7.45,7.45,fmri_naming_task-20251125-180023-BZUOE.log,3450
116,2,56,116,trial-116-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,529.2414,4.0,5,10,10,29,Sub6006_116_avanzar.wav,7.7267,7.7267,fmri_naming_task-20251125-180023-BZUOE.log,3727
117,2,57,117,trial-117-definis,3,definis,dofiniondo,is,-is,rule_is,4,537.4913,4.0,5,10,10,30,Sub6006_117_definis.wav,7.733,7.733,fmri_naming_task-20251125-180023-BZUOE.log,3733
118,2,58,118,trial-118-dominas,5,dominas,daminiando,as,-as,rule_as,3,545.7746,4.0,5,10,10,30,Sub6006_118_dominas.wav,10.4636,10.4636,fmri_naming_task-20251125-180023-BZUOE.log,6464
119,2,59,119,trial-119-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,556.7745,4.0,5,10,10,30,Sub6006_119_gustar.wav,9.7897,9.7897,fmri_naming_task-20251125-180023-BZUOE.log,5790
120,2,60,120,trial-120-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,567.0911,4.0,5,10,10,30,Sub6006_120_deprimir.wav,7.5794,7.5794,fmri_naming_task-20251125-180023-BZUOE.log,3579
121,3,1,121,trial-121-montas,9,montas,mantiando,as,-as,rule_as,3,10.5346,4.0,1,11,11,31,Sub6006_121_montas.wav,7.457,7.457,fmri_naming_task-20251125-181143-WYZKI.log,3457
122,3,2,122,trial-122-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,18.5178,4.0,1,11,11,31,Sub6006_122_deprimir.wav,8.6428,8.6428,fmri_naming_task-20251125-181143-WYZKI.log,4643
123,3,3,123,trial-123-dominas,5,dominas,daminiando,as,-as,rule_as,3,27.6844,4.0,1,11,11,32,Sub6006_123_dominas.wav,8.6881,8.6881,fmri_naming_task-20251125-181143-WYZKI.log,4688
124,3,4,124,trial-124-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,36.901,4.0,1,11,11,32,Sub6006_124_impedir.wav,9.517,9.517,fmri_naming_task-20251125-181143-WYZKI.log,5517
